gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
AL357140.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NMNAT1	0.08009894	0.059125412	0.09183673469387756	0.085551135	0.11405835543766578	0.532256	0.5901558	0
AL603962.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
RBP7	0.004082068	-9.458745e-11	0.0	0.005143189	0.005305039787798408	5.712374	0.79557264	0
UBE4B	0.15408546	0.142264	0.20408163265306123	0.15715854	0.1962864721485411	0.14355402	0.1733249	0
KIF1B	0.567878	0.5390499	0.6122448979591837	0.5753715	0.5543766578249337	0.09405803	0.27383864	0
AL139424.3	0.003418519	0.0039730207	0.01020408163265306	0.0032743856	0.005305039787798408	-0.27147418	0.055809584	0
AL139424.2	0.003696785	0.009697584	0.02040816326530612	0.0021368917	0.005305039787798408	-2.1309307	0.5410913	0
PGD	0.42691016	0.5312981	0.5714285714285714	0.39977375	0.4350132625994695	-0.41024864	1.524107	0
AL139424.1	0.0017329253	-9.458745e-11	0.0	0.0021833938	0.002652519893899204	4.513109	0.49763995	0
CENPS	0.07855056	0.09633765	0.12244897959183673	0.07392698	0.10875331564986737	-0.38154536	0.34290433	0
CORT	0.0083083175	0.00514485	0.01020408163265306	0.009130663	0.015915119363395226	0.8155328	0.2737933	0
DFFA	0.29371992	0.2987313	0.3673469387755102	0.29241678	0.3395225464190981	-0.030811824	0.048669115	0
AL354956.1	0.0061275	-9.458745e-11	0.0	0.007720324	0.010610079575596816	6.289158	1.3301355	0
PEX14	0.047987502	0.04361857	0.061224489795918366	0.0491234	0.06896551724137931	0.17109798	0.105934925	0
AL139423.2	0.0011171595	-9.458745e-11	0.0	0.0014075615	0.002652519893899204	3.9141464	0.4976404	0
CASZ1	0.0060758996	0.009957559	0.02040816326530612	0.0050669857	0.007957559681697613	-0.9608855	0.26484594	0
AL139423.1	0.0022146443	-9.458745e-11	0.0	0.0027903344	0.002652519893899204	4.853166	0.49764013	0
C1orf127	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TARDBP	0.35406858	0.39119118	0.47959183673469385	0.34441748	0.3793103448275862	-0.18366542	0.4378456	0
MASP2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL109811.2	0.03055599	0.037271496	0.061224489795918366	0.028810296	0.034482758620689655	-0.370355	0.20200886	0
SRM	0.7628354	0.8717795	0.7755102040816326	0.73451686	0.6472148541114059	-0.24713674	1.3589222	0
EXOSC10	0.1931328	0.18489006	0.24489795918367346	0.19527563	0.2413793103448276	0.07880281	0.097454116	0
AL109811.1	0.0051703504	-9.458745e-11	0.0	0.006514367	0.007957559681697613	6.0475326	1.0696017	0
EXOSC10-AS1	0.005991597	-9.458745e-11	0.0	0.007549095	0.010610079575596816	6.2572184	1.3300222	0
MTOR	0.15790126	0.18620194	0.2857142857142857	0.15054475	0.19363395225464192	-0.30649242	0.49453244	0
MTOR-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ANGPTL7	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
UBIAD1	0.08177823	0.039939445	0.05102040816326531	0.09265408	0.1246684350132626	1.2119887	1.7632351	0
AL031291.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DISP3	0.002064039	-9.458745e-11	0.0	0.0026005795	0.002652519893899204	4.7551985	0.49764335	0
AL590989.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01647	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL031731.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FBXO2	0.014713729	0.027651714	0.04081632653061224	0.011350433	0.013262599469496022	-1.2771747	0.53905076	0
FBXO44	0.040095355	0.029063009	0.05102040816326531	0.04296324	0.05570291777188329	0.56231743	0.41092527	0
FBXO6	0.026194321	0.026284503	0.05102040816326531	0.02617083	0.03713527851458886	-0.006229053	0.0028365084	0
MAD2L2	0.18562217	0.20937398	0.2857142857142857	0.17944817	0.22281167108753316	-0.22240013	0.3296123	0
DRAXIN	0.0019350561	-9.458745e-11	0.0	0.0024380672	0.002652519893899204	4.66566	0.49763668	0
AGTRAP	0.20367637	0.22448055	0.32653061224489793	0.19826846	0.2546419098143236	-0.17905037	0.291941	0
C1orf167	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL953897.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MTHFR	0.14400989	0.13668239	0.23469387755102042	0.14591481	0.17506631299734748	0.094232194	0.11373082	0
CLCN6	0.07705677	0.08369341	0.12244897959183673	0.07533176	0.09549071618037135	-0.15166466	0.12361079	0
NPPA	0.027405903	0.028660504	0.05102040816326531	0.027079718	0.021220159151193633	-0.08155845	0.033703532	0
NPPB	0.0057934714	0.0044909474	0.01020408163265306	0.006132059	0.005305039787798408	0.44091696	0.09889436	0
AL021155.5	0.011698673	0.0071477345	0.01020408163265306	0.012881655	0.015915119363395226	0.8408723	0.28262794	0
KIAA2013	0.22227143	0.20314465	0.29591836734693877	0.22724348	0.27055702917771884	0.16165628	0.2595425	0
PLOD1	1.1388066	1.1013666	0.8571428571428571	1.1485386	0.8249336870026526	0.0604992	0.29853716	0
AL096840.2	0.0034928275	0.009727068	0.01020408163265306	0.0018722446	0.002652519893899204	-2.3169227	0.3669384	0
MFN2	0.09230817	0.1297004	0.17346938775510204	0.08258841	0.10079575596816977	-0.65053785	0.7988544	0
MIIP	0.07412128	0.096177526	0.14285714285714285	0.06838809	0.09283819628647215	-0.491346	0.5156477	0
TNFRSF8	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL357835.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TNFRSF1B	0.054355778	0.036456868	0.061224489795918366	0.059008718	0.07427055702917772	0.6932284	0.64110243	0
VPS13D	0.1209904	0.093799666	0.15306122448979592	0.12805869	0.15915119363395225	0.44873932	0.61352247	0
LINC02766	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DHRS3	0.003917259	-9.458745e-11	0.0	0.004935539	0.005305039787798408	5.6540756	0.73668826	0
AC254633.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AADACL4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AADACL3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
C1orf158	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF12	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01784	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF11	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HNRNPCL1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF10	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF7	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF27	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HNRNPCL3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF25	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HNRNPCL2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC245056.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF26	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HNRNPCL4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF9	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF13	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF18	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF8	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF33	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF15	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC243961.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF14	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF19	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF17	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAMEF20	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LRRC38	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL354712.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PDPN	0.0042708777	-9.458745e-11	0.0	0.005381079	0.007957559681697613	5.776389	1.0748786	0
AL359771.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRDM2	0.33475536	0.26450983	0.32653061224489793	0.3530146	0.38992042440318303	0.41626978	1.1518621	0
KAZN	0.1047796	0.07744601	0.11224489795918367	0.111885	0.14323607427055704	0.5301809	0.6411671	0
AL357873.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KAZN-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL031293.1	0.0015570073	-9.458745e-11	0.0	0.001961746	0.002652519893899204	4.365796	0.49763626	0
TMEM51-AS1	0.006671657	-9.458745e-11	0.0	0.008405934	0.010610079575596816	6.4103994	1.3418162	0
TMEM51	0.08474119	0.08617941	0.14285714285714285	0.08436749	0.10344827586206896	-0.030620156	0.024934972	0
C1orf195	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FHAD1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL031283.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL031283.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL031283.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
EFHD2	0.060986325	0.040384423	0.08163265306122448	0.06634193	0.09283819628647215	0.714727	0.8240063	0
CTRC	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CELA2A	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CELA2B	0.004142196	-9.458745e-11	0.0	0.0052189524	0.005305039787798408	5.733072	0.7597892	0
CASP9	0.01752939	0.020548405	0.030612244897959183	0.016744532	0.021220159151193633	-0.29375	0.11095531	0
DNAJC16	0.11750358	0.18225396	0.25510204081632654	0.10067234	0.1273209549071618	-0.8556417	1.4882857	0
AL121992.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AGMAT	0.012105252	0.015864793	0.030612244897959183	0.011127952	0.01856763925729443	-0.5077991	0.17861079	0
AL121992.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DDI2	0.082454175	0.11715864	0.1836734693877551	0.07343324	0.09549071618037135	-0.6732256	0.82684577	0
RSC1A1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL121992.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PLEKHM2	0.26723355	0.2567281	0.336734693877551	0.2699646	0.3129973474801061	0.072501466	0.114968605	0
AL450998.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SLC25A34	0.0033167407	-9.458745e-11	0.0	0.0041789175	0.005305039787798408	5.419175	0.80112916	0
SLC25A34-AS1	0.0054126177	0.0056020985	0.01020408163265306	0.0053633545	0.007957559681697613	-0.06170596	0.013046929	0
TMEM82	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FBLIM1	0.47706285	0.5267311	0.5816326530612245	0.46415097	0.4907161803713528	-0.18243565	0.5322228	0
UQCRHL	0.05144142	0.08111125	0.10204081632653061	0.043729335	0.05570291777188329	-0.8897827	0.7583373	0
AL450998.2	0.054772653	0.047196362	0.07142857142857142	0.056742284	0.07692307692307693	0.2652353	0.18784373	0
SPEN	0.37819844	0.3936093	0.4897959183673469	0.37419134	0.41114058355437666	-0.07296908	0.1529709	0
ZBTB17	0.04548276	0.061008982	0.09183673469387756	0.041447047	0.0636604774535809	-0.55663854	0.43297568	0
SRARP	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL355994.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HSPB7	0.07474717	0.02401252	0.04081632653061224	0.08793553	0.11405835543766578	1.8683034	3.174311	0
CLCNKA	0.0011752011	-9.458745e-11	0.0	0.0014806913	0.002652519893899204	3.982485	0.49763796	0
CLCNKB	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FAM131C	0.006000457	0.00370163	0.01020408163265306	0.0065980335	0.010610079575596816	0.8171194	0.25000092	0
EPHA2	0.020323502	0.06636382	0.11224489795918367	0.008355294	0.013262599469496022	-2.9746425	2.1769686	0
AL451042.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL451042.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ARHGEF19-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ARHGEF19	0.017630912	0.025759906	0.04081632653061224	0.015517686	0.021220159151193633	-0.7275364	0.30941683	0
AL109627.1	0.002046015	-9.458745e-11	0.0	0.00257787	0.002652519893899204	4.7430153	0.49763736	0
CPLANE2	0.0020616765	-9.458745e-11	0.0	0.0025976028	0.005305039787798408	4.7536073	0.70740694	0
FBXO42	0.10185225	0.1010578	0.17346938775510204	0.10205895	0.13262599469496023	0.014207981	0.012797186	0
SZRD1	0.32219377	0.3524426	0.42857142857142855	0.31432956	0.3713527851458886	-0.1650607	0.3251375	0
SPATA21	0.0034461266	-9.458745e-11	0.0	0.0043419367	0.007957559681697613	5.4731183	1.0786963	0
NECAP2	0.27928084	0.2796161	0.35714285714285715	0.27919352	0.3076923076923077	-0.002181098	0.0030960476	0
LINC01772	0.009348841	0.008336228	0.01020408163265306	0.009612072	0.010610079575596816	0.203181	0.048172433	0
AL137802.2	0.0023197585	0.0031360148	0.01020408163265306	0.0021075758	0.002652519893899204	-0.55175525	0.104706004	0
AL137802.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01783	0.0015493438	-9.458745e-11	0.0	0.0019520911	0.002652519893899204	4.3590245	0.49764004	0
NBPF1	0.06304553	0.056163833	0.08163265306122448	0.064834565	0.07692307692307693	0.20677873	0.14671008	0
AL137798.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL137798.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL021920.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL021920.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CROCC	0.09193831	0.12104756	0.1836734693877551	0.084371686	0.11140583554376658	-0.5202255	0.63144225	0
BX284668.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
BX284668.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
BX284668.5	0.048976265	0.07508737	0.11224489795918367	0.04218926	0.05570291777188329	-0.830199	0.76012355	0
BX284668.6	0.0017294685	0.008382564	0.01020408163265306	1.7462298e-10	0.0	-6.406426	0.4951243	0
MFAP2	0.97324914	0.93995017	0.7755102040816326	0.98190546	0.7851458885941645	0.062993266	0.23901692	0
AL049569.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL049569.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ATP13A2	0.12868774	0.14432913	0.23469387755102042	0.12462196	0.15649867374005305	-0.21164627	0.26367357	0
SDHB	0.26797655	0.22452834	0.30612244897959184	0.2792708	0.32360742705570295	0.31464118	0.6652508	0
PADI2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02783	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL590644.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PADI1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PADI3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PADI4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PADI6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
RCC2-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
RCC2	0.22050166	0.19798358	0.2755102040816326	0.2263553	0.26525198938992045	0.19311698	0.31426412	0
ARHGEF10L	0.032043826	0.018825766	0.030612244897959183	0.035479806	0.050397877984084884	0.91070706	0.6418838	0
LINC02810	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ACTL8	0.0038804628	-9.458745e-11	0.0	0.0048891776	0.005305039787798408	5.6407313	0.8024844	0
AL357509.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01654	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
IGSF21	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
IGSF21-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL591896.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KLHDC7A	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PAX7	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TAS1R2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ALDH4A1	0.02311989	0.027898403	0.05102040816326531	0.021877691	0.03183023872679045	-0.34930474	0.17061682	0
IFFO2	0.10807272	0.10659416	0.16326530612244897	0.108457275	0.14588859416445624	0.024975274	0.021841297	0
AL137127.1	0.0014049265	-9.458745e-11	0.0	0.0017701329	0.002652519893899204	4.2250705	0.49764192	0
UBR4	0.22056104	0.28331947	0.37755102040816324	0.20424739	0.2440318302387268	-0.47191498	1.1171858	0
EMC1-AS1	0.021965677	0.018779794	0.02040816326530612	0.022793798	0.026525198938992044	0.27811378	0.10181297	0
EMC1	0.19281049	0.24548177	0.35714285714285715	0.17911893	0.23342175066312998	-0.45448044	0.9871091	0
MRTO4	0.29390314	0.339435	0.4387755102040816	0.28206673	0.3448275862068966	-0.26701242	0.615531	0
AKR7A3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AKR7A2	0.44918185	0.45265278	0.5714285714285714	0.4482786	0.4854111405835544	-0.014006102	0.030347856	0
SLC66A1	0.06709348	0.06741883	0.09183673469387756	0.06700911	0.08753315649867374	-0.008781361	0.0054320907	0
CAPZB	1.0309993	1.1574705	0.9081632653061225	0.99812424	0.8116710875331565	-0.21366416	2.0517218	0
MICOS10	1.0648524	1.2115288	0.9183673469387755	1.0267249	0.8143236074270557	-0.2387575	2.6019442	0
AL031727.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NBL1	0.13185525	0.16246003	0.23469387755102042	0.123899765	0.15915119363395225	-0.39063513	0.55468947	0
HTR6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TMCO4	0.028815068	0.036168758	0.05102040816326531	0.026903396	0.034482758620689655	-0.4255865	0.2132679	0
RNF186	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL391883.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OTUD3	0.07452577	0.11148376	0.17346938775510204	0.06491902	0.08222811671087533	-0.77919334	0.97647107	0
PLA2G2E	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PLA2G2A	0.004837278	-9.458745e-11	0.0	0.0060947137	0.010610079575596816	5.952967	1.3380059	0
PLA2G5	0.04744492	-9.458745e-11	0.0	0.059778083	0.05570291777188329	9.225885	4.8280115	0
PLA2G2D	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PLA2G2F	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
Z98257.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PLA2G2C	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
UBXN10-AS1	0.008520365	-9.458745e-11	0.0	0.010735207	0.013262599469496022	6.7595844	1.5577778	0
UBXN10	0.0041222847	-9.458745e-11	0.0	0.005193878	0.007957559681697613	5.7262545	0.9949521	0
LINC01757	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
Z98257.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
VWA5B1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL020998.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC01141	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL139254.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL139254.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL139254.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CAMK2N1	0.26217166	0.064714596	0.11224489795918367	0.31350005	0.27055702917771884	2.274535	11.045766	1
MUL1	0.092108995	0.08454815	0.11224489795918367	0.09407461	0.1273209549071618	0.15385954	0.12516356	0
FAM43B	0.013976474	-9.458745e-11	0.0	0.017609617	0.021220159151193633	7.4683905	2.2956944	0
CDA	0.0065404107	-9.458745e-11	0.0	0.00824057	0.010610079575596816	6.382076	1.3341817	0
PINK1	0.18239264	0.19945157	0.2653061224489796	0.17795837	0.22546419098143236	-0.1644114	0.23232087	0
PINK1-AS	0.0027365743	0.008406665	0.01020408163265306	0.001262636	0.002652519893899204	-2.6421933	0.39504808	0
DDOST	0.89409524	0.984855	0.8775510204081632	0.8705029	0.7374005305039788	-0.17804302	1.2907163	0
KIF17	0.0027725927	-9.458745e-11	0.0	0.00349332	0.005305039787798408	5.167247	0.8018783	0
SH2D5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AL663074.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HP1BP3	0.901683	0.9004364	0.7959183673469388	0.9020075	0.7480106100795756	0.002514773	0.008331834	0
