gene	mean	HO_mean	HO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
AC098850.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FAM106C	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC022596.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC022596.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TNFRSF13B	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104024.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02090	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104024.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104024.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104024.4	0.0021576367	0.0066600177	0.01020408163265306	2.910383e-10	0.0	-6.078951	0.77774394	0
MPRIP	0.30773717	0.31134343	0.42857142857142855	0.30600658	0.3643031784841076	-0.024936084	0.05530932	0
MPRIP-AS1	0.011535147	0.015822489	0.025510204081632654	0.009480406	0.014669926650366748	-0.7329072	0.35613582	0
AC055811.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PLD6	0.007171314	0.0072176447	0.01020408163265306	0.0071491543	0.009779951100244499	-0.013566635	0.003814929	0
FLCN	0.09248428	0.081252076	0.12244897959183673	0.09786724	0.13447432762836187	0.26812032	0.3604961	0
AC055811.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
COPS3	0.32124606	0.35588896	0.46938775510204084	0.3046424	0.38141809290953543	-0.22424226	0.78773874	0
NT5M	0.0338424	0.03896942	0.0663265306122449	0.031385828	0.04156479217603912	-0.31133723	0.24538764	0
MED9	0.05066314	0.05664176	0.09183673469387756	0.047798507	0.06601466992665037	-0.24443024	0.23222688	0
RASD1	0.058845483	0.06729281	0.08673469387755102	0.054797757	0.06356968215158924	-0.29584748	0.2724961	0
AC020558.6	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PEMT	0.17246805	0.18993309	0.28061224489795916	0.16409877	0.22493887530562348	-0.21080738	0.44460347	0
AC020558.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC020558.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SMCR2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
RAI1	0.05587631	0.05133413	0.07653061224489796	0.058053367	0.07823960880195599	0.17713663	0.16170873	0
RAI1-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SMCR5	0.045230195	0.047137555	0.0663265306122449	0.044316467	0.061124694376528114	-0.08883965	0.06285167	0
AC122129.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SREBF1	0.05044952	0.032404874	0.061224489795918366	0.05909721	0.08312958435207823	0.8648731	1.2612842	0
TOM1L2	0.06502471	0.07551961	0.12244897959183673	0.059995946	0.08801955990220049	-0.33149272	0.40544608	0
AC122129.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
DRC3	0.0046119955	0.006585321	0.015306122448979591	0.0036664032	0.004889975550122249	-0.8278094	0.27267203	0
ATPAF2	0.06881525	0.06890005	0.10714285714285714	0.06877504	0.097799511002445	-0.0026160767	0.0023468612	0
GID4	0.077396594	0.07834412	0.11734693877551021	0.07694295	0.10757946210268948	-0.026002374	0.025336964	0
DRG2	0.20154501	0.1711103	0.2602040816326531	0.21613005	0.2787286063569682	0.33679748	0.94064546	0
MYO15A	0.0066110906	0.015964866	0.025510204081632654	0.0021285813	0.0024449877750611247	-2.8497114	1.1224947	0
AC087164.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ALKBH5	0.34461156	0.31795907	0.4336734693877551	0.35738206	0.43031784841075793	0.16857618	0.5501399	0
LLGL1	0.016436215	0.018157817	0.030612244897959183	0.01561108	0.022004889975550123	-0.21673197	0.10699565	0
FLII	0.19090419	0.19053115	0.2755102040816326	0.19108306	0.254278728606357	0.0041707363	0.0065675736	0
MIEF2	0.050549768	0.06564129	0.09183673469387756	0.043318093	0.05623471882640587	-0.59850335	0.6500283	0
AC127537.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TOP3A	0.12028981	0.13971706	0.2193877551020408	0.110980235	0.15647921760391198	-0.33193824	0.63149583	0
SMCR8	0.053778972	0.06566275	0.11734693877551021	0.04808468	0.06845965770171149	-0.44869614	0.5677326	0
SHMT1	0.014539432	0.015629588	0.030612244897959183	0.014016861	0.022004889975550123	-0.15606152	0.075073384	0
EVPLL	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AL353997.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02076	0.022510376	0.015472485	0.025510204081632654	0.025882974	0.03667481662591687	0.7385674	0.54658175	0
LGALS9C	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FAM106A	0.0055301785	0.004406663	0.00510204081632653	0.006068609	0.009779951100244499	0.45288572	0.12045754	0
TBC1D28	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FOXO3B	0.025492474	0.021989983	0.04081632653061224	0.027170874	0.03667481662591687	0.30396867	0.20481497	0
TRIM16L	0.03538372	0.02598036	0.04081632653061224	0.039890286	0.05378973105134474	0.6166858	0.5722527	0
FBXW10	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TVP23B	0.0901528	0.08468852	0.14285714285714285	0.09277172	0.1295843520782396	0.13137029	0.16632664	0
AC107982.3	0.0056742667	0.0022236973	0.00510204081632653	0.0073278667	0.012224938875305624	1.6765257	0.6927594	0
PRPSAP2	0.11386722	0.13470146	0.19387755102040816	0.10388335	0.1491442542787286	-0.37448356	0.6776511	0
AC107982.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SLC5A10	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC090286.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FAM83G	0.007099968	0.0061287726	0.01020408163265306	0.007565365	0.012224938875305624	0.29940662	0.09460555	0
GRAP	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007952.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007952.7	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007952.2	0.0024541558	-1.3096724e-10	0.0	0.0036302295	0.004889975550122249	5.2211943	0.8013497	0
AC007952.4	0.05866858	0.0658651	0.10714285714285714	0.055220366	0.07823960880195599	-0.25389218	0.26770553	0
GRAPL	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007952.6	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007952.9	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007952.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007952.5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC007952.8	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC106017.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
EPN2	0.34696823	0.35219732	0.46938775510204084	0.34445992	0.4156479217603912	-0.03203861	0.07892105	0
AC106017.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
EPN2-AS1	0.0010500487	-1.3096724e-10	0.0	0.0015532497	0.0024449877750611247	4.0472345	0.49770582	0
B9D1	0.0944697	0.06919273	0.10204081632653061	0.10658312	0.1466992665036675	0.62255603	1.1433551	0
AC124066.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MAPK7	0.09289498	0.10519112	0.14795918367346939	0.08700266	0.11735941320293398	-0.27359515	0.37396353	0
MFAP4	0.3402385	0.41972026	0.39285714285714285	0.30214587	0.2762836185819071	-0.47404924	1.6014786	0
AC004448.5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
RNF112	0.005790892	0.0072648614	0.01020408163265306	0.0050845747	0.007334963325183374	-0.5064327	0.1455932	0
AC004448.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC004448.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02094	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC004448.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SLC47A1	0.0137494905	0.0014213662	0.00510204081632653	0.019657342	0.02689486552567237	3.6989496	2.3927119	0
AC025627.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ALDH3A2	0.116716824	0.08419959	0.1326530612244898	0.13229983	0.18581907090464547	0.6513037	1.5602477	0
AC115989.1	0.0012021197	0.00371059	0.01020408163265306	2.910383e-10	0.0	-5.2519383	0.7718666	0
SLC47A2	0.0013376394	-1.3096724e-10	0.0	0.0019786598	0.0024449877750611247	4.377584	0.49770635	0
AC005722.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC005722.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ALDH3A1	0.0009831521	-1.3096724e-10	0.0	0.0014542951	0.0024449877750611247	3.9581904	0.49770677	0
ULK2	0.09534856	0.118436314	0.1836734693877551	0.08428485	0.12469437652811736	-0.49027318	0.87401545	0
AC015726.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC015726.1	0.005299506	0.006232269	0.01020408163265306	0.004852598	0.007334963325183374	-0.354537	0.1011609	0
AKAP10	0.074418396	0.08547399	0.1326530612244898	0.069120854	0.10513447432762836	-0.30596566	0.39571017	0
AC005730.3	0.0013166176	-1.3096724e-10	0.0	0.0019475635	0.0024449877750611247	4.3558383	0.49770558	0
AC005730.2	0.00079432456	0.0024518345	0.00510204081632653	2.910383e-10	0.0	-4.6734586	0.4968225	0
SPECC1	0.1949344	0.1775765	0.2602040816326531	0.20325275	0.25183374083129584	0.19473161	0.40956253	0
AC004702.1	0.0011126804	0.0034345144	0.00510204081632653	2.910383e-10	0.0	-5.143436	0.49682325	0
AC008088.1	0.0024877263	0.0069867764	0.01020408163265306	0.00033168664	0.0024449877750611247	-4.037073	0.7329736	0
LGALS9B	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC015818.7	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC015818.2	0.0039754696	-1.3096724e-10	0.0	0.005880584	0.007334963325183374	5.9022164	1.0706505	0
AC015818.8	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC015818.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CDRT15L2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02088	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC126365.1	0.0011384888	0.0035141779	0.00510204081632653	2.910383e-10	0.0	-5.1755915	0.4968267	0
CCDC144NL	0.00090771663	0.0028018458	0.00510204081632653	2.910383e-10	0.0	-4.858895	0.49682748	0
AC090774.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CCDC144NL-AS1	0.45413277	0.4885036	0.5612244897959183	0.43766055	0.4792176039119804	-0.1585226	0.6106068	0
AC107926.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
USP22	0.5199525	0.5688195	0.6683673469387755	0.4965346	0.5476772616136919	-0.19603999	1.0498972	0
AC087393.2	0.0033603169	-1.3096724e-10	0.0	0.00497064	0.007334963325183374	5.664098	1.008995	0
LINC01563	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
DHRS7B	0.14166088	0.16563405	0.2602040816326531	0.13017283	0.18337408312958436	-0.34733376	0.7790412	0
TMEM11	0.2528363	0.218588	0.3163265306122449	0.26924762	0.33496332518337407	0.30059525	0.9525023	0
AC087294.1	0.0019370479	0.005979119	0.01020408163265306	2.910383e-10	0.0	-5.925786	0.80026144	0
NATD1	0.025511084	0.023031896	0.03571428571428571	0.026699128	0.03667481662591687	0.21230252	0.12942332	0
MAP2K3	0.06469118	0.068148576	0.11734693877551021	0.063034765	0.09046454767726161	-0.11236427	0.11343029	0
KCNJ12	0.019489974	0.0038243078	0.00510204081632653	0.026997212	0.03667481662591687	2.7876344	2.301783	0
LINC02693	0.08029321	0.10176298	0.15306122448979592	0.070005	0.09535452322738386	-0.5390406	0.88701886	0
AC068418.3	0.0010792981	0.0033314722	0.00510204081632653	2.910383e-10	0.0	-5.1007514	0.49682364	0
AC068418.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC068418.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC233702.5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC233702.7	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
KCNJ18	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
LINC02002	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC138761.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FAM27E5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC209154.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC132825.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MTRNR2L1	0.11484095	0.065472275	0.10204081632653061	0.13849948	0.19559902200489	1.079764	3.318479	0
AC132825.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC131274.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC069061.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC129926.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC129926.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
WSB1	1.9209905	2.0505722	0.9795918367346939	1.8588914	0.9315403422982885	-0.1415767	2.4357128	0
AC026254.2	0.0015933302	-1.3096724e-10	0.0	0.0023568817	0.0024449877750611247	4.6187587	0.49770936	0
KSR1	0.11405231	0.12941664	0.1989795918367347	0.10668981	0.1393643031784841	-0.27836353	0.45835668	0
AC069366.2	0.005680114	0.0027894294	0.00510204081632653	0.007065385	0.012224938875305624	1.3102596	0.50633585	0
AC015688.6	0.00084717915	-1.3096724e-10	0.0	0.0012531625	0.0024449877750611247	3.758265	0.49770835	0
LGALS9	0.016263263	0.013861553	0.025510204081632654	0.017414112	0.02689486552567237	0.32705835	0.17075925	0
NOS2	0.001222739	0.003774236	0.00510204081632653	2.910383e-10	0.0	-5.275836	0.4968234	0
AC005697.2	0.0024907924	0.004303994	0.00510204081632653	0.0016218646	0.0024449877750611247	-1.3548409	0.25156525	0
LYRM9	0.056931335	0.08080725	0.1326530612244898	0.04549022	0.06601466992665037	-0.8275447	1.3216382	0
LINC01992	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC005697.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NLK	0.03483397	0.046129234	0.07653061224489796	0.02942132	0.0488997555012225	-0.64704823	0.6501956	0
AC061975.8	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC061975.7	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
ERVE-1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC061975.6	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC061975.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC061975.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TMEM97	0.1481768	0.14535771	0.2193877551020408	0.14952803	0.20293398533007334	0.04078067	0.057384625	0
IFT20	0.51931155	0.47687402	0.5612244897959183	0.5396485	0.5501222493887531	0.17837657	0.80732965	0
TNFAIP1	0.22418799	0.19697894	0.29081632653061223	0.2372269	0.3105134474327628	0.26810205	0.72254556	0
POLDIP2	0.25551227	0.24204159	0.33163265306122447	0.2619664	0.33007334963325186	0.11408147	0.2593197	0
TMEM199	0.08157381	0.08047611	0.1326530612244898	0.082100235	0.11735941320293398	0.028790325	0.029664757	0
AC002094.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SEBOX	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SARM1	0.028418733	0.02021679	0.030612244897959183	0.032349307	0.0488997555012225	0.6755154	0.55196804	0
VTN	0.013436067	0.0132279005	0.02040816326530612	0.013535744	0.019559902200488997	0.03294383	0.012544602	0
AC002094.4	0.005274079	0.001832934	0.00510204081632653	0.0069231377	0.009779951100244499	1.8613234	0.70871407	0
SLC46A1	0.01284346	0.018754393	0.030612244897959183	0.010010777	0.017114914425427872	-0.8990068	0.5090353	0
AC015917.2	0.00058817264	-1.3096724e-10	0.0	0.00087003456	0.0024449877750611247	3.278038	0.49770197	0
AC005726.1	0.023241859	0.03272242	0.05102040816326531	0.01869848	0.02689486552567237	-0.8040657	0.56757355	0
SLC13A2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FOXN1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
UNC119	0.23319097	0.2747564	0.39285714285714285	0.21327098	0.2616136919315403	-0.365314	1.23342	0
PIGS	0.24279074	0.26459387	0.3520408163265306	0.23234165	0.3056234718826406	-0.18745612	0.46712	0
ALDOC	0.223095	0.27427655	0.37755102040816324	0.19856766	0.2396088019559902	-0.46580008	1.5744214	0
AC005726.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SPAG5	0.025213465	0.028553547	0.04081632653061224	0.023612797	0.03178484107579462	-0.27304786	0.1601389	0
SPAG5-AS1	0.0009583525	0.0029581452	0.00510204081632653	2.910383e-10	0.0	-4.934581	0.49682406	0
AC005726.3	0.0050352695	0.00923495	0.015306122448979591	0.003022788	0.004889975550122249	-1.5798075	0.53837425	0
AC005726.5	0.020133872	0.012888835	0.025510204081632654	0.0236058	0.03178484107579462	0.867968	0.6193442	0
RSKR	0.025325794	0.02551526	0.04081632653061224	0.025234923	0.039119804400977995	-0.015876073	0.008683985	0
KIAA0100	0.1692785	0.14982705	0.23469387755102042	0.17860007	0.24449877750611246	0.2532795	0.5603386	0
AC005726.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SDF2	0.45090154	0.47699252	0.5867346938775511	0.438397	0.511002444987775	-0.12170215	0.4694659	0
SUPT6H	0.34615633	0.3781458	0.47959183673469385	0.33082363	0.4034229828850856	-0.19282581	0.6816652	0
AC010761.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PROCA1	0.021339249	0.02629497	0.04081632653061224	0.018964252	0.02689486552567237	-0.46939313	0.28960752	0
RAB34	0.7098295	0.65534157	0.7397959183673469	0.73594165	0.7237163814180929	0.16732028	1.1873415	0
RPL23A	2.6778612	2.8759227	1.0	2.5829444	1.0	-0.15500267	20.628338	0
AC010761.1	0.0011016759	0.0034005463	0.00510204081632653	2.910383e-10	0.0	-5.129504	0.4968252	0
TLCD1	0.018822953	0.010137812	0.015306122448979591	0.022984983	0.039119804400977995	1.1730473	0.9117124	0
NEK8	0.023494266	0.03037873	0.04081632653061224	0.020195054	0.03178484107579462	-0.5866746	0.36756656	0
AC010761.6	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC010761.2	0.0012415271	0.0014213662	0.00510204081632653	0.0011553271	0.0024449877750611247	-0.2773042	0.053260215	0
TRAF4	0.25538015	0.25844046	0.3622448979591837	0.25391284	0.31784841075794623	-0.025488691	0.04897027	0
AC010761.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC010761.5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FAM222B	0.22169545	0.26639593	0.3877551020408163	0.20027383	0.2567237163814181	-0.4114193	1.4353817	0
ERAL1	0.10583647	0.089334935	0.16326530612244897	0.113744564	0.16136919315403422	0.34815502	0.64838123	0
AC024267.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
FLOT2	0.09956891	0.09534363	0.15306122448979592	0.10159406	0.1466992665036675	0.09151465	0.11444057	0
AC024267.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC024267.6	0.00064798055	-1.3096724e-10	0.0	0.0009585042	0.0024449877750611247	3.4039571	0.49769652	0
DHRS13	0.049233414	0.0590332	0.07653061224489796	0.044537842	0.05867970660146699	-0.40570104	0.38256645	0
PHF12	0.12230353	0.14199138	0.22959183673469388	0.11286904	0.15892420537897312	-0.33089155	0.6459075	0
AC024267.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC024267.5	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
PIPOX	0.0025614512	0.0034005463	0.00510204081632653	0.0021593412	0.0024449877750611247	-0.6316779	0.12023712	0
SEZ6	0.0029203212	0.004083881	0.01020408163265306	0.0023627072	0.004889975550122249	-0.76459664	0.2165395	0
AC024619.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC024619.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
MYO18A	0.08359316	0.09691132	0.16326530612244897	0.07721127	0.10757946210268948	-0.32747442	0.48491424	0
TIAF1	0.0010941795	-1.3096724e-10	0.0	0.0016185298	0.0024449877750611247	4.1031046	0.49770954	0
AC024619.3	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CRYBA1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NUFIP2	0.5169283	0.5257361	0.6020408163265306	0.5127065	0.5501222493887531	-0.036198583	0.11786215	0
AC068025.2	0.0048875134	0.0036822765	0.00510204081632653	0.005465084	0.009779951100244499	0.55714864	0.15600105	0
AC068025.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TAOK1	0.46360078	0.48004416	0.6173469387755102	0.45571974	0.5061124694376528	-0.07500424	0.2600866	0
ABHD15	0.01365698	0.011146876	0.02040816326530612	0.014859886	0.02689486552567237	0.41157487	0.20847741	0
ABHD15-AS1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
TP53I13	0.24159163	0.23702697	0.3469387755102041	0.24377821	0.30073349633251834	0.040501103	0.07955846	0
AC104564.3	0.003831039	0.0040248604	0.00510204081632653	0.0037381758	0.007334963325183374	-0.103924386	0.022240624	0
GIT1	0.13943176	0.14176689	0.2193877551020408	0.13831306	0.19559902200489	-0.035557948	0.050340638	0
ANKRD13B	0.035031077	0.04014842	0.0663265306122449	0.032578945	0.04645476772616137	-0.3005706	0.24127907	0
AC104564.4	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
CORO6	0.011330611	0.009310617	0.015306122448979591	0.012298598	0.019559902200488997	0.39781576	0.1679903	0
AC104564.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
SSH2	0.13994996	0.1450385	0.22959183673469388	0.1375117	0.20537897310513448	-0.07682714	0.11808222	0
AC104564.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104564.5	0.0034002664	0.0045253593	0.00510204081632653	0.0028610998	0.004889975550122249	-0.64343226	0.13226596	0
AC023389.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104982.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
EFCAB5	0.002634222	0.0041008946	0.00510204081632653	0.0019313568	0.0024449877750611247	-1.0482528	0.1988853	0
AC104996.1	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104984.2	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
NSRP1	0.4194493	0.42702177	0.5306122448979592	0.4158183	0.44987775061124696	-0.038347274	0.1024852	0
hsa-mir-423	7.4942363e-10	-1.3096724e-10	0.0	2.910383e-10	0.0	6.01938e-06	20.628338	0
AC104984.3	0.01135872	0.022536851	0.025510204081632654	0.0060018185	0.009779951100244499	-1.8913621	0.8746026	0
AC104984.5	0.0058574188	0.0047002016	0.00510204081632653	0.006412034	0.007334963325183374	0.44001323	0.10869981	0
