gene	mean	Fus-HO_mean	Fus-HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
NAA38	0.599742	0.46729928	0.421875	0.6889677	0.6652631578947369	0.5599903	6.8741536	1
CHD3	0.29482618	0.19136451	0.196875	0.36452562	0.42105263157894735	0.9293389	7.2774215	1
MYH10	1.0041091	0.6279128	0.509375	1.2575443	0.8063157894736842	1.0018579	29.136568	1
ELAC2	0.11925438	0.0646171	0.08125	0.15606275	0.20842105263157895	1.2708315	5.4974847	1
HS3ST3B1	0.081150346	0.15434499	0.146875	0.031841096	0.03368421052631579	-2.2736073	6.317944	1
MFAP4	0.2914904	0.6392867	0.4375	0.057178874	0.06947368421052631	-3.4806137	29.690313	1
SPECC1	0.19886056	0.11429816	0.11875	0.25582778	0.2968421052631579	1.1616728	6.7411427	1
TMEM97	0.12263826	0.062408514	0.06875	0.16321422	0.21473684210526317	1.3855258	5.9446883	1
TNFAIP1	0.20972165	0.13933665	0.159375	0.2571377	0.32	0.88349223	5.074467	1
RAB34	0.63006496	0.5037307	0.465625	0.71517587	0.671578947368421	0.5055607	6.261102	1
PSMD11	0.51324385	0.38981825	0.378125	0.5963947	0.6021052631578947	0.6133377	6.7808347	1
CCL2	0.22354853	0.10245025	0.071875	0.30512974	0.24421052631578946	1.5735644	7.2787447	1
ACACA	0.082356274	0.033360764	0.0375	0.11536391	0.15789473684210525	1.7868997	5.974395	1
ACLY	0.32990947	0.18550222	0.196875	0.42719367	0.47368421052631576	1.2030139	12.884093	1
CAVIN1	0.5236531	0.195804	0.184375	0.7445203	0.6	1.9263582	36.281654	1
UBTF	0.3955531	0.24108057	0.240625	0.499619	0.5368421052631579	1.0510035	12.619239	1
NGFR	0.33394566	0.18365407	0.153125	0.43519384	0.3705263157894737	1.2442132	9.737187	1
ITGA3	0.19571249	0.08640356	0.096875	0.26935154	0.3178947368421053	1.6391943	12.366507	1
MRPL27	0.506255	0.39673766	0.38125	0.5800366	0.6168421052631579	0.5478437	5.7306623	1
LRRC59	0.47214743	0.3374614	0.334375	0.5628849	0.5831578947368421	0.73794633	8.508228	1
NME1	0.54131645	0.396415	0.375	0.6389356	0.6105263157894737	0.6885211	8.405618	1
SEPTIN4	0.19364658	0.09698168	0.109375	0.2587675	0.28210526315789475	1.4149426	8.866573	1
TRIM37	0.16426663	0.09817675	0.1	0.20879042	0.25263157894736843	1.0878242	5.073668	1
SKA2	0.29972652	0.18526465	0.184375	0.37683618	0.42105263157894735	1.0239542	8.447258	1
MAP3K3	0.1615133	0.07785381	0.078125	0.21787342	0.27578947368421053	1.4834608	8.540566	1
LIMD2	0.54807925	0.379353	0.353125	0.66174865	0.64	0.80258024	11.244484	1
FTSJ3	0.12300174	0.060027417	0.071875	0.1654267	0.2231578947368421	1.460969	6.8568497	1
PSMC5	0.57831585	0.41850907	0.390625	0.68597573	0.6463157894736842	0.7127644	9.705341	1
SMURF2	0.5387468	0.4214754	0.36875	0.61775297	0.5894736842105263	0.5514729	5.3121753	1
C17orf58	0.16118482	0.2492223	0.25625	0.10187527	0.13894736842105262	-1.2897925	6.7190485	1
KPNA2	0.33145833	0.21157672	0.190625	0.41221958	0.3894736842105263	0.9619003	6.605799	1
SOX9-AS1	0.06676265	0.12999399	0.121875	0.024165561	0.03368421052631579	-2.4225721	5.91582	1
NT5C	0.45184773	0.33601657	0.3375	0.5298826	0.56	0.65698355	6.6421	1
JPT1	0.8646106	0.64619774	0.5125	1.0117496	0.7642105263157895	0.64672405	11.941386	1
GRB2	0.3704538	0.27668458	0.278125	0.43362457	0.4968421052631579	0.6480156	5.2146964	1
TRIM47	0.13958204	0.06746363	0.071875	0.18816715	0.2168421052631579	1.4784626	6.828904	1
SRSF2	0.6037065	0.4467331	0.39375	0.7094571	0.6463157894736842	0.6671828	8.78455	1
SEC14L1	0.36449993	0.2680073	0.259375	0.42950505	0.47368421052631576	0.68020046	5.2087297	1
SEPTIN9	0.53413445	0.40806317	0.396875	0.6190684	0.5957894736842105	0.6011859	6.6471453	1
TK1	0.096641056	0.024034947	0.025	0.14555478	0.15368421052631578	2.5933576	9.5166855	1
BIRC5	0.11552121	0.04573947	0.0375	0.16253217	0.14736842105263157	1.8269504	5.8961935	1
NPLOC4	0.15330125	0.08282302	0.090625	0.20078145	0.25473684210526315	1.2764997	6.432106	1
ARHGDIA	0.89910954	0.6982343	0.575	1.0344336	0.8294736842105264	0.56699073	12.183604	1
CENPX	0.3412875	0.23363346	0.2375	0.4138115	0.47368421052631576	0.824458	7.13593	1
TGIF1	0.17753491	0.28382197	0.265625	0.105929345	0.13473684210526315	-1.4210308	7.8992934	1
EPB41L3	0.21249077	0.11591545	0.121875	0.27755103	0.3136842105263158	1.2589557	8.245774	1
PIEZO2	0.3723448	0.22086534	0.19375	0.4743942	0.45263157894736844	1.1025704	10.177046	1
TUBB6	0.53330976	0.25962847	0.25	0.7176852	0.6357894736842106	1.4665481	28.208336	1
RNMT	0.69780344	0.95079577	0.675	0.5273697	0.5368421052631579	-0.8501991	15.7544155	1
TRAPPC8	0.10324343	0.052061167	0.05625	0.13772427	0.17684210526315788	1.4017819	5.0459127	1
GALNT1	0.7269916	0.56276804	0.459375	0.8376265	0.7094736842105264	0.57368255	7.9073787	1
MBD2	0.3082673	0.21264412	0.215625	0.3726857	0.43157894736842106	0.8092272	6.1911216	1
TCF4	0.52130234	0.36372867	0.33125	0.6274579	0.5789473684210527	0.7864895	9.179671	1
CCBE1	0.15551154	0.3012243	0.24375	0.057347633	0.06315789473684211	-2.3909974	11.763507	1
RNF152	0.04066509	0.009427339	0.0125	0.061709538	0.08842105263157894	2.6976843	5.801177	1
TMX3	0.40320003	0.30158326	0.29375	0.47165796	0.5178947368421053	0.6450122	5.531229	1
CCDC102B	0.476495	0.24128382	0.225	0.63495415	0.5347368421052632	1.3955507	19.346172	1
CYB5A	0.41171336	0.5483103	0.471875	0.31968948	0.37894736842105264	-0.7781333	7.5827966	1
SLC66A2	0.17400832	0.10466104	0.11875	0.22072618	0.28210526315789475	1.075809	5.770823	1
CNN2	0.41715646	0.26075172	0.259375	0.5225246	0.5368421052631579	1.0025451	11.935784	1
SCAMP4	0.15226336	0.08783557	0.084375	0.19566733	0.25684210526315787	1.1546211	5.3151455	1
CSNK1G2	0.2675357	0.18385981	0.196875	0.32390514	0.38526315789473686	0.81662595	5.4551616	1
PLEKHJ1	0.40246215	0.27132687	0.275	0.49080658	0.5326315789473685	0.85488504	9.155344	1
TIMM13	0.8335365	0.6358871	0.540625	0.96668935	0.783157894736842	0.6042041	11.901974	1
DAPK3	0.2190653	0.13215247	0.140625	0.27761576	0.32842105263157895	1.0703143	6.8345146	1
HDGFL2	0.41271132	0.30691862	0.309375	0.4839829	0.5347368421052632	0.656928	5.964268	1
PLIN3	0.5144552	0.37008482	0.346875	0.6117163	0.6	0.7248528	8.774217	1
TRAPPC5	0.93687713	0.7451304	0.60625	1.0660526	0.84	0.5166554	11.15931	1
CTXN1	0.17409395	0.07638231	0.084375	0.23991998	0.28210526315789475	1.6499565	10.615044	1
ANGPTL4	0.68491507	0.9685261	0.675	0.493855	0.5073684210526316	-0.97156036	18.414001	1
HNRNPM	0.65190107	0.41654745	0.390625	0.8104558	0.7115789473684211	0.96008444	18.63943	1
DNMT1	0.43183142	0.2900469	0.275	0.5273507	0.5157894736842106	0.86225295	8.971819	1
CDC37	0.6462124	0.48953962	0.4375	0.7517615	0.68	0.61874664	8.660215	1
SMARCA4	0.5271368	0.39403692	0.36875	0.6168048	0.6126315789473684	0.6463511	7.346051	1
LDLR	0.30828002	0.12680998	0.125	0.43053278	0.4463157894736842	1.7626525	19.740864	1
CNN1	0.17727438	0.099353924	0.1	0.22976738	0.26105263157894737	1.2087016	6.273973	1
JUNB	0.7731296	0.9873822	0.65625	0.62879103	0.5747368421052632	-0.65094465	10.026235	1
AC020916.1	0.33520588	0.21904553	0.196875	0.41346	0.42526315789473684	0.9162072	7.061907	1
GIPC1	0.41203886	0.27639687	0.275	0.50341994	0.5389473684210526	0.8647859	9.40377	1
KLF2	0.4470569	0.23839372	0.209375	0.58763075	0.5178947368421053	1.3012041	15.949306	1
