id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	CM|CM	CM|EN_H	CM|EN_V	CM|EP	CM|FB_H	CM|FB_V	CM|PR	CM|UN	EN_H|CM	EN_H|EN_H	EN_H|EN_V	EN_H|EP	EN_H|FB_H	EN_H|FB_V	EN_H|PR	EN_H|UN	EN_V|CM	EN_V|EN_H	EN_V|EN_V	EN_V|EP	EN_V|FB_H	EN_V|FB_V	EN_V|PR	EN_V|UN	EP|CM	EP|EN_H	EP|EN_V	EP|EP	EP|FB_H	EP|FB_V	EP|PR	EP|UN	FB_H|CM	FB_H|EN_H	FB_H|EN_V	FB_H|EP	FB_H|FB_H	FB_H|FB_V	FB_H|PR	FB_H|UN	FB_V|CM	FB_V|EN_H	FB_V|EN_V	FB_V|EP	FB_V|FB_H	FB_V|FB_V	FB_V|PR	FB_V|UN	PR|CM	PR|EN_H	PR|EN_V	PR|EP	PR|FB_H	PR|FB_V	PR|PR	PR|UN	UN|CM	UN|EN_H	UN|EN_V	UN|EP	UN|FB_H	UN|FB_V	UN|PR	UN|UN
CPI-SS0C70ADA28	EFNA5_EPHA3	simple:P52803	simple:P29320	EFNA5	EPHA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.063	0.014	0.019	0.021	0.052	0.056	0.099	0.046	0.069	0.02	0.024	0.026	0.058	0.061	0.105	0.051	0.069	0.02	0.024	0.026	0.058	0.061	0.105	0.051	0.056	0.007	0.011	0.013	0.045	0.048	0.092	0.038	0.123	0.073	0.078	0.08	0.112	0.115	0.158	0.105	0.136	0.086	0.091	0.093	0.125	0.128	0.171	0.118	0.096	0.047	0.051	0.053	0.085	0.088	0.132	0.078	0.056	0.007	0.011	0.013	0.045	0.048	0.092	0.038
CPI-SS0FC01B947	EFNA5_EPHA4	simple:P52803	simple:P54764	EFNA5	EPHA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.179	0.02	0.029	0.025	0.022	0.156	0.031	0.103	0.184	0.025	0.034	0.031	0.028	0.162	0.037	0.109	0.184	0.025	0.034	0.031	0.027	0.162	0.037	0.109	0.171	0.012	0.021	0.018	0.015	0.149	0.024	0.096	0.238	0.079	0.088	0.085	0.081	0.215	0.09	0.162	0.251	0.092	0.101	0.098	0.094	0.228	0.103	0.175	0.211	0.052	0.061	0.058	0.054	0.189	0.064	0.136	0.171	0.012	0.021	0.018	0.015	0.149	0.024	0.096
CPI-SS087E0E3FB	EFNB2_EPHA4	simple:P52799	simple:P54764	EFNB2	EPHA4	False	True	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.205	0.046	0.055	0.051	0.048	0.182	0.057	0.129	0.46	0.301	0.31	0.307	0.303	0.438	0.313	0.385	0.452	0.293	0.302	0.299	0.295	0.43	0.305	0.377	0.19	0.031	0.04	0.037	0.034	0.168	0.043	0.115	0.217	0.058	0.067	0.064	0.061	0.195	0.07	0.142	0.359	0.2	0.209	0.206	0.203	0.337	0.212	0.284	0.584	0.425	0.434	0.431	0.427	0.562	0.437	0.509	0.187	0.028	0.037	0.034	0.03	0.165	0.04	0.112
CPI-SS068ACD209	EFNA5_EPHB2	simple:P52803	simple:P29323	EFNA5	EPHB2	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.052	0.012	0.017	0.018	0.035	0.041	0.016	0.015	0.057	0.017	0.023	0.023	0.04	0.047	0.022	0.021	0.057	0.017	0.023	0.023	0.04	0.047	0.022	0.021	0.044	0.005	0.01	0.01	0.027	0.034	0.009	0.008	0.111	0.071	0.076	0.077	0.094	0.1	0.075	0.074	0.124	0.084	0.089	0.09	0.107	0.113	0.088	0.087	0.084	0.044	0.05	0.05	0.067	0.074	0.049	0.048	0.044	0.005	0.01	0.01	0.027	0.034	0.009	0.008
CPI-SS0ECC9DF3E	EFNB2_EPHB2	simple:P52799	simple:P29323	EFNB2	EPHB2	False	True	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.078	0.038	0.043	0.044	0.061	0.067	0.042	0.041	0.333	0.293	0.299	0.299	0.316	0.323	0.298	0.297	0.325	0.285	0.291	0.291	0.308	0.315	0.29	0.289	0.063	0.023	0.029	0.029	0.046	0.053	0.028	0.027	0.09	0.051	0.056	0.056	0.073	0.08	0.055	0.054	0.233	0.193	0.198	0.199	0.215	0.222	0.197	0.196	0.457	0.417	0.423	0.423	0.44	0.447	0.422	0.421	0.06	0.02	0.026	0.026	0.043	0.05	0.025	0.024
CPI-SS05ABE6795	EFNB2_EPHB6	simple:P52799	simple:O15197	EFNB2	EPHB6	True	True	True	curated	False	Ligand-Receptor	Signaling by Ephrin	0.043	0.042	0.045	0.043	0.087	0.084	0.134	0.041	0.299	0.298	0.301	0.298	0.343	0.34	0.39	0.296	0.291	0.29	0.293	0.29	0.335	0.332	0.382	0.288	0.029	0.028	0.031	0.029	0.073	0.07	0.12	0.026	0.056	0.055	0.058	0.056	0.1	0.097	0.147	0.053	0.198	0.197	0.2	0.198	0.242	0.239	0.289	0.195	0.423	0.422	0.425	0.422	0.467	0.464	0.514	0.42	0.026	0.025	0.028	0.025	0.07	0.067	0.117	0.023
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	True	False	True	curated	False	Ligand-Receptor	Signaling by Epidermal growth factor	0.072	0.073	0.074	0.242	0.185	0.249	0.192	0.0	0.132	0.134	0.134	0.302	0.245	0.309	0.252	0.0	0.044	0.045	0.046	0.214	0.157	0.221	0.164	0.0	0.359	0.361	0.361	0.529	0.472	0.536	0.479	0.0	0.065	0.067	0.067	0.235	0.178	0.242	0.185	0.0	0.007	0.009	0.009	0.177	0.12	0.184	0.127	0.0	0.011	0.013	0.013	0.181	0.124	0.188	0.131	0.0	0.03	0.031	0.032	0.2	0.142	0.207	0.15	0.0
CPI-SS09947DDD9	EGF_EGFR	simple:P01133	simple:P00533	EGF	EGFR	True	False	True	curated	False	Ligand-Receptor	Signaling by Epidermal growth factor	0.022	0.024	0.024	0.192	0.135	0.199	0.143	0.0	0.012	0.014	0.014	0.182	0.125	0.189	0.133	0.0	0.018	0.02	0.02	0.188	0.131	0.195	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.012	0.012	0.18	0.123	0.187	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.026	0.027	0.195	0.138	0.202	0.145	0.0
CPI-SS0430C8A78	FLRT1_ADGRL3	simple:Q9NZU1	simple:Q9HAR2	FLRT1	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.041	0.009	0.0	0.004	0.013	0.044	0.011	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.007	0.0	0.002	0.011	0.042	0.009	0.023	0.039	0.008	0.0	0.003	0.011	0.043	0.009	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS059C42E4B	TENM3_FLRT1_complex_ADGRL3	complex:TENM3_FLRT1_complex	simple:Q9HAR2		ADGRL3	False	True	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.041	0.009	0.0	0.004	0.013	0.044	0.011	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.007	0.0	0.002	0.011	0.042	0.009	0.023	0.039	0.008	0.0	0.003	0.011	0.043	0.009	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0474E1C15	FLRT2_ADGRL3	simple:O43155	simple:Q9HAR2	FLRT2	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.065	0.034	0.0	0.029	0.037	0.069	0.035	0.049	0.044	0.013	0.0	0.008	0.016	0.048	0.014	0.028	0.049	0.017	0.0	0.013	0.021	0.052	0.019	0.033	0.047	0.015	0.0	0.01	0.019	0.05	0.017	0.031	0.099	0.067	0.0	0.062	0.071	0.102	0.069	0.083	0.162	0.131	0.0	0.126	0.134	0.166	0.132	0.146	0.057	0.025	0.0	0.021	0.029	0.06	0.027	0.041	0.052	0.021	0.0	0.016	0.024	0.056	0.022	0.036
CPI-SS052641D5A	FLRT3_ADGRL3	simple:Q9NZU0	simple:Q9HAR2	FLRT3	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.042	0.011	0.0	0.006	0.014	0.046	0.012	0.026	0.042	0.011	0.0	0.006	0.014	0.046	0.012	0.026	0.041	0.01	0.0	0.005	0.013	0.045	0.011	0.025	0.127	0.095	0.0	0.09	0.099	0.13	0.097	0.111	0.049	0.017	0.0	0.012	0.021	0.052	0.019	0.033	0.104	0.072	0.0	0.068	0.076	0.107	0.074	0.088	0.052	0.021	0.0	0.016	0.024	0.056	0.022	0.036	0.04	0.009	0.0	0.004	0.013	0.044	0.01	0.024
CPI-CS0D62B1695	TENM3_FLRT3_complex_ADGRL3	complex:TENM3_FLRT3_complex	simple:Q9HAR2		ADGRL3	False	True	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.042	0.011	0.0	0.006	0.014	0.046	0.012	0.026	0.04	0.008	0.0	0.003	0.012	0.043	0.01	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.011	0.0	0.006	0.015	0.046	0.012	0.026	0.049	0.017	0.0	0.012	0.021	0.052	0.019	0.033	0.104	0.072	0.0	0.068	0.076	0.107	0.074	0.088	0.052	0.021	0.0	0.016	0.024	0.056	0.022	0.036	0.04	0.009	0.0	0.004	0.013	0.044	0.01	0.024
CPI-SS038A612D7	TENM1_ADGRL3	simple:Q9UKZ4	simple:Q9HAR2	TENM1	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.04	0.008	0.0	0.003	0.012	0.043	0.01	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.008	0.0	0.004	0.012	0.043	0.01	0.024	0.04	0.008	0.0	0.004	0.012	0.043	0.01	0.024	0.131	0.1	0.0	0.095	0.104	0.135	0.101	0.115	0.059	0.028	0.0	0.023	0.031	0.062	0.029	0.043	0.04	0.009	0.0	0.004	0.012	0.044	0.01	0.024
CPI-SS0BCB3D402	TENM2_ADGRL3	simple:Q9NT68	simple:Q9HAR2	TENM2	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.05	0.019	0.0	0.014	0.022	0.054	0.02	0.034	0.041	0.01	0.0	0.005	0.014	0.045	0.011	0.025	0.044	0.012	0.0	0.007	0.016	0.047	0.014	0.028	0.04	0.008	0.0	0.004	0.012	0.043	0.01	0.024	0.116	0.084	0.0	0.079	0.088	0.119	0.086	0.1	0.049	0.017	0.0	0.013	0.021	0.052	0.019	0.033	0.045	0.014	0.0	0.009	0.018	0.049	0.016	0.029	0.044	0.012	0.0	0.007	0.016	0.047	0.014	0.028
CPI-SS0EA023E51	TENM3_ADGRL3	simple:Q9P273	simple:Q9HAR2	TENM3	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.062	0.031	0.0	0.026	0.035	0.066	0.032	0.046	0.04	0.008	0.0	0.003	0.012	0.043	0.01	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.011	0.0	0.006	0.015	0.046	0.012	0.026	0.122	0.091	0.0	0.086	0.095	0.126	0.092	0.106	0.128	0.097	0.0	0.092	0.1	0.132	0.098	0.112	0.072	0.04	0.0	0.035	0.044	0.075	0.042	0.056	0.05	0.019	0.0	0.014	0.023	0.054	0.02	0.034
CPI-SS01F00A48A	TENM4_ADGRL3	simple:Q6N022	simple:Q9HAR2	TENM4	ADGRL3	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.069	0.037	0.0	0.033	0.041	0.072	0.039	0.053	0.039	0.008	0.0	0.003	0.012	0.043	0.009	0.023	0.041	0.009	0.0	0.004	0.013	0.044	0.011	0.025	0.046	0.014	0.0	0.009	0.018	0.049	0.016	0.03	0.069	0.038	0.0	0.033	0.041	0.073	0.039	0.053	0.096	0.064	0.0	0.059	0.068	0.099	0.066	0.08	0.042	0.011	0.0	0.006	0.015	0.046	0.012	0.026	0.05	0.018	0.0	0.014	0.022	0.053	0.02	0.034
CPI-SS08BFFB96E	FLRT3_ADGRL2	simple:Q9NZU0	simple:O95490	FLRT3	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.04	0.3	0.245	0.033	0.239	0.285	0.174	0.03	0.04	0.3	0.245	0.033	0.239	0.285	0.174	0.03	0.039	0.299	0.244	0.033	0.238	0.284	0.174	0.029	0.124	0.384	0.33	0.118	0.323	0.37	0.259	0.114	0.046	0.306	0.252	0.04	0.245	0.292	0.181	0.036	0.102	0.362	0.307	0.095	0.3	0.347	0.236	0.092	0.05	0.31	0.255	0.044	0.249	0.295	0.185	0.04	0.038	0.298	0.244	0.032	0.237	0.284	0.173	0.028
CPI-CS049AAD8F5	TENM2_FLRT3_complex_ADGRL2	complex:TENM2_FLRT3_complex	simple:O95490		ADGRL2	False	True	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	0.04	0.3	0.245	0.033	0.239	0.285	0.174	0.03	0.039	0.299	0.245	0.033	0.238	0.285	0.174	0.029	0.039	0.299	0.244	0.033	0.238	0.284	0.174	0.029	0.037	0.298	0.243	0.031	0.236	0.283	0.172	0.028	0.046	0.306	0.252	0.04	0.245	0.292	0.181	0.036	0.046	0.307	0.252	0.04	0.245	0.292	0.181	0.037	0.043	0.303	0.249	0.037	0.242	0.289	0.178	0.033	0.038	0.298	0.244	0.032	0.237	0.284	0.173	0.028
CPI-SS083BB1EB3	TENM1_ADGRL2	simple:Q9UKZ4	simple:O95490	TENM1	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.037	0.297	0.243	0.031	0.236	0.283	0.172	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.297	0.243	0.031	0.236	0.283	0.172	0.028	0.038	0.298	0.243	0.031	0.236	0.283	0.172	0.028	0.129	0.389	0.335	0.123	0.328	0.375	0.264	0.119	0.057	0.317	0.262	0.05	0.255	0.302	0.191	0.047	0.038	0.298	0.243	0.031	0.237	0.283	0.173	0.028
CPI-SS021718DBF	TENM2_ADGRL2	simple:Q9NT68	simple:O95490	TENM2	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.048	0.308	0.253	0.042	0.247	0.293	0.183	0.038	0.039	0.299	0.245	0.033	0.238	0.285	0.174	0.029	0.041	0.301	0.247	0.035	0.24	0.287	0.176	0.031	0.037	0.298	0.243	0.031	0.236	0.283	0.172	0.028	0.113	0.373	0.319	0.107	0.312	0.359	0.248	0.103	0.046	0.307	0.252	0.04	0.245	0.292	0.181	0.037	0.043	0.303	0.249	0.037	0.242	0.289	0.178	0.033	0.041	0.301	0.247	0.035	0.24	0.287	0.176	0.031
CPI-SS075F456AF	TENM3_ADGRL2	simple:Q9P273	simple:O95490	TENM3	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.06	0.32	0.266	0.054	0.259	0.306	0.195	0.05	0.037	0.297	0.243	0.031	0.236	0.283	0.172	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.3	0.246	0.034	0.239	0.286	0.175	0.03	0.12	0.38	0.326	0.114	0.319	0.366	0.255	0.11	0.126	0.386	0.331	0.12	0.325	0.372	0.261	0.116	0.069	0.329	0.275	0.063	0.268	0.315	0.204	0.059	0.048	0.308	0.254	0.042	0.247	0.294	0.183	0.038
CPI-SS0FD44484F	TENM4_ADGRL2	simple:Q6N022	simple:O95490	TENM4	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	0.066	0.327	0.272	0.06	0.265	0.312	0.201	0.057	0.037	0.297	0.243	0.031	0.236	0.283	0.172	0.027	0.038	0.298	0.244	0.032	0.237	0.284	0.173	0.029	0.043	0.303	0.249	0.037	0.242	0.289	0.178	0.033	0.067	0.327	0.272	0.061	0.266	0.312	0.202	0.057	0.093	0.353	0.299	0.087	0.292	0.339	0.228	0.083	0.04	0.3	0.246	0.034	0.239	0.286	0.175	0.03	0.047	0.308	0.253	0.041	0.246	0.293	0.182	0.038
CPI-CS0215886EA	LTC4_byLTC4S_CYSLTR1	complex:LTC4_byLTC4S	simple:Q9Y271		CYSLTR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Lipoxin/Leukotriene	0.017	0.214	0.202	0.017	0.04	0.038	0.045	0.023	0.003	0.2	0.188	0.003	0.026	0.024	0.03	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.222	0.21	0.025	0.048	0.046	0.052	0.031	0.007	0.204	0.192	0.007	0.03	0.028	0.035	0.013	0.005	0.203	0.19	0.006	0.028	0.027	0.033	0.011	0.003	0.2	0.188	0.003	0.026	0.024	0.031	0.009	0.015	0.212	0.2	0.015	0.038	0.036	0.043	0.021
