id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	CM|CM	CM|EN_H	CM|EN_V	CM|EP	CM|FB_H	CM|FB_V	CM|PR	CM|SM	CM|UN	EN_H|CM	EN_H|EN_H	EN_H|EN_V	EN_H|EP	EN_H|FB_H	EN_H|FB_V	EN_H|PR	EN_H|SM	EN_H|UN	EN_V|CM	EN_V|EN_H	EN_V|EN_V	EN_V|EP	EN_V|FB_H	EN_V|FB_V	EN_V|PR	EN_V|SM	EN_V|UN	EP|CM	EP|EN_H	EP|EN_V	EP|EP	EP|FB_H	EP|FB_V	EP|PR	EP|SM	EP|UN	FB_H|CM	FB_H|EN_H	FB_H|EN_V	FB_H|EP	FB_H|FB_H	FB_H|FB_V	FB_H|PR	FB_H|SM	FB_H|UN	FB_V|CM	FB_V|EN_H	FB_V|EN_V	FB_V|EP	FB_V|FB_H	FB_V|FB_V	FB_V|PR	FB_V|SM	FB_V|UN	PR|CM	PR|EN_H	PR|EN_V	PR|EP	PR|FB_H	PR|FB_V	PR|PR	PR|SM	PR|UN	SM|CM	SM|EN_H	SM|EN_V	SM|EP	SM|FB_H	SM|FB_V	SM|PR	SM|SM	SM|UN	UN|CM	UN|EN_H	UN|EN_V	UN|EP	UN|FB_H	UN|FB_V	UN|PR	UN|SM	UN|UN
CPI-CS023F349AF	ProstaglandinE2_byPTGES_PTGER4	complex:ProstaglandinE2_byPTGES	simple:P35408		PTGER4	True	False	True	curated	False	Ligand-Receptor	Signaling by Prostaglandin	0.001	0.007	0.008	0.005	0.006	0.036	0.069	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.009	0.01	0.007	0.008	0.038	0.071	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.011	0.012	0.008	0.01	0.04	0.073	0.032	0.0	0.04	0.046	0.047	0.043	0.045	0.075	0.108	0.067	0.0	0.009	0.015	0.016	0.012	0.014	0.044	0.077	0.036	0.0	0.006	0.012	0.013	0.01	0.011	0.041	0.074	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09B2320BC	RSPO1_LGR5	simple:Q2MKA7	simple:O75473	RSPO1	LGR5	True	False	True	curated	False	Ligand-Receptor	Signaling by R-spondin	0.001	0.0	0.0	0.017	0.0	0.056	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.017	0.0	0.057	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS056D0AD0D	RSPO2_LGR5	simple:Q6UXX9	simple:O75473	RSPO2	LGR5	True	False	True	curated	False	Ligand-Receptor	Signaling by R-spondin	0.001	0.0	0.0	0.017	0.0	0.056	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.019	0.0	0.058	0.004	0.0	0.0	0.001	0.0	0.0	0.017	0.0	0.057	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0C3906934	RSPO3_LGR5	simple:Q9BXY4	simple:O75473	RSPO3	LGR5	True	False	True	curated	False	Ligand-Receptor	Signaling by R-spondin	0.422	0.0	0.0	0.438	0.0	0.478	0.423	0.0	0.0	0.009	0.0	0.0	0.025	0.0	0.064	0.01	0.0	0.0	0.009	0.0	0.0	0.025	0.0	0.065	0.01	0.0	0.0	0.015	0.0	0.0	0.031	0.0	0.07	0.016	0.0	0.0	0.046	0.0	0.0	0.062	0.0	0.102	0.047	0.0	0.0	0.112	0.0	0.0	0.128	0.0	0.167	0.113	0.0	0.0	0.013	0.0	0.0	0.029	0.0	0.069	0.014	0.0	0.0	0.051	0.0	0.0	0.067	0.0	0.107	0.052	0.0	0.0	0.174	0.0	0.0	0.19	0.0	0.23	0.175	0.0	0.0
CPI-SS0F3A089DE	SEMA3E_PLXND1	simple:O15041	simple:Q9Y4D7	SEMA3E	PLXND1	True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	0.042	0.722	0.655	0.032	0.168	0.069	0.205	0.159	0.053	0.042	0.722	0.655	0.032	0.168	0.069	0.205	0.159	0.053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.726	0.66	0.036	0.172	0.073	0.209	0.163	0.057	0.042	0.722	0.656	0.032	0.168	0.069	0.205	0.159	0.053	0.049	0.729	0.662	0.039	0.175	0.076	0.212	0.166	0.06	0.064	0.743	0.677	0.054	0.189	0.091	0.227	0.18	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.724	0.658	0.035	0.17	0.071	0.207	0.161	0.055
CPI-CS09463D22E	5-HT_byTPH1_and_SLC18A2_HTR2B	complex:5-HT_byTPH1_and_SLC18A2	simple:P41595		HTR2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	0.001	0.0	0.002	0.0	0.008	0.003	0.007	0.008	0.0	0.002	0.0	0.003	0.0	0.009	0.004	0.008	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.006	0.0	0.011	0.006	0.01	0.011	0.0	0.001	0.0	0.003	0.0	0.008	0.004	0.007	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.005	0.0	0.01	0.005	0.009	0.01	0.0
CPI-CS0FBE83390	5-HT_byTPH1_and_SLC18A2_HTR2C	complex:5-HT_byTPH1_and_SLC18A2	simple:P28335		HTR2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	0.0	0.001	0.002	0.0	0.001	0.007	0.0	0.01	0.0	0.001	0.002	0.003	0.0	0.002	0.008	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.005	0.0	0.004	0.01	0.0	0.013	0.0	0.001	0.001	0.002	0.0	0.001	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.003	0.004	0.0	0.003	0.009	0.0	0.012	0.0
CPI-CS059692236	5-HT_byTPH1_and_SLC18A2_HTR7	complex:5-HT_byTPH1_and_SLC18A2	simple:P34969		HTR7	True	False	True	curated	False	Ligand-Receptor	Signaling by Serotonin	0.0	0.0	0.002	0.0	0.005	0.004	0.006	0.006	0.005	0.001	0.0	0.003	0.0	0.006	0.005	0.007	0.007	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.005	0.0	0.008	0.007	0.009	0.009	0.008	0.001	0.0	0.002	0.0	0.005	0.004	0.007	0.006	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.004	0.0	0.007	0.006	0.009	0.008	0.007
CPI-SS02A8BD654	TAC1_TACR1	simple:P20366	simple:P25103	TAC1	TACR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Tachykinins	0.005	0.0	0.007	0.0	0.005	0.018	0.006	0.0	0.0	0.002	0.0	0.004	0.0	0.003	0.016	0.004	0.0	0.0	0.029	0.0	0.031	0.0	0.029	0.043	0.03	0.0	0.0	0.012	0.0	0.014	0.0	0.013	0.026	0.014	0.0	0.0	0.157	0.0	0.159	0.0	0.158	0.171	0.159	0.0	0.0	0.375	0.0	0.376	0.0	0.375	0.388	0.376	0.0	0.0	0.062	0.0	0.064	0.0	0.062	0.076	0.064	0.0	0.0	0.021	0.0	0.023	0.0	0.022	0.035	0.023	0.0	0.0	0.008	0.0	0.009	0.0	0.008	0.021	0.009	0.0	0.0
CPI-SS0CDDDEE9F	TAC3_TACR1	simple:Q9UHF0	simple:P25103	TAC3	TACR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Tachykinins	0.001	0.0	0.003	0.0	0.002	0.015	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.006	0.0	0.004	0.017	0.005	0.0	0.0	0.002	0.0	0.004	0.0	0.003	0.016	0.004	0.0	0.0	0.02	0.0	0.021	0.0	0.02	0.033	0.021	0.0	0.0	0.003	0.0	0.005	0.0	0.003	0.017	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0879B8E95	CD160_TNFRSF14	simple:O95971	simple:Q92956	CD160	TNFRSF14	False	True	True	curated	False	Adhesion-Adhesion	Signaling by Tumor necrosis factor	0.0	0.018	0.016	0.021	0.0	0.005	0.008	0.0	0.008	0.0	0.016	0.014	0.019	0.0	0.003	0.006	0.0	0.006	0.0	0.019	0.017	0.022	0.0	0.006	0.009	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.018	0.023	0.0	0.007	0.01	0.0	0.01	0.0	0.021	0.019	0.024	0.0	0.008	0.011	0.0	0.011	0.0	0.021	0.019	0.024	0.0	0.008	0.011	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.021	0.026	0.0	0.01	0.013	0.0	0.013
CPI-SS0C03F7CDC	VEGFA_KDR	simple:P15692	simple:P35968	VEGFA	KDR	True	False	True	curated	False	Ligand-Receptor	Signaling by Vascular endothelial growth factor	0.407	1.239	1.194	0.311	0.388	0.336	0.304	0.0	0.346	0.174	1.006	0.961	0.079	0.155	0.103	0.071	0.0	0.113	0.145	0.977	0.932	0.049	0.126	0.073	0.042	0.0	0.084	0.551	1.383	1.339	0.456	0.532	0.48	0.448	0.0	0.49	0.336	1.168	1.123	0.24	0.317	0.264	0.233	0.0	0.275	0.252	1.084	1.04	0.157	0.233	0.181	0.149	0.0	0.191	0.23	1.062	1.017	0.135	0.211	0.159	0.127	0.0	0.169	0.154	0.986	0.941	0.058	0.135	0.083	0.051	0.0	0.093	0.444	1.276	1.231	0.348	0.425	0.373	0.341	0.0	0.383
CPI-SS0A10C2A8F	WNT3_FRZB	simple:P56703	simple:Q92765	WNT3	FRZB	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.111	0.011	0.037	0.011	0.033	0.097	0.302	0.057	0.035	0.109	0.009	0.035	0.008	0.031	0.094	0.299	0.054	0.033	0.107	0.007	0.033	0.007	0.029	0.093	0.297	0.053	0.031	0.115	0.015	0.041	0.014	0.037	0.1	0.305	0.06	0.039	0.116	0.016	0.042	0.015	0.037	0.101	0.306	0.061	0.039	0.116	0.016	0.042	0.015	0.037	0.101	0.306	0.061	0.039	0.109	0.009	0.035	0.009	0.031	0.095	0.299	0.055	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.011	0.037	0.01	0.033	0.096	0.301	0.056	0.035
CPI-SS0EE63435D	WNT4_FRZB	simple:P56705	simple:Q92765	WNT4	FRZB	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.107	0.007	0.033	0.006	0.028	0.092	0.297	0.052	0.031	0.107	0.007	0.033	0.006	0.029	0.092	0.297	0.052	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.008	0.034	0.007	0.03	0.093	0.298	0.053	0.032	0.11	0.01	0.036	0.009	0.032	0.096	0.3	0.055	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS007954822	WNT5A_FRZB	simple:P41221	simple:Q92765	WNT5A	FRZB	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.116	0.016	0.042	0.015	0.038	0.102	0.306	0.062	0.04	0.142	0.042	0.068	0.041	0.064	0.128	0.332	0.088	0.066	0.193	0.093	0.119	0.092	0.115	0.178	0.383	0.138	0.117	0.13	0.03	0.056	0.029	0.051	0.115	0.32	0.075	0.053	0.18	0.08	0.106	0.079	0.102	0.165	0.37	0.125	0.104	0.184	0.084	0.11	0.083	0.106	0.169	0.374	0.129	0.108	0.175	0.075	0.101	0.074	0.096	0.16	0.365	0.12	0.099	0.172	0.072	0.098	0.071	0.094	0.158	0.362	0.118	0.096	0.12	0.02	0.046	0.019	0.042	0.106	0.31	0.065	0.044
CPI-SS0DF9024C0	WNT3_SFRP1	simple:P56703	simple:Q8N474	WNT3	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.884	0.271	0.181	0.039	0.581	1.25	0.392	0.297	0.375	0.882	0.268	0.179	0.037	0.579	1.248	0.39	0.294	0.373	0.88	0.267	0.177	0.035	0.577	1.246	0.388	0.292	0.371	0.887	0.274	0.185	0.043	0.585	1.254	0.396	0.3	0.379	0.888	0.275	0.185	0.044	0.586	1.255	0.396	0.301	0.38	0.888	0.275	0.185	0.044	0.586	1.255	0.396	0.301	0.38	0.882	0.269	0.179	0.037	0.579	1.248	0.39	0.295	0.373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.884	0.27	0.181	0.039	0.581	1.25	0.392	0.296	0.375
CPI-SS036707F4C	WNT4_SFRP1	simple:P56705	simple:Q8N474	WNT4	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.879	0.266	0.176	0.035	0.577	1.246	0.387	0.292	0.371	0.879	0.266	0.177	0.035	0.577	1.246	0.388	0.292	0.371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.881	0.267	0.178	0.036	0.578	1.247	0.389	0.293	0.372	0.883	0.269	0.18	0.038	0.58	1.249	0.391	0.295	0.374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F1E79A03	WNT5A_SFRP1	simple:P41221	simple:Q8N474	WNT5A	SFRP1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.889	0.276	0.186	0.044	0.586	1.255	0.397	0.301	0.38	0.915	0.301	0.212	0.07	0.612	1.281	0.423	0.327	0.406	0.965	0.352	0.263	0.121	0.663	1.332	0.474	0.378	0.457	0.902	0.289	0.199	0.058	0.6	1.269	0.41	0.315	0.394	0.952	0.339	0.25	0.108	0.65	1.319	0.461	0.365	0.444	0.957	0.343	0.254	0.112	0.654	1.323	0.465	0.369	0.448	0.947	0.334	0.244	0.103	0.645	1.314	0.455	0.36	0.439	0.945	0.332	0.242	0.1	0.642	1.311	0.453	0.357	0.436	0.893	0.279	0.19	0.048	0.59	1.259	0.401	0.305	0.384
CPI-SS0E9BE6A4E	WNT3_SFRP2	simple:P56703	simple:Q96HF1	WNT3	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.007	0.006	0.0	0.0	0.007	0.07	0.006	0.0	0.0	0.005	0.004	0.0	0.0	0.005	0.068	0.004	0.0	0.0	0.003	0.002	0.0	0.0	0.003	0.066	0.002	0.0	0.0	0.011	0.009	0.0	0.0	0.011	0.074	0.01	0.0	0.0	0.012	0.01	0.0	0.0	0.012	0.075	0.011	0.0	0.0	0.012	0.01	0.0	0.0	0.012	0.075	0.011	0.0	0.0	0.005	0.004	0.0	0.0	0.005	0.068	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.006	0.0	0.0	0.007	0.07	0.006	0.0	0.0
CPI-SS0661CE946	WNT4_SFRP2	simple:P56705	simple:Q96HF1	WNT4	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.003	0.001	0.0	0.0	0.003	0.066	0.002	0.0	0.0	0.003	0.001	0.0	0.0	0.003	0.066	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.002	0.0	0.0	0.004	0.067	0.003	0.0	0.0	0.006	0.005	0.0	0.0	0.006	0.069	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS03F33B34C	WNT5A_SFRP2	simple:P41221	simple:Q96HF1	WNT5A	SFRP2	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	0.012	0.011	0.0	0.0	0.012	0.075	0.011	0.0	0.0	0.038	0.037	0.0	0.0	0.038	0.101	0.037	0.0	0.0	0.089	0.087	0.0	0.0	0.089	0.152	0.088	0.0	0.0	0.026	0.024	0.0	0.0	0.026	0.089	0.025	0.0	0.0	0.076	0.074	0.0	0.0	0.076	0.139	0.075	0.0	0.0	0.08	0.078	0.0	0.0	0.08	0.143	0.079	0.0	0.0	0.071	0.069	0.0	0.0	0.071	0.134	0.07	0.0	0.0	0.068	0.067	0.0	0.0	0.068	0.131	0.067	0.0	0.0	0.016	0.015	0.0	0.0	0.016	0.079	0.015	0.0	0.0
CPI-SC0BDF87EA3	GDNF_RET_receptor_1	simple:P39905	complex:RET_receptor_1	GDNF		True	False	True	curated	False	Ligand-Receptor		0.001	0.0	0.003	0.0	0.001	0.002	0.012	0.01	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.0	0.003	0.004	0.014	0.011	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.003	0.0	0.002	0.003	0.012	0.01	0.004	0.011	0.0	0.013	0.0	0.011	0.012	0.022	0.02	0.013	0.011	0.0	0.013	0.0	0.012	0.012	0.022	0.02	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	False	False	False	curated	False	Adhesion-Adhesion		0.007	0.895	0.841	0.014	0.102	0.018	0.183	0.087	0.027	0.895	1.783	1.729	0.902	0.99	0.907	1.071	0.975	0.915	0.841	1.729	1.675	0.848	0.936	0.852	1.017	0.921	0.861	0.014	0.902	0.848	0.021	0.109	0.025	0.19	0.094	0.034	0.102	0.99	0.936	0.109	0.197	0.113	0.278	0.182	0.122	0.018	0.907	0.852	0.025	0.113	0.03	0.195	0.099	0.039	0.183	1.071	1.017	0.19	0.278	0.195	0.359	0.263	0.203	0.087	0.975	0.921	0.094	0.182	0.099	0.263	0.168	0.107	0.027	0.915	0.861	0.034	0.122	0.039	0.203	0.107	0.047
CPI-CS09A35DD21	Prostacyclin_byPTGIS_PTGIR	complex:Prostacyclin_byPTGIS	simple:P43119		PTGIR	True	False	True	curated	False	Ligand-Receptor		0.002	0.002	0.007	0.0	0.031	0.034	0.069	0.0	0.0	0.005	0.004	0.009	0.0	0.033	0.036	0.071	0.0	0.0	0.003	0.003	0.008	0.0	0.032	0.035	0.069	0.0	0.0	0.005	0.004	0.009	0.0	0.033	0.036	0.071	0.0	0.0	0.021	0.021	0.025	0.0	0.049	0.052	0.087	0.0	0.0	0.063	0.063	0.067	0.0	0.092	0.094	0.129	0.0	0.0	0.013	0.013	0.018	0.0	0.042	0.045	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
