gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
NEK4	0.04487331	0.04525025	0.05555555555555555	0.02824892	0.057971014492753624	-0.67781687	0.5803732	0
ITIH1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ITIH3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ITIH4	0.0020439336	0.002090292	0.0023011176857330702	-5.820766e-11	0.0	-4.453052	1.9930116	0
ITIH4-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MUSTN1	0.001660889	0.0016985589	0.0023011176857330702	-5.820766e-11	0.0	-4.1687703	1.7414632	0
STIMATE	0.07056803	0.07143	0.09040105193951348	0.03256021	0.043478260869565216	-1.1310142	1.3257375	0
SFMBT1	0.020696292	0.020409001	0.025312294543063774	0.033362854	0.028985507246376812	0.70630336	0.23359463	0
RFT1	0.08132871	0.08160176	0.10059171597633136	0.06928436	0.07246376811594203	-0.23575678	0.14695558	0
PRKCD	0.021558966	0.02186894	0.02925706771860618	0.007893946	0.014492753623188406	-1.4584856	1.0262302	0
AC097015.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TKT	0.92585903	0.9253489	0.7442472057856673	0.948381	0.7246376811594203	0.035465643	0.109402806	0
DCP1A	0.16542268	0.16285956	0.1932938856015779	0.2784265	0.30434782608695654	0.7733005	1.3561275	0
CACNA1D	0.0029613955	0.0030285642	0.004273504273504274	-5.820766e-11	0.0	-4.9674296	3.3683505	0
AC012467.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CHDH	0.0018633417	0.0017265498	0.0023011176857330702	0.007893946	0.014492753623188406	2.1297867	0.35753185	0
IL17RB	0.00019114444	0.00019547969	0.0003287310979618672	-5.820766e-11	0.0	-1.5630599	0.49844733	0
AC012467.2	0.020182537	0.020432124	0.02564102564102564	0.009179805	0.014492753623188406	-1.1457164	0.62055707	0
ACTR8	0.0909459	0.09120873	0.1111111111111111	0.079366244	0.11594202898550725	-0.20041066	0.16484414	0
SELENOK	0.8291278	0.83619565	0.703155818540434	0.517577	0.4782608695652174	-0.6919609	4.29269	0
AC115282.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC115282.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CACNA2D3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ESRG	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CACNA2D3-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LRTM1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC092059.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02017	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02030	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC121764.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC121764.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
WNT5A	0.15047662	0.15389	0.17488494411571334	-5.820766e-11	0.0	-10.588622	44.55244	1
WNT5A-AS1	0.0042957035	0.0043931375	0.005917159763313609	-5.820766e-11	0.0	-5.489652	4.1912084	0
AC121764.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ERC2	0.021955878	0.02245391	0.027942143326758713	-5.820766e-11	0.0	-7.8172345	18.503672	1
AC025572.1	0.00042188162	0.00043145055	0.0003287310979618672	-5.820766e-11	0.0	-2.4099364	0.49840206	0
ERC2-IT1	0.002989687	0.0030574973	0.003616042077580539	-5.820766e-11	0.0	-4.9807105	2.9251034	0
CCDC66	0.21677847	0.21619852	0.24293228139381987	0.24233021	0.2753623188405797	0.16454577	0.2123947	0
TASOR	0.28103372	0.28008986	0.30703484549638393	0.32263142	0.3333333333333333	0.20392938	0.3110762	0
ARHGEF3	0.19981027	0.1970078	0.2222222222222222	0.323346	0.3188405797101449	0.7145398	1.3394538	0
ARHGEF3-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SPATA12	0.0029604263	0.003027573	0.0039447731755424065	-5.820766e-11	0.0	-4.966973	3.2254674	0
AC097358.2	0.00032213217	0.00032943854	0.0003287310979618672	-5.820766e-11	0.0	-2.1024525	0.49840632	0
IL17RD	0.030877402	0.031165933	0.036817882971729124	0.018157663	0.028985507246376812	-0.7760895	0.46564856	0
HESX1	0.0035361222	0.003616327	0.005259697567389875	-5.820766e-11	0.0	-5.2158065	3.915617	0
APPL1	0.45788527	0.45529154	0.4612097304404997	0.5722255	0.5942028985507246	0.32972845	1.086943	0
ASB14	0.00080430246	0.00056613766	0.0006574621959237344	0.011304368	0.014492753623188406	4.0976224	0.46115956	0
AC093928.1	0.0002455396	0.00025110866	0.0003287310979618672	-5.820766e-11	0.0	-1.8119185	0.49842802	0
DNAH12	0.00033697777	0.00034462087	0.0003287310979618672	-5.820766e-11	0.0	-2.1525764	0.49841127	0
AC092418.2	8.145553e-05	8.3302766e-05	0.0003287310979618672	-5.820766e-11	0.0	-0.8742295	0.49840057	0
PDE12	0.11763188	0.11922481	0.14398422090729784	0.047412626	0.07246376811594203	-1.3285111	2.802196	0
ARF4	0.9315642	0.9338584	0.7485207100591716	0.8304405	0.6521739130434783	-0.16930774	0.6718631	0
ARF4-AS1	0.005998835	0.0061349217	0.007232084155161078	-5.820766e-11	0.0	-5.9623003	5.298145	1
DENND6A	0.12965985	0.1298794	0.15417488494411571	0.119987525	0.17391304347826086	-0.11419667	0.11629259	0
DENND6A-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
DENND6A-DT	0.00032172567	0.00032902282	0.0006574621959237344	-5.820766e-11	0.0	-2.1010554	0.7328537	0
SLMAP	0.26900005	0.27251548	0.2958579881656805	0.11399657	0.13043478260869565	-1.256612	4.253584	0
FLNB	0.3530783	0.35836643	0.36719263642340566	0.11992028	0.14492753623188406	-1.5785596	7.5752783	1
FLNB-AS1	0.00074344507	0.00076031056	0.0009861932938856016	-5.820766e-11	0.0	-3.1048584	1.0365857	0
AC137936.1	0.0001792674	-1.1568773e-09	0.0	0.008082681	0.014492753623188406	6.3545184	0.49369088	0
DNASE1L3	0.009354005	0.009493051	0.012163050624589087	0.003224644	0.014492753623188406	-1.5287898	1.0651042	0
ABHD6	0.031468827	0.031290438	0.03977646285338593	0.039334238	0.057971014492753624	0.32912365	0.14571488	0
RPP14	0.095685944	0.09700097	0.12064431295200526	0.037718166	0.057971014492753624	-1.3604064	2.3092322	0
HTD2	0.00039366668	0.00040259562	0.0006574621959237344	-5.820766e-11	0.0	-2.3293989	0.7259972	0
AC098479.1	0.00025768075	0.0002635252	0.0003287310979618672	-5.820766e-11	0.0	-1.8620563	0.49845594	0
PXK	0.124520846	0.12526734	0.15187376725838264	0.09161787	0.14492753623188406	-0.45088676	0.5827352	0
PDHB	0.3710907	0.3745369	0.3977646285338593	0.2191439	0.2753623188405797	-0.77295625	2.8865592	0
AC135507.1	0.00302878	0.0030974771	0.003616042077580539	-5.820766e-11	0.0	-4.998863	2.9826756	0
AC116036.2	0.0010524283	0.0010763023	0.0013149243918474688	-5.820766e-11	0.0	-3.5561876	1.3292632	0
KCTD6	0.07199756	0.0712184	0.0861275476660092	0.106342435	0.13043478260869565	0.5777272	0.49126974	0
ACOX2	0.0026249518	0.0026844891	0.004273504273504274	-5.820766e-11	0.0	-4.7993417	3.2524235	0
FAM107A	0.00024334432	0.0002488636	0.0003287310979618672	-5.820766e-11	0.0	-1.8026639	0.49845207	0
AC119424.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FAM3D-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FAM3D	0.00088409375	0.00090414943	0.0013149243918474688	-5.820766e-11	0.0	-3.327903	1.2522665	0
C3orf67	0.0045057633	0.004351278	0.005588428665351742	0.011316447	0.014492753623188406	1.3588222	0.26591942	0
C3orf67-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC126121.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC138057.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC126121.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FHIT	0.051566046	0.052487984	0.0641025641025641	0.010913787	0.014492753623188406	-2.2554226	3.264713	0
AC093418.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PTPRG	0.30154738	0.30056363	0.3244575936883629	0.34490487	0.391304347826087	0.19846633	0.36348405	0
PTPRG-AS1	0.013682384	0.013992752	0.018080210387902695	-5.820766e-11	0.0	-7.13881	11.842065	1
C3orf14	0.16917433	0.17070255	0.20381328073635765	0.1017789	0.11594202898550725	-0.7454742	1.1910044	0
FEZF2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CADPS	0.0002478673	0.00025348915	0.0003287310979618672	-5.820766e-11	0.0	-1.8216668	0.49843407	0
LINC00698	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SYNPR	0.0002271606	0.00023231277	0.0003287310979618672	-5.820766e-11	0.0	-1.7325426	0.49842808	0
SYNPR-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SNTN	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
C3orf49	0.0016685446	0.0017063882	0.0019723865877712033	-5.820766e-11	0.0	-4.175037	1.7844841	0
THOC7	0.44376975	0.4477944	0.4546351084812623	0.26631775	0.30434782608695654	-0.74946856	3.0340846	0
THOC7-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC104162.2	0.0315476	0.030964723	0.03747534516765286	0.05724556	0.07246376811594203	0.88440466	0.49957126	0
ATXN7	0.1540074	0.15481138	0.18178829717291256	0.118569635	0.14492753623188406	-0.38449237	0.4789076	0
SCAANT1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PSMD6-AS2	0.010484139	0.010721964	0.013477975016436555	-5.820766e-11	0.0	-6.757819	9.29963	1
AC012557.1	0.0020993517	0.002146967	0.0023011176857330702	-5.820766e-11	0.0	-4.4899077	1.9472212	0
PSMD6	0.56991917	0.5746001	0.5381328073635766	0.3635353	0.391304347826087	-0.660317	3.2545345	0
PSMD6-AS1	0.0056716725	0.005565771	0.006574621959237344	0.010341375	0.014492753623188406	0.88196754	0.18828632	0
AC012557.2	0.003433102	0.0032783072	0.0046022353714661405	0.01025742	0.014492753623188406	1.6162922	0.30082875	0
AC092040.1	0.0025054624	0.0025622894	0.003287310979618672	-5.820766e-11	0.0	-4.7345963	2.652481	0
LINC00994	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRICKLE2	0.008786586	0.008426857	0.011834319526627219	0.024646759	0.028985507246376812	1.5371536	0.44723892	0
PRICKLE2-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRICKLE2-AS2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRICKLE2-AS3	0.00021949247	0.00022447074	0.0003287310979618672	-5.820766e-11	0.0	-1.6980892	0.49842486	0
PRICKLE2-DT	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ADAMTS9	0.8699703	0.8577636	0.6926364234056541	1.4081506	0.7391304347826086	0.7150839	4.828883	0
ADAMTS9-AS1	0.019826064	0.0191789	0.022353714661406968	0.048358217	0.057971014492753624	1.3297186	0.61423874	0
ADAMTS9-AS2	0.0067811213	0.0059984997	0.007889546351084813	0.041285276	0.043478260869565216	2.7625914	0.8582462	0
LINC02040	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MAGI1	0.18446021	0.18372817	0.20775805391190005	0.21671571	0.2318840579710145	0.2381114	0.28114858	0
AC121493.1	0.0009747729	0.0009968856	0.001643655489809336	-5.820766e-11	0.0	-3.455342	1.581223	0
MAGI1-IT1	0.0069184992	0.007075446	0.008547008547008548	-5.820766e-11	0.0	-6.1649976	6.094425	1
MAGI1-AS1	0.0011035103	0.0011285429	0.0013149243918474688	-5.820766e-11	0.0	-3.6188772	1.3164892	0
SLC25A26	0.094316594	0.09521514	0.11900065746219593	0.054709975	0.07246376811594203	-0.7982669	0.9717873	0
LRIG1	0.037295617	0.037645865	0.04766600920447074	0.021855092	0.028985507246376812	-0.78176314	0.48330334	0
AC098969.2	0.00020916859	0.00021391269	0.0003287310979618672	-5.820766e-11	0.0	-1.6503643	0.49840516	0
AC098969.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC020655.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
KBTBD8	0.007524194	0.007410116	0.00953320184089415	0.012554378	0.014492753623188406	0.7527296	0.16424124	0
AC114401.1	0.0005484462	0.0005608886	0.0006574621959237344	-5.820766e-11	0.0	-2.724408	0.7944308	0
SUCLG2	0.21796021	0.21697944	0.2504930966469428	0.2611836	0.30434782608695654	0.26739338	0.41116062	0
SUCLG2-AS1	0.020197706	0.0204035	0.024983563445101907	0.011125624	0.014492753623188406	-0.8690746	0.37922886	0
TAFA1	0.00081176055	0.0008301756	0.0009861932938856016	-5.820766e-11	0.0	-3.217504	1.0735636	0
AC104167.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TAFA4	0.0009836761	0.0010059905	0.0013149243918474688	-5.820766e-11	0.0	-3.467268	1.3101699	0
EOGT	0.29914773	0.301355	0.31952662721893493	0.20181847	0.2318840579710145	-0.57816976	1.4263017	0
AC109587.1	0.0038872987	0.0034067482	0.004930966469428008	0.025073199	0.028985507246376812	2.8436828	0.6477604	0
TMF1	0.43936032	0.4340164	0.4421433267587114	0.674953	0.6521739130434783	0.63691884	2.9777753	0
UBA3	0.20734501	0.20963196	0.2403024326101249	0.106502295	0.13043478260869565	-0.9763082	2.3334415	0
ARL6IP5	0.9191583	0.92177385	0.742603550295858	0.80387735	0.6666666666666666	-0.19741452	0.7952062	0
LMOD3	0.008638057	0.008577323	0.011834319526627219	0.011316447	0.014492753623188406	0.39579183	0.09092902	0
FRMD4B	0.5450429	0.5455629	0.519723865877712	0.5221045	0.5217391304347826	-0.06339513	0.13873196	0
AC099328.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC104445.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MITF	0.0116583565	0.011922815	0.016107823800131493	-5.820766e-11	0.0	-6.9096317	10.635848	1
SAMMSON	0.00089422177	0.00091450714	0.0013149243918474688	-5.820766e-11	0.0	-3.3427079	1.2684528	0
MDFIC2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC104633.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC104633.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FOXP1	0.27971777	0.28243166	0.304404996712689	0.16005296	0.17391304347826086	-0.8189621	1.9892739	0
FOXP1-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC097634.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FOXP1-IT1	0.007576612	0.0077484865	0.010190664036817882	-5.820766e-11	0.0	-6.2943435	6.64402	1
AC097634.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC097634.1	0.0028944078	0.002960057	0.005259697567389875	-5.820766e-11	0.0	-4.9354873	3.659065	0
EIF4E3	0.07096802	0.071692914	0.08481262327416174	0.03900291	0.057971014492753624	-0.87656546	0.9242757	0
GPR27	0.0029510248	0.0030179583	0.004273504273504274	-5.820766e-11	0.0	-4.9625306	3.3424227	0
PROK2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC096970.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC00877	0.009665423	0.009382711	0.011834319526627219	0.02213018	0.028985507246376812	1.2291483	0.37957722	0
AC105265.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC105265.4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC00870	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC112219.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC112219.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC134508.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC134508.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RYBP	0.45918304	0.4585608	0.4625246548323471	0.48660076	0.5217391304347826	0.08560747	0.17729414	0
AC104435.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC097369.2	0.0003721747	0.00038061614	0.0003287310979618672	-5.820766e-11	0.0	-2.264886	0.4984371	0
SHQ1	0.06684992	0.06731458	0.084155161078238	0.046357933	0.057971014492753624	-0.5371357	0.43041274	0
GXYLT2	0.0029230234	0.0027417704	0.004273504273504274	0.010913787	0.014492753623188406	1.9544487	0.33938026	0
PPP4R2	0.45623142	0.45441657	0.45825115055884286	0.5362304	0.5507246376811594	0.23878913	0.65561986	0
EBLN2	0.026165394	0.02619048	0.03451676528599606	0.025060162	0.028985507246376812	-0.06339926	0.022487925	0
PDZRN3	0.034975216	0.035554327	0.05062458908612755	0.009444783	0.014492753623188406	-1.9012929	2.0003943	0
PDZRN3-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02005	0.00036813703	0.0003764869	0.0006574621959237344	-5.820766e-11	0.0	-2.2524374	0.7122909	0
LINC02047	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CNTN3	0.0044236043	0.0045239395	0.006903353057199211	-5.820766e-11	0.0	-5.531051	4.7266445	0
AC117481.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02018	0.023937559	0.024003647	0.028928336620644313	0.021024724	0.028985507246376812	-0.19031891	0.06678069	0
FRG2C	0.0006076176	0.00062140217	0.0006574621959237344	-5.820766e-11	0.0	-2.8508048	0.79660624	0
LINC00960	0.2773279	0.27705052	0.3063773833004602	0.28954047	0.3333333333333333	0.0635934	0.08641233	0
ZNF717	0.026248885	0.026192173	0.035831689677843524	0.028750023	0.043478260869565216	0.13393912	0.053149316	0
ROBO2	0.025509236	0.025183791	0.034845496383957925	0.039857954	0.057971014492753624	0.6602699	0.32527208	0
AC133040.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02077	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC117462.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC108752.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ROBO1	0.5631674	0.55963445	0.5266272189349113	0.71891266	0.5942028985507246	0.36127463	1.2233366	0
AC117461.1	0.00045202085	0.00046227343	0.0006574621959237344	-5.820766e-11	0.0	-2.4912727	0.7764961	0
AC108690.1	0.0076815067	0.0076305964	0.008547008547008548	0.009926812	0.014492753623188406	0.37521127	0.08619515	0
AC068756.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02050	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02027	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC099542.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC099542.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC107302.2	0.000121361976	0.00012411439	0.0003287310979618672	-5.820766e-11	0.0	-1.1642361	0.4984325	0
GBE1	0.20533258	0.20274808	0.22452333990795528	0.3192608	0.34782608695652173	0.65478754	1.2916586	0
AC017015.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC129807.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02008	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC023503.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC092825.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC117464.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC00971	0.0010082497	0.0010311216	0.0019723865877712033	-5.820766e-11	0.0	-3.499683	1.7294772	0
LINC02025	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC132660.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CADM2	0.0024979885	0.0025546458	0.003287310979618672	-5.820766e-11	0.0	-4.7304482	2.686073	0
CADM2-AS2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CADM2-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC108733.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02070	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
VGLL3	0.0015386809	0.0015735789	0.0026298487836949377	-5.820766e-11	0.0	-4.0648656	2.263915	0
AC107204.1	0.00058416236	0.0005974149	0.0006574621959237344	-5.820766e-11	0.0	-2.8020182	0.76275873	0
CHMP2B	0.38689038	0.38768813	0.4138724523339908	0.35170326	0.37681159420289856	-0.1404998	0.26525274	0
POU1F1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC108749.1	0.00219947	0.0022493564	0.0026298487836949377	-5.820766e-11	0.0	-4.5541945	2.0983002	0
HTR1F	0.05306207	0.054265495	0.06180144641683103	-5.820766e-11	0.0	-9.086549	39.742844	1
CGGBP1	0.39481333	0.39307874	0.4089414858645628	0.4712733	0.463768115942029	0.26168475	0.61971486	0
ZNF654	0.15380208	0.15360652	0.18178829717291256	0.16243087	0.18840579710144928	0.08053537	0.074790664	0
C3orf38	0.16803148	0.16947939	0.19986850756081526	0.10417826	0.13043478260869565	-0.70152247	1.180264	0
CSNKA2IP	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
EPHA3	0.032493353	0.03299796	0.047337278106508875	0.010247576	0.014492753623188406	-1.6774495	1.449766	0
AC109129.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PROS1	0.51070744	0.5103561	0.4990138067061144	0.52618235	0.5362318840579711	0.04405003	0.08970734	0
ARL13B	0.12569273	0.12425655	0.1472715318869165	0.18901657	0.2318840579710145	0.60479325	0.7632017	0
