gene	mean	VO_mean	VO_positive_frac	HO_mean	HO_positive_frac	log2FC	-log10 p-val	is_significant
AL137800.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ARPC5	1.6812571	1.691481	0.9520052596975674	1.2720544	0.8947368421052632	-0.4110984	6.958933	0
RGL1	0.25043356	0.24777478	0.27416173570019725	0.35684186	0.4605263157894737	0.52607757	1.5023522	0
APOBEC4	0.00067752984	0.00069445954	0.0006574621959237344	-7.2759576e-11	0.0	-2.9899747	0.79830444	0
AL590422.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
COLGALT2	0.009051337	0.009088126	0.012491781722550954	0.007579614	0.013157894736842105	-0.2587368	0.07271351	0
TSEN15	0.09889558	0.09994223	0.1222879684418146	0.05700971	0.09210526315789473	-0.8088012	1.2577128	0
AL158011.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL445228.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL445228.2	0.0003295136	0.0003377456	0.0003287310979618672	-7.2759576e-11	0.0	-2.1300936	0.49843273	0
C1orf21	0.13536984	0.12368913	0.14694280078895464	0.602909	0.618421052631579	2.284295	10.239422	1
AL078645.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL713852.1	0.000884955	0.0009070669	0.0009861932938856016	-7.2759576e-11	0.0	-3.3320887	1.0484326	0
AL713852.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
EDEM3	0.3106153	0.31406343	0.3405654174884944	0.17258291	0.25	-0.86338997	3.2975602	0
NIBAN1	0.24932821	0.25339735	0.2784352399737015	0.08643849	0.10526315789473684	-1.5505565	5.8777223	1
LINC01633	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RNF2	0.20331886	0.20047131	0.2304404996712689	0.31728438	0.39473684210526316	0.6621158	1.5416396	0
TRMT1L	0.12178202	0.121057466	0.14365548980933596	0.15079027	0.21052631578947367	0.31661645	0.3841038	0
SWT1	0.04550532	0.04597607	0.055884286653517426	0.026656538	0.05263157894736842	-0.7841262	0.7993416	0
IVNS1ABP	0.78102475	0.7647504	0.6314924391847468	1.4324423	0.8552631578947368	0.9053283	9.095252	1
AL078644.2	0.0030671386	0.0031437632	0.003616042077580539	-7.2759576e-11	0.0	-5.0195975	2.8011427	0
LINC01350	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL133383.1	0.0023998234	0.0024597761	0.0029585798816568047	-7.2759576e-11	0.0	-4.677947	2.4677265	0
HMCN1	0.16657977	0.1686854	0.19099276791584485	0.08228137	0.13157894736842105	-1.0348	2.9358702	0
AL133553.1	0.00024016746	0.00024616727	0.0003287310979618672	-7.2759576e-11	0.0	-1.7914704	0.49844733	0
AL133553.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRG4	0.00036534428	0.00037447148	0.0003287310979618672	-7.2759576e-11	0.0	-2.2463224	0.4984182	0
TPR	0.9520747	0.94818264	0.7491781722550953	1.1078857	0.868421052631579	0.22455022	1.5775733	0
ODR4	0.20218453	0.20151412	0.23438527284681132	0.22900447	0.34210526315789475	0.18440896	0.2927809	0
OCLM	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL096803.2	0.022205578	0.022644946	0.02695595003287311	0.00462004	0.013157894736842105	-2.268675	3.0526516	0
PDC	0.00065047265	0.00050098094	0.0006574621959237344	0.0066341534	0.013157894736842105	3.4861054	0.44506192	0
AL096803.4	0.0005386079	0.0005520638	0.0006574621959237344	-7.2759576e-11	0.0	-2.7050142	0.7924078	0
PTGS2	0.019571628	0.018774694	0.0220249835634451	0.051470585	0.07894736842105263	1.4500953	0.9039538	0
PACERR	0.0006500208	0.0006662632	0.0006574621959237344	-7.2759576e-11	0.0	-2.9378412	0.79631966	0
PLA2G4A	0.013920225	0.013723291	0.017094017094017096	0.021803536	0.039473684210526314	0.66406256	0.27885932	0
ERVMER61-1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL136372.2	0.0013248418	0.0013579377	0.0019723865877712033	-7.2759576e-11	0.0	-3.8658583	1.7444826	0
AL596211.1	0.00034204067	0.00035058564	0.0003287310979618672	-7.2759576e-11	0.0	-2.1718025	0.49841037	0
AL929288.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL691515.1	0.0015895552	0.0016292646	0.0019723865877712033	-7.2759576e-11	0.0	-4.1120877	1.6322387	0
AL691515.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01035	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01701	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL591504.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL591504.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
BRINP3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL354771.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01351	0.00032572023	0.00033385746	0.0003287310979618672	-7.2759576e-11	0.0	-2.1172223	0.4984306	0
AL391645.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01720	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL138927.1	0.00014150213	0.00014503693	0.0003287310979618672	-7.2759576e-11	0.0	-1.2930003	0.4984555	0
AL713866.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01680	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02770	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL359081.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RGS18	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL390957.1	0.0034459564	0.0035320453	0.004273504273504274	-7.2759576e-11	0.0	-5.1827116	3.3444345	0
RGS21	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL136987.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RGS1	0.00026320876	-1.1568773e-09	0.0	0.010798536	0.013157894736842105	6.7680073	0.494138	0
RGS13	0.00033080057	0.00033906475	0.0003287310979618672	-7.2759576e-11	0.0	-2.134435	0.4984139	0
AL136454.1	0.0018772135	0.0019241098	0.0026298487836949377	-7.2759576e-11	0.0	-4.3392167	2.137332	0
RGS2	0.046313465	0.046306595	0.05917159763313609	0.046582002	0.06578947368421052	0.008536507	0.0044808853	0
UCHL5	0.22726613	0.22376427	0.25542406311637084	0.3674209	0.42105263157894735	0.715202	1.751018	0
RO60	0.58441305	0.58221513	0.5624589086127547	0.67237866	0.6842105263157895	0.20768835	0.78577447	0
GLRX2	0.28449082	0.28792623	0.314266929651545	0.14696868	0.19736842105263158	-0.96971005	3.4735305	0
CDC73	0.37246737	0.37264273	0.4000657462195924	0.36543733	0.47368421052631576	-0.028161438	0.050281662	0
B3GALT2	0.0038312075	0.0039269216	0.005259697567389875	-7.2759576e-11	0.0	-5.3316064	3.7395227	0
LINC01031	0.0010062273	0.001031369	0.0009861932938856016	-7.2759576e-11	0.0	-3.4999986	1.0246683	0
AL138778.1	0.00026439194	0.00027099697	0.0003287310979618672	-7.2759576e-11	0.0	-1.8914086	0.49842706	0
AL136456.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL357793.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL357793.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL513348.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL353072.2	0.0002671602	0.00027383442	0.0003287310979618672	-7.2759576e-11	0.0	-1.9024005	0.49840677	0
AL353709.1	0.00030699596	0.0003146654	0.0003287310979618672	-7.2759576e-11	0.0	-2.0519488	0.49841398	0
LINC01724	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KCNT2	0.00782419	0.0077376245	0.010848126232741617	0.011289881	0.013157894736842105	0.53926426	0.12159389	0
CFH	0.02239322	0.02213076	0.031229454306377382	0.032899346	0.039473684210526314	0.5698803	0.23026496	0
CFHR3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CFHR1	0.00071951165	0.0007374902	0.0013149243918474688	-7.2759576e-11	0.0	-3.0660734	1.287951	0
CFHR4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CFHR2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CFHR5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
F13B	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ASPM	0.043546528	0.044149447	0.03747534516765286	0.01940715	0.02631578947368421	-1.1816566	1.0382044	0
ZBTB41	0.0807499	0.079787746	0.10387902695595003	0.119255476	0.18421052631578946	0.5792187	0.6958965	0
CRB1	0.00036303175	0.00037210115	0.0006574621959237344	-7.2759576e-11	0.0	-2.239097	0.7492308	0
AL136322.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DENND1B	0.0645691	0.06535453	0.08152531229454306	0.033124972	0.06578947368421052	-0.9782252	1.4333892	0
AL365258.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
C1orf53	0.07041215	0.07055994	0.08711374095989481	0.06449057	0.10526315789473684	-0.12956895	0.09860437	0
LHX9	0.00025680705	0.00026322258	0.0003287310979618672	-7.2759576e-11	0.0	-1.860855	0.49844798	0
NEK7	0.14356244	0.14483878	0.17094017094017094	0.09248219	0.14473684210526316	-0.6466371	1.1841694	0
AL450352.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ATP6V1G3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL157402.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PTPRC	0.00020422626	0.00020932817	0.0003287310979618672	-7.2759576e-11	0.0	-1.6291393	0.4984643	0
AL157402.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
MIR181A1HG	0.17614773	0.17717266	0.19723865877712032	0.135106	0.2236842105263158	-0.3908109	0.7273185	0
AC096631.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01222	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01221	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC105941.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02789	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NR5A2	0.124920264	0.122430645	0.14168310322156477	0.22457632	0.3157894736842105	0.87470555	1.786077	0
LINC00862	0.00027463507	0.000281496	0.0003287310979618672	-7.2759576e-11	0.0	-1.9316691	0.49840593	0
AC097065.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC104461.1	0.013382111	0.013716464	0.018080210387902695	-7.2759576e-11	0.0	-7.1102457	11.818959	1
ZNF281	0.3550396	0.35570577	0.38297172912557526	0.32835928	0.39473684210526316	-0.115375385	0.22127363	0
AL359834.1	0.00022028314	0.00022578618	0.0003287310979618672	-7.2759576e-11	0.0	-1.7039266	0.49842742	0
KIF14	0.026867747	0.027370673	0.03385930309007232	0.0067382883	0.013157894736842105	-2.006185	2.2451198	0
DDX59	0.10557891	0.10552013	0.1291913214990138	0.1079378	0.18421052631578946	0.032651305	0.030715907	0
DDX59-AS1	0.0010898163	0.0011170465	0.0013149243918474688	-7.2759576e-11	0.0	-3.6053133	1.2382102	0
CAMSAP2	0.43618733	0.43732056	0.43918474687705455	0.39081705	0.4868421052631579	-0.16215853	0.4193848	0
GPR25	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
INAVA	0.004479768	0.0045916853	0.006574621959237344	-7.2759576e-11	0.0	-5.5520353	4.7306476	0
KIF21B	0.04263141	0.0422687	0.05654174884944116	0.05714317	0.09210526315789473	0.43410465	0.30810884	0
AL358473.1	0.0019600056	0.0020089701	0.0029585798816568047	-7.2759576e-11	0.0	-4.398468	2.3201046	0
AL358473.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CACNA1S	0.0005862943	0.00060094456	0.0009861932938856016	-7.2759576e-11	0.0	-2.8093014	1.0665398	0
ASCL5	0.00036906646	0.00037828664	0.0006574621959237344	-7.2759576e-11	0.0	-2.2578766	0.7322572	0
TMEM9	0.1835891	0.17920543	0.2064431295200526	0.3590397	0.42105263157894735	1.0021259	2.8503094	0
IGFN1	0.00029161252	0.00029889765	0.0003287310979618672	-7.2759576e-11	0.0	-1.9960198	0.49845964	0
AC103925.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PKP1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TNNT2	0.007169187	-1.1568773e-09	0.0	0.2941254	0.3157894736842105	11.522723	5.553326	1
LAD1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC119427.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TNNI1	0.020361662	0.014827461	0.020710059171597635	0.24187578	0.3026315789473684	4.0188217	5.223869	1
PHLDA3	0.28814387	0.2871378	0.31328073635765946	0.32839966	0.3815789473684211	0.19364627	0.33796194	0
AC096677.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CSRP1	0.3510366	0.35690308	0.37212360289283364	0.116203	0.17105263157894737	-1.6180481	9.625762	1
AC096677.1	0.001485111	0.0015222109	0.0023011176857330702	-7.2759576e-11	0.0	-4.0198903	1.9769539	0
NAV1	0.6762746	0.6794532	0.6111111111111112	0.5490854	0.5921052631578947	-0.3072933	1.3930736	0
AC092800.1	0.0007640864	0.0007831785	0.0009861932938856016	-7.2759576e-11	0.0	-3.1427062	1.0549417	0
IPO9-AS1	0.011280591	0.010710258	0.013149243918474688	0.034109604	0.05263157894736842	1.6620005	0.6870548	0
AL645504.1	0.0034825157	0.003569518	0.0046022353714661405	-7.2759576e-11	0.0	-5.19752	3.60016	0
IPO9	0.28464928	0.28759453	0.3185404339250493	0.16674514	0.25	-0.78602797	2.7300956	0
SHISA4	0.06485235	0.065117404	0.07790927021696252	0.054236867	0.09210526315789473	-0.26332566	0.2186297	0
AL513217.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LMOD1	0.0017639357	0.001633143	0.0029585798816568047	0.0069989557	0.013157894736842105	2.0342162	0.34953573	0
TIMM17A	0.44956097	0.4555022	0.4697567389875082	0.21173765	0.3157894736842105	-1.1048157	7.104497	1
RNPEP	0.22789207	0.2294303	0.2587113740959895	0.16630645	0.25	-0.46397325	0.9893264	0
ELF3-AS1	0.013600669	0.013642605	0.017422748191978962	0.011922944	0.02631578947368421	-0.19286533	0.072544605	0
ELF3	0.001383865	0.0014184355	0.0013149243918474688	-7.2759576e-11	0.0	-3.9245148	1.310981	0
AL691482.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
GPR37L1	0.00023900476	0.00024497553	0.0003287310979618672	-7.2759576e-11	0.0	-1.7864951	0.49844489	0
ARL8A	0.3022707	0.3006798	0.3247863247863248	0.3659389	0.42105263157894735	0.2832893	0.63281727	0
PTPN7	0.0058482634	0.0057994598	0.007560815253122946	0.0078024976	0.013157894736842105	0.42172587	0.09658267	0
LGR6	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
UBE2T	0.079560064	0.07834438	0.09434582511505589	0.12821421	0.17105263157894737	0.7099389	0.776215	0
PPP1R12B	0.07683851	0.07735015	0.09533201840894148	0.056353025	0.06578947368421052	-0.45621708	0.3214961	0
SYT2	0.0002120396	0.0002173367	0.0003287310979618672	-7.2759576e-11	0.0	-1.6660155	0.4984198	0
AC104463.2	0.0007730548	0.00079237105	0.0009861932938856016	-7.2759576e-11	0.0	-3.1576447	0.98394996	0
AC104463.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
KDM5B	0.7159213	0.70992947	0.6308349769888232	0.9557761	0.8421052631578947	0.42894477	3.5614762	0
AC098934.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PCAT6	0.015108632	0.0139072165	0.019395134779750165	0.06319758	0.11842105263157894	2.17598	1.6439782	0
RABIF	0.2575977	0.25965086	0.2876397107166338	0.17540184	0.23684210526315788	-0.5656423	1.3407499	0
KLHL12	0.06396288	0.063786775	0.07889546351084813	0.071005695	0.10526315789473684	0.15444778	0.11388399	0
ADIPOR1	0.49874806	0.49951422	0.5009861932938856	0.4680671	0.5657894736842105	-0.093790986	0.23631562	0
CYB5R1	0.5094279	0.5168159	0.48619329388560156	0.21370007	0.2894736842105263	-1.2736673	9.368668	1
TMEM183A	0.3499213	0.35097134	0.3747534516765286	0.30787122	0.39473684210526316	-0.18896866	0.406903	0
PPFIA4	0.008410384	0.007201646	0.00953320184089415	0.056792393	0.09210526315789473	2.9619422	1.5802474	0
MYOG	0.0003771544	0.00038657666	0.0003287310979618672	-7.2759576e-11	0.0	-2.282668	0.4984453	0
ADORA1	0.0026859618	0.0027530633	0.003287310979618672	-7.2759576e-11	0.0	-4.8344407	2.702616	0
AC105940.2	0.00010834126	0.00011104759	0.0003287310979618672	-7.2759576e-11	0.0	-1.0775695	0.49839222	0
AC105940.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
MYBPH	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CHI3L1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CHIT1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC01353	0.007509876	0.0075820945	0.00953320184089415	0.00462004	0.013157894736842105	-0.7027007	0.2657165	0
LINC01136	0.00025225262	0.00025855438	0.0003287310979618672	-7.2759576e-11	0.0	-1.8421931	0.4984092	0
BTG2	0.29234412	0.29613945	0.30933596318211704	0.14041103	0.21052631578947367	-1.0760803	4.260053	0
FMOD	0.00021176803	-1.1568773e-09	0.0	0.008688118	0.013157894736842105	6.457499	0.49413708	0
PRELP	0.0009663861	0.0009905325	0.0013149243918474688	-7.2759576e-11	0.0	-3.4469619	1.3290901	0
OPTC	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ATP2B4	0.58195823	0.58845925	0.5473372781065089	0.32172725	0.39473684210526316	-0.8709013	5.775231	1
LAX1	0.0004077279	0.000417914	0.0006574621959237344	-7.2759576e-11	0.0	-2.3727138	0.80291086	0
ZC3H11A	0.0037221552	0.0036933837	0.004930966469428008	0.004873645	0.013157894736842105	0.39081815	0.089940645	0
ZBED6	0.009274345	0.009142261	0.012163050624589087	0.014561982	0.02631578947368421	0.66576236	0.22024979	0
SNRPE	0.9300421	0.930565	0.7472057856673241	0.9091316	0.8421052631578947	-0.033614162	0.13650136	0
AC096645.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC00303	0.00033603096	0.0003444258	0.0003287310979618672	-7.2759576e-11	0.0	-2.1519437	0.49841624	0
AL592146.2	0.0011760828	0.0012054681	0.0013149243918474688	-7.2759576e-11	0.0	-3.7064965	1.2534118	0
SOX13	0.061529823	0.06269894	0.0762656147271532	0.014727623	0.013157894736842105	-2.0824528	2.6324534	0
AL592146.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ETNK2	0.030335749	0.03045361	0.03944773175542406	0.025619091	0.039473684210526314	-0.24850315	0.11901945	0
ERLNC1	0.0007314811	0.0007497587	0.0006574621959237344	-7.2759576e-11	0.0	-3.0870543	0.80152154	0
REN	0.031449135	0.032234866	0.030900723208415515	-7.2759576e-11	0.0	-8.336948	15.458149	1
KISS1	0.00041166035	0.00042194471	0.0006574621959237344	-7.2759576e-11	0.0	-2.383898	0.798124	0
GOLT1A	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PLEKHA6	0.008126488	0.008329538	0.011834319526627219	-7.2759576e-11	0.0	-6.3973827	7.969057	1
AL592114.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC00628	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL606489.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PPP1R15B	0.18784446	0.18681866	0.2182774490466798	0.22888945	0.34210526315789475	0.2928705	0.52986807	0
PIK3C2B	0.1319321	0.13315931	0.15516107823800132	0.08281897	0.13157894736842105	-0.6844622	1.1759036	0
MDM4	0.33527556	0.33570662	0.35798816568047337	0.31801248	0.42105263157894735	-0.07809371	0.14632218	0
AL512306.3	0.00060675526	0.0006219167	0.0006574621959237344	-7.2759576e-11	0.0	-2.8518336	0.7803717	0
LRRN2	0.020421062	0.020931272	0.029585798816568046	-7.2759576e-11	0.0	-7.7163935	18.703608	1
AL512306.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL161793.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC096675.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NFASC	0.0028885647	0.002960728	0.0046022353714661405	-7.2759576e-11	0.0	-4.935804	3.4770432	0
CNTN2	0.0019842137	0.0020337831	0.0026298487836949377	-7.2759576e-11	0.0	-4.415343	2.0273066	0
TMEM81	0.0055512376	0.0055478294	0.006574621959237344	0.0056884564	0.013157894736842105	0.035482086	0.00840554	0
RBBP5	0.09849119	0.09850746	0.12294543063773833	0.09784692	0.14473684210526316	-0.009696648	0.007905255	0
DSTYK	0.20663819	0.20623897	0.23405654174884943	0.22260097	0.27631578947368424	0.11009153	0.13429868	0
TMCC2	0.0104372045	0.009613091	0.011834319526627219	0.043424156	0.06578947368421052	2.163814	1.088028	0
AC093422.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NUAK2	0.012412397	0.012609558	0.016107823800131493	0.0045215734	0.013157894736842105	-1.4594579	0.992202	0
KLHDC8A	0.00979462	0.0087358	0.011505588428665352	0.05217592	0.07894736842105263	2.564714	1.3007703	0
LEMD1-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LEMD1	0.00048393582	0.0004960259	0.0006574621959237344	-7.2759576e-11	0.0	-2.575376	0.7961176	0
BLACAT1	0.0009358434	0.0009592267	0.0013149243918474688	-7.2759576e-11	0.0	-3.4049406	1.2436249	0
LEMD1-DT	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
CDK18	0.021126572	0.020081975	0.02695595003287311	0.06293856	0.09210526315789473	1.6431674	1.1366483	0
MFSD4A	0.034573488	0.03526121	0.040105193951347796	0.0070473226	0.013157894736842105	-2.306693	3.3645809	0
ELK4	0.2592118	0.25975472	0.2863247863247863	0.23746555	0.32894736842105265	-0.1293795	0.21630828	0
SLC45A3	0.04308748	0.04293847	0.048980933596318214	0.049045365	0.07894736842105263	0.19142856	0.104590096	0
NUCKS1	1.5413438	1.5434299	0.9253780407626562	1.457855	0.9605263157894737	-0.082287215	0.7843367	0
RAB29	0.27239114	0.27624163	0.30111768573307035	0.11825305	0.18421052631578946	-1.2233559	5.4354563	1
AC119673.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SLC41A1	0.22441335	0.22454967	0.24819197896120973	0.2189441	0.32894736842105265	-0.03645555	0.052516095	0
AC119673.2	0.0006543285	0.0006706785	0.0006574621959237344	-7.2759576e-11	0.0	-2.9461303	0.79793805	0
PM20D1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SLC26A9	0.0004220024	0.0004325451	0.0006574621959237344	-7.2759576e-11	0.0	-2.4129047	0.7860713	0
AL713965.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RAB7B	0.00721816	0.0073985164	0.010848126232741617	-7.2759576e-11	0.0	-6.228534	7.123769	1
CTSE	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
RHEX	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AVPR1B	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC244035.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC244035.4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
