gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
HS3ST4	0.008021906	0.008203882	0.01051939513477975	-5.820766e-11	0.0	-6.375715	6.9460273	1
KDM8	0.007413455	0.0075816284	0.009861932938856016	-5.820766e-11	0.0	-6.263341	6.5649166	1
NUPR1	0.037074912	0.03791588	0.04667981591058514	-5.820766e-11	0.0	-8.570459	28.07294	1
ATP2A1-AS1	0.009508389	0.0097240815	0.011834319526627219	-5.820766e-11	0.0	-6.6182513	7.816336	1
LAT	0.018306462	0.018721716	0.021367521367521368	-5.820766e-11	0.0	-7.5562553	14.04135	1
KIF22	0.05295179	0.0539607	0.06574621959237344	0.008465418	0.014492753623188406	-2.6579847	5.4062037	1
GDPD3	0.008323613	0.008512431	0.010190664036817882	-5.820766e-11	0.0	-6.4283495	7.0605955	1
MYLPF	0.009132006	0.00933916	0.011834319526627219	-5.820766e-11	0.0	-6.5605874	8.108415	1
ZNF771	0.13569205	0.13812776	0.16469428007889547	0.028316509	0.043478260869565216	-2.282246	7.824037	1
DCTPP1	0.32496554	0.32918158	0.35667324128862593	0.13907337	0.18840579710144928	-1.2424386	5.265163	1
ZNF747	0.02681432	0.027422551	0.03418803418803419	-5.820766e-11	0.0	-8.104471	22.369673	1
AC002310.1	0.006357551	0.006501775	0.008547008547008548	-5.820766e-11	0.0	-6.044783	6.024519	1
SRCAP	0.122236334	0.12435059	0.15187376725838264	0.029033279	0.057971014492753624	-2.0948331	7.01357	1
FBXL19-AS1	0.012898811	0.013191406	0.01643655489809336	-5.820766e-11	0.0	-7.054351	10.954666	1
AC135050.1	0.0061359378	0.006275134	0.007889546351084813	-5.820766e-11	0.0	-5.994385	5.640977	1
PYCARD-AS1	0.005215052	0.0053333603	0.007232084155161078	-5.820766e-11	0.0	-5.7637734	5.2320085	1
NETO2	0.7174197	0.7272737	0.6134122287968442	0.28305277	0.2753623188405797	-1.3611163	9.907151	1
AC023813.3	0.0129097095	0.013202552	0.015779092702169626	-5.820766e-11	0.0	-7.05556	10.743906	1
CBLN1	0.010347942	0.010582677	0.013477975016436555	-5.820766e-11	0.0	-6.7391305	8.945686	1
TOX3	0.009769934	0.009991558	0.014464168310322156	-5.820766e-11	0.0	-6.657006	9.438432	1
AC007336.1	0.0072114673	0.007375059	0.008875739644970414	-5.820766e-11	0.0	-6.224014	6.323214	1
AMFR	0.13022473	0.13288443	0.15779092702169625	0.012975664	0.014492753623188406	-3.3463013	12.512947	1
MT2A	0.06044701	0.06163461	0.07758053911900066	0.008082681	0.014492753623188406	-2.9154341	7.3535137	1
AC012181.1	0.010061888	0.010290135	0.012491781722550954	-5.820766e-11	0.0	-6.6990714	8.630456	1
NLRC5	0.031080548	0.031785548	0.0391190006574622	-5.820766e-11	0.0	-8.31676	25.420315	1
ARL2BP	0.80988896	0.8199783	0.6926364234056541	0.36514136	0.4057971014492754	-1.1669116	10.500713	1
ZNF319	0.024448162	0.024929581	0.03188691650230112	0.003224644	0.014492753623188406	-2.9123623	6.304333	1
GINS3	0.014730339	0.015064478	0.020052596975673898	-5.820766e-11	0.0	-7.244553	13.273469	1
AC009118.3	0.007901201	0.008080438	0.009861932938856016	-5.820766e-11	0.0	-6.354107	6.6176176	1
CDH11	0.2751874	0.27928543	0.2685733070348455	0.09449822	0.10144927536231885	-1.5623719	5.763111	1
CDH5	1.5851455	1.5968626	0.9329388560157791	1.0686271	0.7681159420289855	-0.5794369	7.576537	1
CMTM2	0.02219187	0.022695255	0.026627218934911243	-5.820766e-11	0.0	-7.8325906	17.608461	1
CES2	0.17965636	0.18292116	0.21005917159763313	0.035700195	0.057971014492753624	-2.353971	10.102126	1
B3GNT9	0.01401446	0.014332361	0.020052596975673898	-5.820766e-11	0.0	-7.1731644	13.164563	1
HSD11B2	0.07388154	0.075557195	0.09434582511505589	-5.820766e-11	0.0	-9.563334	44.55244	1
ATP6V0D1	0.5416172	0.54890615	0.5335305719921104	0.22025394	0.2608695652173913	-1.3169997	8.645072	1
NUTF2	0.90793115	0.91620237	0.7462195923734385	0.54332435	0.5507246376811594	-0.7537445	6.216926	1
DPEP2	0.006032496	0.0061693466	0.007560815253122946	-5.820766e-11	0.0	-5.970244	5.316432	1
CYB5B	0.4406022	0.44567567	0.4556213017751479	0.21690735	0.2608695652173913	-1.0385739	5.1383348	1
NQO1	1.0623668	1.0758902	0.7751479289940828	0.46621457	0.42028985507246375	-1.2062895	11.082438	1
VAC14	0.07944249	0.080976844	0.10092044707429323	0.011790991	0.014492753623188406	-2.769421	6.3944316	1
MARVELD3	0.02161448	0.022104768	0.027613412228796843	-5.820766e-11	0.0	-7.7947264	17.43169	1
PMFBP1	0.006547801	0.0066963397	0.008875739644970414	-5.820766e-11	0.0	-6.086687	6.1924124	1
PSMD7	1.1651597	1.1734201	0.8320184089414858	0.80100846	0.6811594202898551	-0.55077296	5.1766315	1
SYCE1L	0.044787325	0.045803055	0.05489809335963182	-5.820766e-11	0.0	-8.842447	34.07539	1
C16orf46	0.019617246	0.020062232	0.027942143326758713	-5.820766e-11	0.0	-7.6555123	17.917124	1
MPHOSPH6	0.16649003	0.16950408	0.20019723865877712	0.03358833	0.057971014492753624	-2.33185	10.352219	1
CDH13	0.3227863	0.31212723	0.32938856015779094	0.7927032	0.6811594202898551	1.3443666	7.7872634	1
HSBP1	1.5600715	1.5718813	0.9312952005259697	1.0394478	0.7246376811594203	-0.596628	7.0157695	1
OSGIN1	0.021063885	0.021541683	0.025969756738987507	-5.820766e-11	0.0	-7.75767	16.831131	1
CRISPLD2	0.009559516	0.009776368	0.01282051282051282	-5.820766e-11	0.0	-6.6259093	8.405187	1
FOXF1	0.014036202	0.014354595	0.016765285996055226	-5.820766e-11	0.0	-7.1753855	11.256126	1
CTU2	0.061428536	0.06258907	0.07889546351084813	0.01025742	0.014492753623188406	-2.5975492	5.111818	1
AC092123.1	0.007954275	0.008134716	0.010190664036817882	-5.820766e-11	0.0	-6.363648	7.0066385	1
AC010538.1	0.005665684	0.005794214	0.007889546351084813	-5.820766e-11	0.0	-5.8812284	5.514825	1
FAM157C	0.010742771	0.010986462	0.013806706114398421	-5.820766e-11	0.0	-6.792656	9.300302	1
LINC02193	0.0074550794	0.0076241973	0.009861932938856016	-5.820766e-11	0.0	-6.271314	6.920374	1
RPH3AL	0.00703502	0.00719461	0.00953320184089415	-5.820766e-11	0.0	-6.18876	6.5788727	1
C17orf97	0.013055145	0.013351286	0.017094017094017096	-5.820766e-11	0.0	-7.0716014	11.594424	1
SLC43A2	0.04408955	0.045089453	0.05489809335963182	-5.820766e-11	0.0	-8.819843	35.25357	1
DPH1	0.005927624	0.0060620955	0.007889546351084813	-5.820766e-11	0.0	-5.94535	5.741318	1
HIC1	0.02946115	0.03012942	0.041748849441157136	-5.820766e-11	0.0	-8.23981	26.757381	1
TRPV1	0.0074465116	0.0076154354	0.00953320184089415	-5.820766e-11	0.0	-6.2696767	6.741811	1
ITGAE	0.65045446	0.6581874	0.5963182117028271	0.30951822	0.3333333333333333	-1.0882273	6.936079	1
CAMKK1	0.023663977	0.024200752	0.030900723208415515	-5.820766e-11	0.0	-7.924858	20.038944	1
MYBBP1A	0.07039824	0.07180288	0.08678500986193294	0.008465418	0.014492753623188406	-3.069454	8.905667	1
PSMB6	1.3469399	1.3586472	0.8790269559500329	0.83084226	0.6666666666666666	-0.70945704	7.7926774	1
AC233723.1	0.010843725	0.011089706	0.013806706114398421	-5.820766e-11	0.0	-6.8060293	9.21522	1
ZNF594	0.018343989	0.018760094	0.024326101249178174	-5.820766e-11	0.0	-7.559194	15.7453575	1
TXNDC17	1.0592622	1.0679108	0.7955292570677186	0.6780078	0.5942028985507246	-0.6553397	5.8407555	1
SLC16A11	0.0059673535	0.0061027263	0.007560815253122946	-5.820766e-11	0.0	-5.9548316	5.3121033	1
NEURL4	0.023092942	0.023616765	0.031229454306377382	-5.820766e-11	0.0	-7.8897643	19.973082	1
KCTD11	0.012789926	0.013080051	0.01643655489809336	-5.820766e-11	0.0	-7.042213	11.135263	1
CTC1	0.030734556	0.031431705	0.03879026955950033	-5.820766e-11	0.0	-8.30066	25.165525	1
SLC25A35	0.008776471	0.008975561	0.011505588428665352	-5.820766e-11	0.0	-6.503916	7.955921	1
AC087501.4	0.009177831	0.009386025	0.011834319526627219	-5.820766e-11	0.0	-6.567733	7.7623534	1
GAS7	0.010373762	0.010609083	0.015450361604207758	-5.820766e-11	0.0	-6.742692	9.949378	1
TMEM220	0.020463374	0.02092755	0.027613412228796843	-5.820766e-11	0.0	-7.716138	18.009785	1
ARHGAP44	0.020124245	0.020580731	0.026298487836949377	-5.820766e-11	0.0	-7.6921444	16.859041	1
HS3ST3B1	0.013813275	0.014126613	0.0190664036817883	-5.820766e-11	0.0	-7.152449	12.322048	1
PMP22	0.7865226	0.7943502	0.6607495069033531	0.4414819	0.4492753623188406	-0.84727585	6.212169	1
AC002553.1	0.0061943326	0.006334854	0.007889546351084813	-5.820766e-11	0.0	-6.0078363	5.645208	1
PLD6	0.015558215	0.015911132	0.020381328073635765	-5.820766e-11	0.0	-7.3229322	13.481648	1
FAM106A	0.0070032487	0.007162118	0.008875739644970414	-5.820766e-11	0.0	-6.182319	6.2995605	1
FAM83G	0.012793449	0.013083654	0.017094017094017096	-5.820766e-11	0.0	-7.0426073	11.532823	1
GRAP	0.055555556	0.05681554	0.0650887573964497	-5.820766e-11	0.0	-9.152679	42.28293	1
GRAPL	0.009768508	0.009990101	0.012491781722550954	-5.820766e-11	0.0	-6.6567974	8.634367	1
MFAP4	0.037220106	0.038064368	0.05062458908612755	-5.820766e-11	0.0	-8.576083	31.207825	1
AC015726.1	0.0075153885	0.0076858746	0.00953320184089415	-5.820766e-11	0.0	-6.2827883	6.337533	1
AC087294.1	0.0066040154	0.0067538293	0.00821827744904668	-5.820766e-11	0.0	-6.0988393	5.8415513	1
WSB1	1.0604998	1.0483158	0.7869822485207101	1.5976596	0.9420289855072463	0.60783935	8.179724	1
NEK8	0.016879687	0.017262578	0.023011176857330704	-5.820766e-11	0.0	-7.4398384	14.901043	1
SSH2	0.3409947	0.3454974	0.3701512163050625	0.14246322	0.17391304347826086	-1.2774904	5.1461577	1
AC104564.5	0.010494037	0.010732085	0.012491781722550954	-5.820766e-11	0.0	-6.759168	8.501069	1
AC127024.5	0.011646987	0.011911187	0.014464168310322156	-5.820766e-11	0.0	-6.908236	9.704441	1
ADAP2	0.017140783	0.017529598	0.026627218934911243	-5.820766e-11	0.0	-7.4618564	16.96816	1
EVI2A	0.00787161	0.008050176	0.011176857330703484	-5.820766e-11	0.0	-6.34876	7.35775	1
COPRS	0.38527063	0.39059588	0.40631163708086787	0.15047419	0.18840579710144928	-1.3755715	6.7798967	1
AC116407.2	0.006993222	0.007151864	0.009861932938856016	-5.820766e-11	0.0	-6.1802807	6.8973646	1
AC005899.8	0.005651222	0.005779424	0.006903353057199211	-5.820766e-11	0.0	-5.8776035	5.0233727	1
CDK5R1	0.019005772	0.019436888	0.025312294543063774	-5.820766e-11	0.0	-7.610058	16.60151	1
CCL2	0.09365837	0.095782965	0.08908612754766601	-5.820766e-11	0.0	-9.905131	44.55244	1
CCL8	0.027749753	0.028379204	0.027284681130834976	-5.820766e-11	0.0	-8.153766	16.302258	1
SLFN11	0.02153638	0.022024896	0.026627218934911243	-5.820766e-11	0.0	-7.789528	17.476929	1
RASL10B	0.01968385	0.020130347	0.02827087442472058	-5.820766e-11	0.0	-7.660378	18.027533	1
MMP28	0.011488382	0.011748985	0.012491781722550954	-5.820766e-11	0.0	-6.8886204	8.362646	1
CCL14	0.08029427	0.08190717	0.09040105193951348	0.009179805	0.014492753623188406	-3.1435835	9.631413	1
CCL15	0.0059960335	0.006132057	0.007560815253122946	-5.820766e-11	0.0	-5.9616375	5.5340877	1
PSMB3	1.137489	1.1470909	0.8182117028270874	0.71419734	0.6521739130434783	-0.6835088	7.113532	1
PLXDC1	0.1915883	0.19511685	0.20381328073635765	0.036002696	0.028985507246376812	-2.434899	7.333371	1
PGAP3	0.01705892	0.017445877	0.021696252465483234	-5.820766e-11	0.0	-7.454989	14.166165	1
ERBB2	0.023733579	0.024271933	0.03418803418803419	-5.820766e-11	0.0	-7.9290776	21.91243	1
RAPGEFL1	0.008628352	0.008824082	0.011834319526627219	-5.820766e-11	0.0	-6.479633	7.9340415	1
AC073508.3	0.007872652	0.008051242	0.01051939513477975	-5.820766e-11	0.0	-6.348949	7.309751	1
KRT17	0.005377113	0.0054990975	0.00821827744904668	-5.820766e-11	0.0	-5.807123	5.484174	1
HSD17B1	0.013902836	0.014218205	0.018080210387902695	-5.820766e-11	0.0	-7.1617074	12.106227	1
CNTD1	0.0052838954	0.0054037655	0.006903353057199211	-5.820766e-11	0.0	-5.782348	5.0195246	1
LINC00671	0.0067678867	0.0069214175	0.00821827744904668	-5.820766e-11	0.0	-6.1336913	5.787622	1
RND2	0.007967395	0.008148134	0.010848126232741617	-5.820766e-11	0.0	-6.365997	7.319145	1
TMEM106A	0.04372101	0.044712555	0.05851413543721236	-5.820766e-11	0.0	-8.80776	37.143326	1
G6PC3	0.42099577	0.42716634	0.43852728468113084	0.1489354	0.17391304347826086	-1.5194805	8.20569	1
AC103703.1	0.013742314	0.014054042	0.018080210387902695	-5.820766e-11	0.0	-7.145071	11.7424965	1
KIF18B	0.006404525	0.006549814	0.00953320184089415	-5.820766e-11	0.0	-6.055243	6.780637	1
ARL17A	0.05313821	0.054270223	0.06936226166995398	0.003224644	0.014492753623188406	-4.0315447	21.178894	1
MYL4	0.021784522	0.012065671	0.015121630506245891	0.45025933	0.4782608695652174	5.210189	8.889914	1
EFCAB13	0.009061546	0.009267103	0.011176857330703484	-5.820766e-11	0.0	-6.549532	7.56205	1
LRRC46	0.00543437	0.0055576535	0.007560815253122946	-5.820766e-11	0.0	-5.8221326	5.5080543	1
PNPO	0.06559902	0.06708681	0.07856673241288625	-5.820766e-11	0.0	-9.3920355	44.55244	1
HOXB7	0.5527094	0.56004745	0.534845496383958	0.22917877	0.2608695652173913	-1.2887039	7.881514	1
PRAC2	0.012778752	0.013068624	0.01775147928994083	-5.820766e-11	0.0	-7.0409617	11.501315	1
HOXB13	0.009323423	0.00953492	0.013149243918474688	-5.820766e-11	0.0	-6.5902014	8.768963	1
ATP5MC1	0.9037974	0.9135851	0.7422748191978962	0.47234413	0.43478260869565216	-0.95155334	7.311433	1
COL1A1	0.42034364	0.42736185	0.3241288625904011	0.110911645	0.08695652173913043	-1.9450846	8.198107	1
CACNA1G	0.005058334	0.005173088	0.007560815253122946	-5.820766e-11	0.0	-5.7205772	5.2637887	1
TOB1-AS1	0.004887343	0.004998197	0.007232084155161078	-5.820766e-11	0.0	-5.671916	5.1701136	1
NME1	0.69546264	0.703461	0.6328073635765944	0.34290966	0.3333333333333333	-1.0364263	6.3449035	1
CA10	0.01527725	0.015623793	0.024326101249178174	-5.820766e-11	0.0	-7.2968063	15.587031	1
TOM1L1	0.01825514	0.01866923	0.02695595003287311	-5.820766e-11	0.0	-7.5522265	16.917017	1
HLF	0.0054020197	0.005524569	0.009204470742932281	-5.820766e-11	0.0	-5.8136716	6.1973715	1
TMEM100	0.009929784	0.010155033	0.013477975016436555	-5.820766e-11	0.0	-6.680189	8.772222	1
AC007114.1	0.009996556	0.010223321	0.013806706114398421	-5.820766e-11	0.0	-6.689764	9.465701	1
AC007114.2	0.006897508	0.0070539787	0.00821827744904668	-5.820766e-11	0.0	-6.1606746	5.8541055	1
SEPTIN4	0.088805966	0.09082049	0.11176857330703485	-5.820766e-11	0.0	-9.828463	44.55244	1
AC099850.1	0.0058878707	0.0060214405	0.007560815253122946	-5.820766e-11	0.0	-5.9358	5.5766335	1
PRR11	0.033249874	0.03400408	0.0391190006574622	-5.820766e-11	0.0	-8.413801	24.662754	1
VMP1	0.7934285	0.8022585	0.6794871794871795	0.40419817	0.42028985507246375	-0.98882735	7.319012	1
RNFT1	0.13629669	0.13870426	0.16765285996055226	0.030162483	0.043478260869565216	-2.1974494	7.0140824	1
AC025048.2	0.04006973	0.040905483	0.048323471400394474	0.003224644	0.014492753623188406	-3.624545	13.60295	1
AC005856.1	0.0075129373	0.0076833675	0.008875739644970414	-5.820766e-11	0.0	-6.2823234	6.3939853	1
TBX2	0.24111068	0.2461585	0.24786324786324787	0.018546386	0.028985507246376812	-3.7232056	28.811886	1
BRIP1	0.0067245513	0.006877099	0.00953320184089415	-5.820766e-11	0.0	-6.1245565	6.5989738	1
AC008026.3	0.005298362	0.0054185605	0.006903353057199211	-5.820766e-11	0.0	-5.786221	5.0820265	1
CYB561	0.14854054	0.15135553	0.17718606180144642	0.024444344	0.028985507246376812	-2.6254318	8.13273	1
ACE	0.33147624	0.3374293	0.34023668639053256	0.06900411	0.07246376811594203	-2.2881694	11.998241	1
PSMC5	1.0801711	1.0907753	0.8063773833004603	0.61270976	0.5652173913043478	-0.8319749	7.9900255	1
PRR29-AS1	0.006352305	0.0064964094	0.008547008547008548	-5.820766e-11	0.0	-6.0436096	5.9592347	1
ICAM2	1.0497363	1.0636877	0.7744904667981591	0.43471798	0.4057971014492754	-1.2907268	12.324978	1
PECAM1	1.9197375	1.9356781	0.9684418145956607	1.216989	0.782608695652174	-0.6694789	9.896442	1
MILR1	0.007228781	0.007392766	0.009861932938856016	-5.820766e-11	0.0	-6.2274275	6.910001	1
AXIN2	0.020429779	0.020893194	0.02564102564102564	-5.820766e-11	0.0	-7.7137785	17.089697	1
AC007448.5	0.0069028474	0.0070594396	0.010190664036817882	-5.820766e-11	0.0	-6.1617756	6.785742	1
AC007448.4	0.0056106267	0.0057379077	0.007560815253122946	-5.820766e-11	0.0	-5.8673806	5.2076287	1
PSMD12	0.8517949	0.86106855	0.705456936226167	0.4429957	0.4492753623188406	-0.9586774	7.964654	1
AC005332.3	0.012496352	0.012779819	0.016107823800131493	-5.820766e-11	0.0	-7.0089693	10.193463	1
AC005332.5	0.0074875457	0.0076574003	0.010190664036817882	-5.820766e-11	0.0	-6.277502	7.0723825	1
SLC16A6	0.04584741	0.046887185	0.05555555555555555	-5.820766e-11	0.0	-8.876124	35.912766	1
FAM20A	0.054782566	0.056025013	0.07001972386587771	-5.820766e-11	0.0	-9.132501	42.36492	1
ABCA6	0.009059554	0.009265065	0.011505588428665352	-5.820766e-11	0.0	-6.549218	7.570216	1
ABCA10	0.005859766	0.0059926985	0.007889546351084813	-5.820766e-11	0.0	-5.9290104	5.597803	1
SSTR2	0.007630658	0.0078037586	0.00953320184089415	-5.820766e-11	0.0	-6.3044677	6.238959	1
TMEM104	0.033078887	0.033829216	0.041091387245233396	-5.820766e-11	0.0	-8.406385	26.421103	1
SLC25A19	0.019693242	0.020139953	0.025969756738987507	-5.820766e-11	0.0	-7.661063	17.216166	1
UNK	0.09916566	0.10113514	0.12360289283366206	0.012345925	0.028985507246376812	-3.023965	12.1992655	1
UNC13D	0.0074877376	0.0076575964	0.01051939513477975	-5.820766e-11	0.0	-6.277539	7.03572	1
FBF1	0.0056352653	0.005763105	0.007232084155161078	-5.820766e-11	0.0	-5.873594	5.22319	1
EXOC7	0.25207683	0.25641054	0.2892833662064431	0.060995594	0.08695652173913043	-2.0698776	9.813153	1
QRICH2	0.00631173	0.0064549143	0.007889546351084813	-5.820766e-11	0.0	-6.034506	5.66906	1
ST6GALNAC1	0.012728024	0.013016745	0.014464168310322156	-5.820766e-11	0.0	-7.035267	10.023037	1
TMEM235	0.011226986	0.0114816595	0.01413543721236029	-5.820766e-11	0.0	-6.855699	9.658007	1
AC061992.2	0.009858532	0.010082167	0.013149243918474688	-5.820766e-11	0.0	-6.669902	9.228571	1
TIMP2	0.51097065	0.51709324	0.5019723865877712	0.24102905	0.2608695652173913	-1.1008979	5.897907	1
LGALS3BP	0.07969135	0.08125099	0.11078238001314925	0.010925009	0.014492753623188406	-2.8833802	7.34326	1
CCDC40	0.014814029	0.015150066	0.020052596975673898	-5.820766e-11	0.0	-7.2526727	13.131391	1
NPTX1	0.007809544	0.007986703	0.010190664036817882	-5.820766e-11	0.0	-6.3374805	6.6689205	1
NDUFAF8	0.8583628	0.8689742	0.7097304404996713	0.39057407	0.4492753623188406	-1.1535139	11.061989	1
BAHCC1	0.05133262	0.052496813	0.06738987508218278	-5.820766e-11	0.0	-9.038833	42.391075	1
LINC01971	0.006334021	0.006477711	0.006903353057199211	-5.820766e-11	0.0	-6.0395145	5.0911455	1
AC139530.1	0.016186735	0.016553907	0.020710059171597635	-5.820766e-11	0.0	-7.379718	13.700228	1
P4HB	1.1337684	1.1226605	0.8330046022353714	1.6235037	0.9420289855072463	0.53214926	8.832423	1
AC145207.5	0.026541023	0.027143056	0.034845496383957925	-5.820766e-11	0.0	-8.0897455	22.569298	1
SLC16A3	0.2688515	0.25891027	0.28205128205128205	0.70712143	0.6086956521739131	1.4491528	6.629674	1
NARF	0.30098137	0.29269877	0.3145956607495069	0.66612804	0.6231884057971014	1.1861067	5.4417667	1
METRNL	0.09241531	0.080780126	0.09434582511505589	0.60537696	0.5652173913043478	2.9042149	9.168787	1
AP001020.3	0.009734793	0.009955619	0.012163050624589087	-5.820766e-11	0.0	-6.6518593	8.243148	1
AP005136.4	0.006849482	0.0070048636	0.009204470742932281	-5.820766e-11	0.0	-6.150736	6.40359	1
DLGAP1	0.009731274	0.009952022	0.011834319526627219	-5.820766e-11	0.0	-6.651343	7.7833796	1
L3MBTL4	0.009381732	0.009594551	0.014464168310322156	-5.820766e-11	0.0	-6.599103	9.523793	1
AC006566.1	0.0077158287	0.0078908615	0.00953320184089415	-5.820766e-11	0.0	-6.32028	6.8374662	1
APCDD1	0.10846978	0.110802755	0.12754766600920447	0.0056244447	0.014492753623188406	-4.2760158	30.325533	1
TUBB6	1.1891032	1.1983621	0.8336620644312952	0.78095365	0.6086956521739131	-0.61769074	5.302269	1
MIR133A1HG	0.0057034343	0.0058328207	0.006903353057199211	-5.820766e-11	0.0	-5.890647	5.1301217	1
AC105114.2	0.0068637566	0.0070194616	0.00821827744904668	-5.820766e-11	0.0	-6.153697	5.93531	1
SS18	0.30870456	0.3135772	0.3399079552925707	0.0938641	0.14492753623188406	-1.7390991	9.652966	1
TAF4B	0.010768351	0.011012622	0.013806706114398421	-5.820766e-11	0.0	-6.7960563	9.363479	1
CDH2	0.25950992	0.26338565	0.28238001314924394	0.08862063	0.13043478260869565	-1.5703828	6.8101625	1
RNF125	0.06565752	0.06714664	0.0782380013149244	-5.820766e-11	0.0	-9.393319	44.55244	1
GAREM1	0.021180179	0.021660617	0.030900723208415515	-5.820766e-11	0.0	-7.7655764	18.518	1
CCDC178	0.005253897	0.005373087	0.007232084155161078	-5.820766e-11	0.0	-5.7742834	5.1215253	1
AC011815.1	0.006161086	0.0063008526	0.007560815253122946	-5.820766e-11	0.0	-6.000193	5.503836	1
ZNF396	0.007024591	0.0071839443	0.00953320184089415	-5.820766e-11	0.0	-6.186649	6.611479	1
AC007998.3	0.11718472	0.11984295	0.1351084812623274	-5.820766e-11	0.0	-10.228133	44.55244	1
GALNT1	1.2840672	1.298375	0.8681788297172912	0.6533118	0.6231884057971014	-0.9907538	13.349214	1
AC090220.1	0.005620157	0.0057476545	0.007232084155161078	-5.820766e-11	0.0	-5.869787	5.3461423	1
TPGS2	0.7395457	0.74773747	0.6594345825115056	0.37844706	0.42028985507246375	-0.9822521	7.8449783	1
KIAA1328	0.053703386	0.054921355	0.07232084155161078	-5.820766e-11	0.0	-9.103848	44.55244	1
MIR924HG	0.008011413	0.00819315	0.010848126232741617	-5.820766e-11	0.0	-6.3738494	7.364804	1
SYT4	0.015401182	0.015750537	0.017422748191978962	-5.820766e-11	0.0	-7.3083887	11.334439	1
AC120049.1	0.0064455755	0.0065917955	0.008547008547008548	-5.820766e-11	0.0	-6.0643225	5.920153	1
SLC14A1	0.014712386	0.015046118	0.01775147928994083	-5.820766e-11	0.0	-7.242805	11.461459	1
PSTPIP2	0.012234544	0.012512073	0.016107823800131493	-5.820766e-11	0.0	-6.9786625	10.333615	1
ST8SIA5	0.014556231	0.014886421	0.01775147928994083	-5.820766e-11	0.0	-7.227513	11.751384	1
AC090241.2	0.009909701	0.010134495	0.012491781722550954	-5.820766e-11	0.0	-6.677297	8.459972	1
CFAP53	0.007885091	0.008063963	0.010190664036817882	-5.820766e-11	0.0	-6.3511987	7.0390434	1
CXXC1	0.09672189	0.09876868	0.1203155818540434	0.0064929016	0.014492753623188406	-3.9065282	21.543396	1
SKA1	0.010016177	0.010243387	0.011834319526627219	-5.820766e-11	0.0	-6.692566	7.8932447	1
DCC	0.013299863	0.0136015555	0.01643655489809336	-5.820766e-11	0.0	-7.098197	10.9274235	1
LINC01415	0.009353779	0.009565964	0.010848126232741617	-5.820766e-11	0.0	-6.5948424	7.620824	1
ONECUT2	0.0067240004	0.006876536	0.00821827744904668	-5.820766e-11	0.0	-6.1244397	5.5705404	1
SEC11C	0.46193847	0.46776286	0.4714003944773176	0.20513888	0.2608695652173913	-1.1887816	6.768749	1
LMAN1	0.66028184	0.64987266	0.6009204470742933	1.1191884	0.855072463768116	0.7841309	7.584162	1
CCBE1	0.0072083385	0.0073718596	0.010848126232741617	-5.820766e-11	0.0	-6.2233963	7.060065	1
CDH20	0.0059248754	0.006059285	0.007232084155161078	-5.820766e-11	0.0	-5.9446917	5.178708	1
TNFRSF11A	0.013152061	0.013450401	0.01643655489809336	-5.820766e-11	0.0	-7.0821924	11.095053	1
BCL2	0.25728518	0.26137084	0.28106508875739644	0.0771397	0.08695652173913043	-1.7592355	6.641624	1
SERPINB4	0.043816898	0.044810615	0.050953320184089414	-5.820766e-11	0.0	-8.810913	31.451805	1
SERPINB3	0.012194243	0.012470857	0.015779092702169626	-5.820766e-11	0.0	-6.97394	10.228133	1
LINC01916	0.03490093	0.035692587	0.043721236028928336	-5.820766e-11	0.0	-8.483518	25.733683	1
DOK6	0.03460871	0.03539374	0.04766600920447074	-5.820766e-11	0.0	-8.471422	29.383	1
RTTN	0.021163581	0.021643642	0.03057199211045365	-5.820766e-11	0.0	-7.7644506	19.48832	1
FBXO15	0.0067596366	0.00691298	0.008547008547008548	-5.820766e-11	0.0	-6.1319566	6.0902386	1
AC016588.2	0.013318192	0.0136203	0.016765285996055226	-5.820766e-11	0.0	-7.100169	10.985707	1
PLPP2	0.30563197	0.3108289	0.321827744904668	0.07649445	0.10144927536231885	-2.021273	10.616538	1
HCN2	0.008690689	0.008887833	0.012491781722550954	-5.820766e-11	0.0	-6.4899025	8.539335	1
CIRBP-AS1	0.01686482	0.017247373	0.023011176857330704	-5.820766e-11	0.0	-7.4385743	15.0847435	1
AC027307.2	0.011247795	0.011502941	0.015121630506245891	-5.820766e-11	0.0	-6.8583474	10.272918	1
REEP6	0.00823956	0.008426472	0.010848126232741617	-5.820766e-11	0.0	-6.413878	7.5271735	1
MEX3D	0.17236693	0.17508438	0.19822485207100593	0.0525411	0.07246376811594203	-1.7346126	5.163078	1
UQCR11	1.5786511	1.5908606	0.9401709401709402	1.0404266	0.7971014492753623	-0.61258423	8.849876	1
AC005306.1	0.009469797	0.009684613	0.01282051282051282	-5.820766e-11	0.0	-6.6124434	8.622452	1
ZNF554	0.014474654	0.014802993	0.01873767258382643	-5.820766e-11	0.0	-7.219459	12.2444935	1
ZNF77	0.022393018	0.02282782	0.02827087442472058	0.003224644	0.014492753623188406	-2.7858274	5.431884	1
NCLN	0.137116	0.13953027	0.16896778435239973	0.030686013	0.043478260869565216	-2.1812649	6.7881246	1
MRPL54	0.4937843	0.49904874	0.49737015121630507	0.261675	0.3188405797101449	-0.9311425	5.046767	1
