gene	mean	HO_mean	HO_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
ATF5	0.21687739	0.08554033	0.13157894736842105	0.23470156	0.29464285714285715	1.4550798	5.4905553	1
CLEC11A	0.54035246	1.1853423	0.8421052631578947	0.45281947	0.4232142857142857	-1.3880991	12.000984	1
EPS8L1	0.16165785	0.050869204	0.07894736842105263	0.17669347	0.22678571428571428	1.7943672	5.9717793	1
ZSCAN22	0.024808517	-7.2759576e-11	0.0	0.028175384	0.04107142857142857	8.143404	5.547272	1
NRSN2	0.13221326	0.046409253	0.10526315789473684	0.14385815	0.18392857142857144	1.6300598	5.328929	1
TCF15	0.24539544	0.068865135	0.10526315789473684	0.2693531	0.3053571428571429	1.9660949	8.041854	1
SDCBP2	0.18660781	0.4236162	0.5131578947368421	0.15444255	0.2	-1.4550941	5.1405077	1
SMOX	0.18141198	0.41034728	0.5	0.15034236	0.2	-1.447986	5.10955	1
PRND	0.11355089	-7.2759576e-11	0.0	0.12896135	0.11785714285714285	10.333842	14.40438	1
RASSF2	0.3056077	0.06649472	0.09210526315789473	0.3380587	0.39285714285714285	2.3442206	14.022082	1
TMEM230	0.69960755	0.42055058	0.5	0.7374797	0.7125	0.8101766	6.2794776	1
RALGAPA2	0.2547961	0.078346655	0.13157894736842105	0.2787428	0.33214285714285713	1.829668	9.060004	1
CD93	1.7757522	0.6891002	0.618421052631579	1.9232267	0.9678571428571429	1.4806088	26.092384	1
MMP24	0.028737262	-7.2759576e-11	0.0	0.032637317	0.04107142857142857	8.354794	5.633719	1
RAB5IF	1.0119005	0.69536316	0.6578947368421053	1.0548589	0.8392857142857143	0.60114074	5.5817738	1
PKIG	0.67700744	0.36058584	0.4342105263157895	0.71995085	0.6785714285714286	0.9973561	7.9374385	1
YWHAB	1.9609274	1.4088386	0.8947368421052632	2.0358539	0.9892857142857143	0.531096	11.450468	1
SULF2	0.5323131	0.1515128	0.2236842105263158	0.58399343	0.5553571428571429	1.9458076	17.965532	1
PREX1	0.61424744	0.28510323	0.32894736842105265	0.65891707	0.6357142857142857	1.2083256	8.236751	1
ZFAS1	1.2284393	1.9479294	0.9605263157894737	1.1307933	0.85	-0.78455263	12.807201	1
NFATC2	0.04580912	-7.2759576e-11	0.0	0.052026074	0.0625	9.025863	8.05226	1
DOK5	0.11107442	0.5808054	0.5657894736842105	0.047325633	0.060714285714285714	-3.6145644	10.26552	1
PMEPA1	0.8387762	0.45652124	0.5394736842105263	0.8906538	0.7357142857142858	0.96402884	10.110689	1
CTSZ	0.6370681	0.28553253	0.39473684210526316	0.6847766	0.6589285714285714	1.261684	12.017214	1
AP000459.2	0.032850493	-7.2759576e-11	0.0	0.03730877	0.044642857142857144	8.547234	5.9082704	1
ADAMTS1	0.31681934	0.82464224	0.6447368421052632	0.24789797	0.24285714285714285	-1.733615	7.56274	1
ADAMTS5	0.24179022	0.07956617	0.10526315789473684	0.26380616	0.24821428571428572	1.7279857	5.4569597	1
CBR3	0.024715448	-7.2759576e-11	0.0	0.028069686	0.039285714285714285	8.1380005	5.2837276	1
AP000695.2	0.047324285	-7.2759576e-11	0.0	0.05374686	0.06607142857142857	9.07272	8.447761	1
LINC00323	0.02445787	-7.2759576e-11	0.0	0.027777154	0.04107142857142857	8.122941	5.598689	1
BACE2	0.59482956	0.16891259	0.23684210526315788	0.6526327	0.5892857142857143	1.9493616	19.286608	1
UFD1	0.7839125	0.429815	0.47368421052631576	0.83196884	0.7357142857142858	0.9526515	8.00001	1
CLDN5	1.0639713	0.19645427	0.2236842105263158	1.1817055	0.7232142857142857	2.587993	34.22389	1
PPM1F	0.59196424	0.32744557	0.3815789473684211	0.6278634	0.6321428571428571	0.93898493	5.1927643	1
TCN2	0.15525119	0.014760831	0.02631578947368421	0.17431775	0.21607142857142858	3.5529602	16.359259	1
SMTN	0.33050248	0.14124516	0.21052631578947367	0.3561873	0.4107142857142857	1.3338186	6.5186243	1
MYH9	1.4015853	0.8852462	0.7763157894736842	1.4716601	0.9142857142857143	0.73322886	11.856687	1
EIF3D	0.6139257	1.0724443	0.881578947368421	0.55169845	0.5821428571428572	-0.958824	10.246017	1
TRIOBP	1.0180734	0.6230214	0.6973684210526315	1.0716873	0.8553571428571428	0.78243345	10.155617	1
CSNK1E	0.7797735	1.1063411	0.8947368421052632	0.7354542	0.6892857142857143	-0.5890231	6.295689	1
ALG12	0.06134592	0.008506899	0.02631578947368421	0.068516985	0.1	2.9950004	7.2817755	1
CRELD2	0.27575698	0.120281816	0.17105263157894737	0.29685688	0.36428571428571427	1.3026358	5.5144696	1
PIM3	0.40268376	0.7129193	0.6973684210526315	0.3605795	0.35714285714285715	-0.98322386	5.21911	1
TUBGCP6	0.05547059	0.0074013616	0.013157894736842105	0.0619943	0.08571428571428572	3.0492365	5.420282	1
NLGN4X	0.08759871	-7.2759576e-11	0.0	0.09948711	0.125	9.959816	15.906915	1
GPR143	0.08689332	0.017334139	0.02631578947368421	0.09633356	0.12142857142857143	2.4676201	5.334159	1
MID1	0.2280217	0.08346176	0.11842105263157894	0.24764042	0.31607142857142856	1.5679144	5.8498926	1
PIR	0.20823443	0.065312766	0.09210526315789473	0.22763087	0.2732142857142857	1.7996857	6.8402443	1
REPS2	0.025989389	-7.2759576e-11	0.0	0.02951652	0.0375	8.210259	5.015194	1
RAI2	0.0283251	-7.2759576e-11	0.0	0.03216922	0.044642857142857144	8.334016	5.864149	1
SH3KBP1	0.28128093	0.10029711	0.15789473684210525	0.30584294	0.36964285714285716	1.6075448	8.209292	1
SMS	0.8866772	0.568883	0.5921052631578947	0.9298059	0.7928571428571428	0.70869917	6.156713	1
ACOT9	0.39087588	0.20649754	0.3026315789473684	0.41589847	0.4857142857142857	1.0097551	5.054051	1
DIPK2B	0.47526973	0.14386865	0.17105263157894737	0.52024573	0.525	1.8537158	13.009401	1
RBM3	0.6999881	0.4372087	0.5	0.7356512	0.6732142857142858	0.75056595	5.4115963	1
SHROOM4	0.30022827	0.11004834	0.17105263157894737	0.32603845	0.3875	1.5660367	8.567776	1
NAP1L2	0.04010434	-7.2759576e-11	0.0	0.045547076	0.0625	8.83438	8.134323	1
ITM2A	0.71297425	1.1488725	0.8421052631578947	0.6538171	0.6	-0.8131646	6.994418	1
ARMCX1	0.08157605	-7.2759576e-11	0.0	0.09264709	0.125	9.85716	15.891964	1
ATG4A	0.28508353	0.13021103	0.19736842105263158	0.30610186	0.38035714285714284	1.2325238	5.0503488	1
AMOT	0.042743802	0.005177638	0.013157894736842105	0.047842108	0.06607142857142857	3.183329	5.0352173	1
PLS3	0.7174477	0.45517656	0.5394736842105263	0.7530421	0.7053571428571429	0.72617894	5.2614336	1
APLN	1.4043936	0.69458395	0.631578947368421	1.5007249	0.8303571428571429	1.111327	15.751869	1
RAP2C-AS1	0.027730463	-7.2759576e-11	0.0	0.031493884	0.04107142857142857	8.303503	5.611078	1
RTL8C	0.8735217	0.57479334	0.6052631578947368	0.91406244	0.8160714285714286	0.66915625	6.0724235	1
CETN2	0.26153138	0.10408573	0.14473684210526316	0.2828989	0.3464285714285714	1.4416387	5.6919637	1
ARHGAP4	0.037930693	-7.2759576e-11	0.0	0.043078426	0.05892857142857143	8.754168	7.199263	1
NAA10	0.7177432	0.4092207	0.5263157894736842	0.75961435	0.7017857142857142	0.89222556	8.061442	1
FLNA	1.0802727	0.5858295	0.6052631578947368	1.1473756	0.8732142857142857	0.9696645	11.329368	1
MT-ND1	2.4851892	1.6169133	0.8289473684210527	2.6030257	0.9928571428571429	0.6869133	11.040047	1
MT-CO1	3.7302778	2.5958703	0.9078947368421053	3.8842337	0.9964285714285714	0.58139336	11.449244	1
MT-CO2	3.2699435	2.1225562	0.881578947368421	3.4256601	0.9910714285714286	0.6905535	11.638799	1
MT-ATP6	3.2032254	2.3346896	0.9078947368421053	3.3210986	0.9982142857142857	0.5084115	7.5417533	1
MT-CO3	3.2143955	2.103411	0.9078947368421053	3.3651736	0.9964285714285714	0.67792445	12.226331	1
MT-ND3	2.1768718	1.1786816	0.6973684210526315	2.3123407	0.9839285714285714	0.9721198	13.875387	1
MT-ND5	1.8320196	1.0252304	0.6842105263157895	1.9415122	0.9357142857142857	0.9211662	11.615773	1
MT-ND6	0.49031	0.20894556	0.25	0.5284953	0.5321428571428571	1.3383464	8.293096	1
MT-CYB	2.9477696	1.7433634	0.8157894736842105	3.1112242	0.9875	0.8355726	13.088669	1
