gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
AC020907.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
FXYD3	0.0014039684	-5.820766e-11	0.0	0.0016385295	0.002421307506053269	4.1197963	0.49771345	0
LGI4	0.0038643975	0.012977536	0.014492753623188406	0.0023418574	0.002421307506053269	-2.4210398	0.37408915	0
FXYD1	0.027638234	0.0429837	0.057971014492753624	0.025074434	0.031476997578692496	-0.77518296	0.33724344	0
FXYD7	0.0045482926	0.012554378	0.014492753623188406	0.0032107926	0.004842615012106538	-1.9343882	0.33052444	0
FXYD5	1.1202492	1.2519947	0.855072463768116	1.0982383	0.7990314769975787	-0.1890212	1.1410683	0
FAM187B	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LSR	0.0017447161	-5.820766e-11	0.0	0.002036206	0.002421307506053269	4.41698	0.4977132	0
AC002128.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC002128.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
USF2	0.24455537	0.18449795	0.21739130434782608	0.2545893	0.2784503631961259	0.46435168	0.78110397	0
HAMP	0.0023364183	-5.820766e-11	0.0	0.002726764	0.002421307506053269	4.8210807	0.49771497	0
MAG	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CD22	0.008611255	0.0141443545	0.014492753623188406	0.0076868376	0.009685230024213076	-0.8712808	0.17923862	0
U62631.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
FFAR1	0.0015560858	-5.820766e-11	0.0	0.0018160611	0.002421307506053269	4.260072	0.49771398	0
FFAR3	0.0017451865	-5.820766e-11	0.0	0.002036755	0.002421307506053269	4.4173503	0.49771369	0
GPR42	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01531	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC002511.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC002511.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
FFAR2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
KRTDAP	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
DMKN	0.018156955	-5.820766e-11	0.0	0.02119044	0.026634382566585957	7.7340627	2.6799996	0
SBSN	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
GAPDHS	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
TMEM147-AS1	0.0201387	0.0064929016	0.014492753623188406	0.022418503	0.031476997578692496	1.7721255	1.0990052	0
TMEM147	0.52177787	0.5859996	0.5507246376811594	0.5110476	0.5036319612590799	-0.19740593	0.4741652	0
ATP4A	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AD000090.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PMIS2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01766	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC002115.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HAUS5	0.02402311	0.045754436	0.057971014492753624	0.020392403	0.029055690072639227	-1.1619722	0.53278315	0
RBM42	0.26611605	0.3056364	0.3188405797101449	0.25951335	0.3050847457627119	-0.23592375	0.33346725	0
ETV2	0.022151306	0.014745731	0.028985507246376812	0.02338855	0.029055690072639227	0.6619095	0.30039677	0
COX6B1	1.213211	1.340729	0.8985507246376812	1.191906	0.8450363196125908	-0.16973376	1.2394551	0
UPK1A	0.0014669909	0.010247576	0.014492753623188406	3.0559022e-10	0.0	-6.693145	0.49369013	0
UPK1A-AS1	0.010876484	0.02616178	0.028985507246376812	0.0083228145	0.007263922518159807	-1.6405905	0.44189933	0
ZBTB32	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
KMT2B	0.29752356	0.3158404	0.34782608695652173	0.29446298	0.3196125907990315	-0.10107631	0.1382532	0
IGFLR1	0.006848852	0.02152703	0.028985507246376812	0.0043966337	0.004842615012106538	-2.2659183	0.5440231	0
U2AF1L4	0.076787256	0.07519588	0.11594202898550725	0.077053234	0.09443099273607748	0.03515567	0.023004815	0
PSENEN	0.4365119	0.42131093	0.4492753623188406	0.43905076	0.44794188861985473	0.059488546	0.1026858	0
AD000671.3	0.0032881661	0.012554378	0.014492753623188406	0.0017400514	0.002421307506053269	-2.7818186	0.401857	0
LIN37	0.0736975	0.07977408	0.10144927536231885	0.072682336	0.07990314769975787	-0.13413903	0.0830037	0
AC002398.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HSPB6	0.0011939241	-5.820766e-11	0.0	0.001393393	0.002421307506053269	3.900523	0.4977133	0
PROSER3	0.03797728	0.040330213	0.043478260869565216	0.037584316	0.043583535108958835	-0.10146955	0.039896693	0
AC002398.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ARHGAP33	0.0091412375	0.019772738	0.043478260869565216	0.0073650014	0.009685230024213076	-1.4125762	0.48672402	0
PRODH2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
NPHS1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
KIRREL2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
APLP1	0.016243432	0.018712994	0.028985507246376812	0.015830819	0.024213075060532687	-0.23990902	0.07648769	0
NFKBID	0.006974404	0.009179805	0.014492753623188406	0.0066059465	0.009685230024213076	-0.46865362	0.100814156	0
HCST	0.011554796	0.0056244447	0.014492753623188406	0.012545597	0.014527845036319613	1.1434275	0.43341175	0
TYROBP	0.0041806023	-5.820766e-11	0.0	0.0048790565	0.004842615012106538	5.637801	0.7947221	0
LRFN3	0.05273317	0.02130983	0.028985507246376812	0.057983093	0.07263922518159806	1.439845	1.2548972	0
AF038458.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AF038458.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SDHAF1	0.13817589	0.15961131	0.18840579710144928	0.13459487	0.14769975786924938	-0.24577163	0.23485394	0
SYNE4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ALKBH6	0.054678705	0.06524627	0.07246376811594203	0.05291331	0.06053268765133172	-0.3017503	0.15878648	0
AC002116.2	0.0014801837	-5.820766e-11	0.0	0.0017274782	0.002421307506053269	4.1917834	0.49771386	0
CLIP3	0.09063037	0.10993051	0.11594202898550725	0.08740604	0.1016949152542373	-0.3304491	0.24245849	0
THAP8	0.05884539	0.04074915	0.057971014492753624	0.061868846	0.0774818401937046	0.601237	0.41342443	0
WDR62	0.0044275685	0.003224644	0.014492753623188406	0.00462859	0.007263922518159807	0.50821006	0.13051325	0
OVOL3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
POLR2I	0.5282319	0.61593866	0.6376811594202898	0.51357824	0.4939467312348668	-0.26215595	0.8608621	0
TBCB	0.70978	0.68564737	0.6376811594202898	0.71381223	0.612590799031477	0.058069535	0.14642753	0
CAPNS1	0.9728206	0.94508433	0.7391304347826086	0.97745484	0.7530266343825666	0.04858199	0.14728622	0
AD001527.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
COX7A1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF565	0.027707363	-5.820766e-11	0.0	0.032336432	0.03631961259079903	8.341473	3.7922976	0
ZNF146	0.183982	0.22505538	0.2753623188405797	0.17712002	0.19612590799031476	-0.34537938	0.46748206	0
AC092296.2	0.0013396792	-5.820766e-11	0.0	0.0015634997	0.002421307506053269	4.0561504	0.49771935	0
LINC00665	0.094682395	0.10360677	0.14492753623188406	0.09319151	0.11138014527845036	-0.15269227	0.11250906	0
ZFP14	0.11462502	0.11081227	0.14492753623188406	0.115262076	0.13317191283292978	0.056749992	0.040249106	0
AC092296.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC092296.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZFP82	0.06376639	0.027293699	0.043478260869565216	0.069859944	0.08958837772397095	1.3526851	1.4376181	0
ZNF566	0.064783186	0.07688334	0.08695652173913043	0.06276167	0.0847457627118644	-0.29236558	0.17167832	0
AC092295.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF260	0.121717446	0.10317556	0.13043478260869565	0.124815345	0.14527845036319612	0.2744518	0.24696594	0
AC092295.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF529	0.043396622	0.017222736	0.028985507246376812	0.0477695	0.05811138014527845	1.4664401	1.2665548	0
ZNF529-AS1	0.09246664	0.10527879	0.13043478260869565	0.09032623	0.1089588377723971	-0.2207713	0.16109131	0
ZNF382	0.034009285	0.013820953	0.014492753623188406	0.037382152	0.04116222760290557	1.4289459	0.79128593	0
ZNF461	0.018054776	0.009444783	0.014492753623188406	0.019493213	0.024213075060532687	1.0375695	0.42126155	0
AC074138.1	0.0013289277	-5.820766e-11	0.0	0.001550952	0.002421307506053269	4.045227	0.49771503	0
LINC01534	0.016196385	0.010247576	0.014492753623188406	0.017190203	0.024213075060532687	0.7406619	0.25871876	0
ZNF567	0.068362676	0.063286126	0.08695652173913043	0.06921087	0.08716707021791767	0.12891455	0.07993877	0
ZNF850	0.011671165	0.020387849	0.028985507246376812	0.010214865	0.012106537530266344	-0.99004364	0.29110503	0
AC020928.1	0.0019307648	-5.820766e-11	0.0	0.0022533375	0.002421307506053269	4.5566373	0.49771464	0
AC020928.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF790-AS1	0.04303298	-5.820766e-11	0.0	0.05022251	0.06537530266343826	8.975061	6.4892645	1
ZNF790	0.07881026	0.049208753	0.07246376811594203	0.0837558	0.09685230024213075	0.76606673	0.7326415	0
ZNF345	0.03393278	0.07636509	0.08695652173913043	0.02684356	0.03631961259079903	-1.5048608	0.93765354	0
ZNF829	0.018410625	0.012548588	0.014492753623188406	0.01939	0.024213075060532687	0.6237577	0.2031555	0
ZNF568	0.042380538	0.05659032	0.057971014492753624	0.040006723	0.048426150121065374	-0.49925825	0.22662443	0
ZNF420	0.03926532	-5.820766e-11	0.0	0.045825385	0.05811138014527845	8.843149	5.6991487	1
AC010632.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC010632.2	0.014230185	0.023519045	0.028985507246376812	0.012678148	0.01694915254237288	-0.88627183	0.2750311	0
ZNF585A	0.14878152	0.09827836	0.11594202898550725	0.15721917	0.17675544794188863	0.67728156	0.8700994	0
AC012309.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF585B	0.03557884	0.029788706	0.043478260869565216	0.036546327	0.04116222760290557	0.2940682	0.12597553	0
ZNF383	0.083208576	0.060442	0.07246376811594203	0.08701228	0.1016949152542373	0.52493984	0.42136297	0
AC016590.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LINC01535	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC016590.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF875	0.06045374	0.015779022	0.028985507246376812	0.06791756	0.0774818401937046	2.0987854	2.4446926	0
AC016590.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC016590.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF527	0.010406642	0.020844784	0.028985507246376812	0.008662771	0.012106537530266344	-1.2571319	0.35282388	0
ZNF569	0.0430227	0.03126325	0.043478260869565216	0.044987414	0.05811138014527845	0.52364963	0.30110034	0
ZNF570	0.045915928	0.08285859	0.10144927536231885	0.039744228	0.05084745762711865	-1.0580206	0.7515328	0
ZNF793-AS1	0.01993253	0.033005964	0.028985507246376812	0.0177483	0.024213075060532687	-0.89130455	0.2717856	0
AC022148.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF793	0.06954695	0.02401717	0.043478260869565216	0.07715366	0.09443099273607748	1.6795427	2.1238146	0
AC022148.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ZNF571-AS1	0.0016010676	-5.820766e-11	0.0	0.0018685582	0.002421307506053269	4.2990685	0.49771297	0
ZNF540	0.012761564	0.02705364	0.028985507246376812	0.010373781	0.012106537530266344	-1.3743632	0.40122494	0
ZNF571	0.035645414	0.025531368	0.043478260869565216	0.037335157	0.04600484261501211	0.54648346	0.31149703	0
ZFP30	0.053941917	0.048798688	0.07246376811594203	0.0548013	0.06779661016949153	0.1670446	0.09188487	0
ZNF781	0.00820871	0.0056244447	0.014492753623188406	0.0086404625	0.012106537530266344	0.6105739	0.1809735	0
ZNF607	0.02104756	0.02494981	0.028985507246376812	0.0203956	0.021791767554479417	-0.2894855	0.09126955	0
AC093227.1	0.010963274	0.018897356	0.043478260869565216	0.009637736	0.012106537530266344	-0.9641404	0.3410222	0
AC093227.3	0.0023390618	0.016339434	0.014492753623188406	3.0559022e-10	0.0	-7.3610125	0.49369007	0
ZNF573	0.043227136	0.05422659	0.057971014492753624	0.04138955	0.048426150121065374	-0.38891035	0.17997861	0
WDR87	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SIPA1L3	0.040548094	0.02414815	0.028985507246376812	0.04328817	0.053268765133171914	0.8394272	0.483647	0
AC008395.1	0.0034283414	-5.820766e-11	0.0	0.0040011154	0.004842615012106538	5.3579454	0.8025338	0
AC011465.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC011479.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC011479.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
DPF1	0.00084464217	-5.820766e-11	0.0	0.0009857569	0.002421307506053269	3.44063	0.497708	0
SPINT2	0.0319208	0.02182476	0.043478260869565216	0.033607543	0.0387409200968523	0.62051046	0.31332952	0
PPP1R14A	0.058836333	0.13893844	0.15942028985507245	0.045453995	0.053268765133171914	-1.6098343	1.5337163	0
AC011479.4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
YIF1B	0.18204555	0.19793876	0.21739130434782608	0.17939043	0.21307506053268765	-0.14187582	0.14167888	0
C19orf33	0.001452118	-5.820766e-11	0.0	0.0016947236	0.002421307506053269	4.1656904	0.49772078	0
KCNK6	0.14792769	0.29163387	0.3188405797101449	0.12391881	0.13559322033898305	-1.2340939	2.4338782	0
CATSPERG	0.0105609875	-5.820766e-11	0.0	0.012325414	0.01694915254237288	6.957151	2.022735	0
AC005625.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PSMD8	1.3551748	1.2589586	0.8695652173913043	1.3712488	0.8934624697336562	0.12325012	0.75084245	0
GGN	0.0047891084	-5.820766e-11	0.0	0.005589226	0.007263922518159807	5.830161	1.0664551	0
AC005789.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SPRED3	0.06582342	0.04636604	0.057971014492753624	0.06907424	0.0774818401937046	0.5740583	0.38949275	0
FAM98C	0.13420144	0.10602033	0.13043478260869565	0.13890974	0.16464891041162227	0.38948497	0.40279615	0
RASGRP4	0.007911509	0.01267597	0.014492753623188406	0.0071155434	0.007263922518159807	-0.82425296	0.16623007	0
RYR1	0.0016200035	0.011316447	0.014492753623188406	3.0559022e-10	0.0	-6.834965	0.49369	0
AC067969.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC067969.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
MAP4K1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC008649.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
EIF3K	1.2481239	1.2265984	0.8405797101449275	1.2517183	0.847457627118644	0.029244589	0.114603825	0
ACTN4	0.7908133	0.6760514	0.5942028985507246	0.8099872	0.6852300242130751	0.26073092	0.94059175	0
AC008649.2	0.0014990488	-5.820766e-11	0.0	0.0017494949	0.002421307506053269	4.20906	0.4977147	0
CAPN12	0.013921626	0.02203941	0.028985507246376812	0.012565282	0.012106537530266344	-0.8057376	0.2462287	0
AC022144.1	0.010821308	0.0136762345	0.014492753623188406	0.010344295	0.014527845036319613	-0.39946648	0.087535426	0
LGALS7	0.0038134519	-5.820766e-11	0.0	0.0044505666	0.004842615012106538	5.507975	0.7761858	0
LGALS7B	0.0014597812	-5.820766e-11	0.0	0.0017036671	0.002421307506053269	4.172862	0.49772087	0
LGALS4	0.0071947505	0.011125624	0.014492753623188406	0.0065380186	0.007263922518159807	-0.75797105	0.15582116	0
ECH1	0.61149836	0.6872835	0.6521739130434783	0.59883684	0.5569007263922519	-0.19871141	0.6238699	0
AC104534.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
HNRNPL	0.3027178	0.24589863	0.2898550724637681	0.31220996	0.3341404358353511	0.34432828	0.6381675	0
AC008982.2	0.016441902	0.01809182	0.028985507246376812	0.01616621	0.021791767554479417	-0.16141178	0.04965275	0
RINL	0.061824758	0.07737886	0.10144927536231885	0.059226252	0.07021791767554479	-0.38513213	0.2574057	0
AC011455.1	0.0020068237	-5.820766e-11	0.0	0.0023421037	0.002421307506053269	4.6100535	0.49771658	0
SIRT2	0.15447995	0.124285996	0.15942028985507245	0.1595245	0.2009685230024213	0.35985798	0.42838222	0
NFKBIB	0.07119578	0.06902179	0.08695652173913043	0.071559116	0.08232445520581114	0.052009597	0.02931299	0
CCER2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SARS2	0.02901488	0.02584145	0.043478260869565216	0.029545035	0.04116222760290557	0.19253138	0.078781165	0
MRPS12	0.3316456	0.3753392	0.43478260869565216	0.32434505	0.3365617433414044	-0.21060517	0.39087185	0
ERVK9-11	0.0018715897	-5.820766e-11	0.0	0.0021842765	0.002421307506053269	4.513666	0.49771842	0
FBXO17	0.106701456	0.19534115	0.21739130434782608	0.09189265	0.11138014527845036	-1.0871438	1.3332667	0
AC011455.6	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
FBXO27	0.0018090548	-5.820766e-11	0.0	0.0021112938	0.002421307506053269	4.46682	0.49771464	0
AC010605.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
ACP7	0.0021156054	-5.820766e-11	0.0	0.0024690598	0.002421307506053269	4.6831694	0.49771369	0
PAK4	0.05303365	0.037607994	0.057971014492753624	0.055611085	0.06779661016949153	0.56309396	0.39319745	0
AC011443.1	0.0011828085	-5.820766e-11	0.0	0.0013804205	0.002421307506053269	3.8879359	0.4977163	0
NCCRP1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SYCN	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
IFNL3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
IFNL2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
IFNL1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LRFN1	0.0107868	0.019084193	0.014492753623188406	0.00940051	0.012106537530266344	-1.0138412	0.20615076	0
AC011445.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
GMFG	0.7664271	0.79826087	0.7101449275362319	0.76110923	0.6416464891041163	-0.06874796	0.1999397	0
AC011445.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SAMD4B	0.3231053	0.29875246	0.36231884057971014	0.32717356	0.3486682808716707	0.13106361	0.21030375	0
PAF1	0.12761395	0.17734203	0.18840579710144928	0.11930607	0.14043583535108958	-0.5714715	0.6154715	0
MED29	0.16731797	0.26612994	0.2898550724637681	0.15080978	0.18159806295399517	-0.81898636	1.3382884	0
ZFP36	0.24820878	0.1452845	0.17391304347826086	0.26540446	0.2639225181598063	0.8688625	1.9653583	0
PLEKHG2	0.10762097	0.09422626	0.11594202898550725	0.109858915	0.13801452784503632	0.2212331	0.18056217	0
RPS16	2.6411693	2.8198032	1.0	2.6113243	0.9927360774818402	-0.11080874	3.6316595	0
SUPT5H	0.33362806	0.2998243	0.3333333333333333	0.33927515	0.36319612590799033	0.17828248	0.29370815	0
TIMM50	0.1392068	0.14863636	0.17391304347826086	0.13763149	0.16464891041162227	-0.110898905	0.09334931	0
DLL3	0.013382294	-5.820766e-11	0.0	0.015618077	0.021791767554479417	7.296282	2.5106595	0
SELENOV	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
EID2B	0.03691126	0.007893946	0.014492753623188406	0.041759197	0.053268765133171914	2.388565	2.305392	0
AC011500.3	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
EID2	0.20472248	0.15619174	0.2028985507246377	0.2128306	0.24213075060532688	0.44614184	0.6554211	0
LGALS13	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LGALS16	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LGALS14	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
CLC	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
LEUTX	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AC005393.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
DYRK1B	0.082619056	0.03696032	0.057971014492753624	0.09024728	0.09685230024213075	1.2856058	1.60793	0
FBL	0.3770151	0.49755663	0.4927536231884058	0.3568757	0.36077481840193704	-0.47932488	1.2828088	0
FCGBP	0.0023364183	-5.820766e-11	0.0	0.002726764	0.002421307506053269	4.8210807	0.49771497	0
PSMC4	0.5934179	0.42299753	0.4057971014492754	0.6218911	0.549636803874092	0.5559037	2.0647604	0
ZNF546	0.022437608	0.011304368	0.014492753623188406	0.02429764	0.03389830508474576	1.0971551	0.49298576	0
ZNF780B	0.057517797	0.028476307	0.043478260869565216	0.062369775	0.07506053268765134	1.1283389	1.02451	0
ZNF780A	0.11921735	0.13616002	0.17391304347826086	0.116386905	0.13559322033898305	-0.22619446	0.20092058	0
AC005614.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
MAP3K10	0.040789474	0.03647897	0.028985507246376812	0.041509695	0.05084745762711865	0.18590531	0.064272314	0
TTC9B	0.0018193716	0.012709134	0.014492753623188406	3.0559022e-10	0.0	-7.0010247	0.49369046	0
CNTD2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
AKT2	0.1193432	0.1455524	0.17391304347826086	0.11496452	0.13075060532687652	-0.3400864	0.30346504	0
AC118344.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
C19orf47	0.0169031	-5.820766e-11	0.0	0.019727107	0.021791767554479417	7.6313314	2.1146626	0
PLD3	0.90211195	0.8871401	0.7536231884057971	0.90461415	0.7070217917675545	0.028137418	0.082481146	0
HIPK4	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
PRX	0.0067346278	0.032710362	0.043478260869565216	0.0023949693	0.004842615012106538	-3.7170575	0.93113667	0
SERTAD1	0.34444487	0.5691145	0.5217391304347826	0.30690756	0.3341404358353511	-0.89069825	3.0866868	0
AC010271.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
SERTAD3	0.20746578	0.21358751	0.2608695652173913	0.20644318	0.23728813559322035	-0.049059186	0.05089906	0
AC010271.1	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
BLVRB	0.61018074	0.58964735	0.5652173913043478	0.61361194	0.5254237288135594	0.05746462	0.12219585	0
SPTBN4	0.003767742	0.008465418	0.014492753623188406	0.0029828814	0.004842615012106538	-1.4742441	0.272934	0
SHKBP1	0.18971297	0.24054788	0.2898550724637681	0.18122002	0.22033898305084745	-0.40838543	0.57671106	0
LTBP4	0.12185636	0.22164859	0.2318840579710145	0.105184406	0.11864406779661017	-1.0746331	1.5037417	0
NUMBL	0.033903647	0.0396363	0.057971014492753624	0.032945875	0.04116222760290557	-0.26598734	0.12224091	0
COQ8B	0.030078117	0.052319776	0.07246376811594203	0.02636217	0.031476997578692496	-0.9861798	0.50681204	0
ITPKC	0.022812415	0.045859426	0.043478260869565216	0.01896188	0.021791767554479417	-1.2696705	0.48973358	0
C19orf54	0.048214477	0.064940244	0.07246376811594203	0.04542033	0.05569007263922518	-0.5148216	0.27361155	0
SNRPA	0.14493836	0.21636851	0.2463768115942029	0.13300477	0.15738498789346247	-0.7015949	0.95997673	0
MIA	0.0014787567	-5.820766e-11	0.0	0.0017258129	0.002421307506053269	4.190468	0.49771512	0
RAB4B	0.18420218	0.22546326	0.2608695652173913	0.17730872	0.20581113801452786	-0.34645513	0.44953218	0
AC008537.4	0.0029672734	-5.820766e-11	0.0	0.0034630161	0.004842615012106538	5.155028	0.802019	0
EGLN2	0.24012366	0.34196928	0.36231884057971014	0.22310843	0.25181598062953997	-0.615897	1.2550843	0
AC008537.2	5.020411e-10	-5.820766e-11	0.0	3.0559022e-10	0.0	5.3314525e-06	25.836277	0
