gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
AC108879.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC01281	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC01282	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC01283	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AL592164.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AL592164.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC092198.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
BCOR	0.18506281	0.14656937	0.2028985507246377	0.18980585	0.2357142857142857	0.3727167	0.53046656	0
AC091806.1	0.002489804	0.010925009	0.014492753623188406	0.0014504566	0.0017857142857142857	-2.8300147	0.40574524	0
ATP6AP2	0.8430461	0.66394854	0.5652173913043478	0.8651132	0.7660714285714286	0.38176697	1.8150007	0
AC092473.2	0.0011110562	-5.820766e-11	0.0	0.0012479541	0.0017857142857142857	3.7527003	0.49793482	0
MPC1L	0.0013772041	0.012554378	0.014492753623188406	6.693881e-10	0.0	-6.9834833	0.493691	0
CXorf38	0.14304005	0.16961813	0.2028985507246377	0.13976538	0.18214285714285713	-0.27910176	0.29213813	0
MED14	0.11825754	0.08270551	0.11594202898550725	0.1226381	0.1625	0.56778437	0.64011085	0
MED14OS	0.017030353	0.012796474	0.014492753623188406	0.017552033	0.023214285714285715	0.45285767	0.13705453	0
AC092268.2	0.0024533358	0.007893946	0.014492753623188406	0.0017829625	0.0017857142857142857	-2.0859036	0.34434068	0
USP9X	0.508485	0.31160688	0.34782608695652173	0.53274304	0.5785714285714286	0.77352065	3.5895972	0
LINC02601	0.0010306532	-5.820766e-11	0.0	0.0011576443	0.0017857142857142857	3.652653	0.49792805	0
DDX3X	0.91953814	0.9977171	0.7971014492753623	0.9099046	0.775	-0.13290152	0.5730868	0
NYX	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CASK	0.20235234	0.19185805	0.2463768115942029	0.20364551	0.2625	0.08597712	0.09949886	0
CASK-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GPR34	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GPR82	0.031033777	0.007258222	0.014492753623188406	0.033963263	0.048214285714285716	2.2107878	2.1359823	0
AL133329.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
Z93403.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
Z94277.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PPP1R2C	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PINCR	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AL023574.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAOA	0.0017961002	-5.820766e-11	0.0	0.0020174053	0.0035714285714285713	4.4042263	0.7540901	0
MAOB	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
NDP	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
NDP-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
EFHC2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FUNDC1	0.16921435	0.122077785	0.13043478260869565	0.17502229	0.23214285714285715	0.5193807	0.69060606	0
DUSP21	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
KDM6A	0.07138151	0.0660963	0.10144927536231885	0.07203282	0.10357142857142858	0.123905264	0.08402086	0
DIPK2B	0.48633468	0.21111588	0.2608695652173913	0.52024573	0.525	1.3007522	7.5555	1
AC136489.1	0.002436856	-5.820766e-11	0.0	0.0027371114	0.0035714285714285713	4.8263516	0.78224504	0
LINC01204	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MIR222HG	0.01120638	0.007839264	0.014492753623188406	0.0116212685	0.019642857142857142	0.5620515	0.17896546	0
AC234772.2	0.0045166896	-5.820766e-11	0.0	0.00507321	0.005357142857142857	5.692989	1.0702044	0
LINC02595	0.00082620303	-5.820766e-11	0.0	0.00092800305	0.0017857142857142857	3.3617735	0.497933	0
AL031584.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC01186	0.0010605137	-5.820766e-11	0.0	0.0011911839	0.0017857142857142857	3.6906233	0.4979261	0
AL139811.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
KRBOX4	0.15436602	0.22533122	0.2463768115942029	0.14562227	0.19107142857142856	-0.62946594	0.8957266	0
ZNF674	0.016539918	-5.820766e-11	0.0	0.018577872	0.026785714285714284	7.545187	3.6878343	0
ZNF674-AS1	0.011060115	-5.820766e-11	0.0	0.012422879	0.017857142857142856	6.9684234	2.7331836	0
CHST7	0.05847801	0.044824336	0.057971014492753624	0.06016039	0.08571428571428572	0.42371288	0.25065053	0
SLC9A7	0.018930566	-5.820766e-11	0.0	0.021263082	0.030357142857142857	7.738977	4.085662	0
RP2	0.07704724	0.051904753	0.07246376811594203	0.0801452	0.10535714285714286	0.6257716	0.58812904	0
LINC01545	0.002572556	0.013820953	0.014492753623188406	0.0011865897	0.0017857142857142857	-3.4356341	0.4370251	0
JADE3	0.027334027	0.05257425	0.057971014492753624	0.024224082	0.0375	-1.1147126	0.50985616	0
RGN	0.0071023125	0.012171395	0.014492753623188406	0.006477743	0.010714285714285714	-0.8996347	0.18771751	0
NDUFB11	1.2341425	1.2459854	0.8840579710144928	1.2326834	0.9017857142857143	-0.01548358	0.06536704	0
RBM10	0.18916464	0.13235763	0.17391304347826086	0.19616413	0.25892857142857145	0.5672656	0.90776694	0
UBA1	0.28753766	0.16810358	0.18840579710144928	0.3022535	0.36607142857142855	0.84602785	2.2125695	0
INE1	0.01842714	0.035929352	0.043478260869565216	0.016270645	0.025	-1.1380616	0.438933	0
CDK16	0.24323507	0.24500681	0.2753623188405797	0.24301615	0.30714285714285716	-0.011764845	0.01312699	0
USP11	0.19962698	0.16610263	0.2028985507246377	0.2037577	0.26071428571428573	0.2946192	0.40055716	0
AL591503.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ZNF157	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ZNF41	0.01637106	0.037742894	0.057971014492753624	0.013737743	0.02142857142857143	-1.4514139	0.56669956	0
LINC01560	0.020076532	0.024617486	0.028985507246376812	0.019516995	0.025	-0.33342794	0.102066144	0
ARAF	0.086257055	0.03568592	0.043478260869565216	0.09248822	0.12321428571428572	1.3714366	1.7496886	0
SYN1	0.00259448	-5.820766e-11	0.0	0.0029141568	0.0035714285714285713	4.9136834	0.7999113	0
TIMP1	1.7748537	1.9962412	0.9710144927536232	1.7475762	0.9642857142857143	-0.19192038	3.0239098	0
CFP	0.016124392	0.0136762345	0.014492753623188406	0.016426027	0.023214285714285715	0.26255828	0.07093838	0
ELK1	0.056349114	0.104217656	0.13043478260869565	0.050451312	0.06785714285714285	-1.0451629	0.90857553	0
UXT	0.7468295	0.7628658	0.6521739130434783	0.7448541	0.7232142857142857	-0.03446687	0.08591096	0
UXT-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ZNF81	0.017682543	0.036014456	0.043478260869565216	0.015423749	0.023214285714285715	-1.2180996	0.45648596	0
ZNF182	0.040163487	0.023649964	0.028985507246376812	0.042198256	0.05892857142857143	0.83267283	0.47782052	0
ZNF630	0.008726148	0.015137606	0.014492753623188406	0.007936031	0.010714285714285714	-0.92308134	0.19168015	0
SPACA5	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ZNF630-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC244636.3	0.0019321517	-5.820766e-11	0.0	0.0021702203	0.0017857142857142857	4.504761	0.49792168	0
SPACA5B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SSX5	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SSX1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AL606490.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SSX3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SSX4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SSX4B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SLC38A5	0.0051590595	-5.820766e-11	0.0	0.0057947286	0.007142857142857143	5.8813543	1.3052919	0
FTSJ1	0.108803555	0.14452752	0.18840579710144928	0.10440201	0.1375	-0.46881142	0.4904461	0
AF196972.1	0.00087697787	-5.820766e-11	0.0	0.0009850342	0.0017857142857142857	3.4396694	0.4979257	0
PORCN	0.04603538	0.091719724	0.11594202898550725	0.04040681	0.055357142857142855	-1.1806396	0.9215042	0
EBP	0.30793044	0.24244788	0.2608695652173913	0.3159985	0.36964285714285716	0.3821046	0.7240037	0
TBC1D25	0.05957426	0.0170683	0.014492753623188406	0.06481162	0.0875	1.9187295	1.8115032	0
AC115618.1	0.0021593552	-5.820766e-11	0.0	0.0024254185	0.0035714285714285713	4.6584516	0.7998951	0
RBM3	0.71689343	0.56465673	0.5652173913043478	0.7356512	0.6732142857142858	0.38158837	1.713997	0
AC115618.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
WDR13	0.26727152	0.27403063	0.3333333333333333	0.26643792	0.32857142857142857	-0.04052269	0.05304079	0
WAS	0.0046024625	0.027360277	0.028985507246376812	0.0017983752	0.0017857142857142857	-3.854509	0.703843	0
SUV39H1	0.0068737785	0.003224644	0.014492753623188406	0.0073234034	0.010714285714285714	1.1588808	0.4489255	0
AC231533.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GLOD5	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GATA1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
HDAC6	0.073003165	0.09629804	0.11594202898550725	0.07013303	0.09821428571428571	-0.45685416	0.35105953	0
ERAS	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PCSK1N	0.07158361	0.0734532	0.07246376811594203	0.07135332	0.08214285714285714	-0.041787155	0.021760078	0
PQBP1	0.27416	0.29307318	0.3188405797101449	0.27182895	0.3410714285714286	-0.108523406	0.14758712	0
TIMM17B	0.35339	0.29373485	0.3188405797101449	0.36073998	0.4232142857142857	0.29635373	0.5837347	0
SLC35A2	0.08074834	0.10981087	0.14492753623188406	0.07716751	0.10357142857142858	-0.5084002	0.4373648	0
PIM2	0.0116076935	-5.820766e-11	0.0	0.0130379265	0.019642857142857142	7.037595	2.8866289	0
OTUD5	0.17731078	0.135298	0.17391304347826086	0.1824874	0.24285714285714285	0.4313808	0.6210125	0
KCND1	0.008033451	-5.820766e-11	0.0	0.009023287	0.014285714285714285	6.5114827	2.2868264	0
GRIPAP1	0.34813747	0.26057085	0.30434782608695654	0.3589264	0.4160714285714286	0.4618606	1.0835428	0
TFE3	0.109370545	0.05884994	0.08695652173913043	0.11559539	0.15535714285714286	0.9727692	1.3469137	0
CCDC120	0.039381016	0.046004303	0.057971014492753624	0.038564935	0.05357142857142857	-0.25387558	0.11680382	0
PRAF2	0.26818043	0.25523317	0.30434782608695654	0.26977527	0.34464285714285714	0.07991181	0.10495151	0
WDR45	0.17476268	0.19704683	0.2608695652173913	0.17201701	0.22857142857142856	-0.19588089	0.23303917	0
GPKOW	0.1220056	0.11495766	0.14492753623188406	0.12287412	0.16964285714285715	0.09599767	0.08020569	0
MAGIX	0.007440631	0.0136762345	0.014492753623188406	0.0066722524	0.008928571428571428	-1.0244739	0.20879029	0
PLP2	1.0662366	0.9099297	0.7391304347826086	1.0854949	0.8196428571428571	0.25450027	1.4979742	0
PRICKLE3	0.04057674	0.055235628	0.07246376811594203	0.038770624	0.05178571428571429	-0.5095284	0.27844307	0
SYP	0.021239353	-5.820766e-11	0.0	0.023856344	0.03214285714285714	7.904265	4.3361535	0
SYP-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CACNA1F	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CCDC22	0.08930066	0.035883393	0.057971014492753624	0.09588243	0.13214285714285715	1.415439	2.1265743	0
FOXP3	0.00087111595	-5.820766e-11	0.0	0.0009784499	0.0017857142857142857	3.4308882	0.49793348	0
AC232271.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PPP1R3F	0.023431176	0.029712897	0.043478260869565216	0.022657152	0.02857142857142857	-0.3896165	0.15881036	0
AC232271.1	0.0023735361	-5.820766e-11	0.0	0.0026659896	0.0035714285714285713	4.789725	0.79911095	0
AC232271.2	0.0024201826	-5.820766e-11	0.0	0.002718384	0.0035714285714285713	4.8167973	0.8024752	0
GAGE10	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE12J	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE13	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE2E	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE12B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE12C	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE12D	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE12F	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE12E	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE12G	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE12H	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GAGE2A	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PAGE1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PAGE4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
USP27X-AS1	0.0036291769	-5.820766e-11	0.0	0.004076344	0.005357142857142857	5.3841696	1.0747329	0
USP27X	0.026648303	-5.820766e-11	0.0	0.029931752	0.04107142857142857	8.230346	5.4920225	1
CLCN5	0.052432224	0.061898835	0.07246376811594203	0.05126589	0.07321428571428572	-0.27143037	0.14792627	0
AKAP4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CCNB3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
DGKK	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SHROOM4	0.31303862	0.20753194	0.2608695652173913	0.32603845	0.3875	0.6514561	1.7954009	0
BMP15	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
LINC01284	0.001792417	0.016339434	0.014492753623188406	6.693881e-10	0.0	-7.361007	0.49369007	0
AC233976.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC233976.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
NUDT10	0.0007676186	-5.820766e-11	0.0	0.00086219993	0.0017857142857142857	3.2663376	0.49792555	0
AL158055.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
EZHIP	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
NUDT11	0.029091705	0.026454648	0.028985507246376812	0.029416908	0.04107142857142857	0.15257715	0.05538483	0
LINC01496	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CENPVL3	0.005897818	0.031451013	0.043478260869565216	0.002749408	0.0035714285714285713	-3.4689524	0.88710016	0
CENPVL2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
CENPVL1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
GSPT2	0.14488898	0.109142125	0.15942028985507245	0.14929357	0.2017857142857143	0.45158884	0.58314174	0
MAGED1	0.3561449	0.28129092	0.2753623188405797	0.3653674	0.41785714285714287	0.377167	0.7291483	0
AC239585.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC239585.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAGED4B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAGED4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC231759.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC245177.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
XAGE2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
XAGE1A	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
XAGE1B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SSX7	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SSX2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SSX2B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SPANXN5	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
XAGE5	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
XAGE3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
FAM156B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AC234031.1	0.0034454814	-5.820766e-11	0.0	0.0038700101	0.005357142857142857	5.311072	1.0169758	0
FAM156A	0.0007599942	-5.820766e-11	0.0	0.0008536327	0.0017857142857142857	3.2534347	0.4979275	0
GPR173	0.04250304	0.020393038	0.028985507246376812	0.0452273	0.0625	1.1452464	0.86301476	0
TSPYL2	0.05253387	0.14867415	0.15942028985507245	0.04068822	0.06428571428571428	-1.8668994	1.7738416	0
AL591212.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
KANTR	0.05701116	0.03708843	0.057971014492753624	0.059466	0.08035714285714286	0.67963517	0.5578552	0
KDM5C	0.15363835	0.1260029	0.15942028985507245	0.15704352	0.2125	0.31748134	0.36784536	0
KDM5C-IT1	0.0058958973	-5.820766e-11	0.0	0.0066223564	0.008928571428571428	6.070896	1.5601947	0
IQSEC2	0.022838857	0.009444783	0.014492753623188406	0.024489189	0.03571428571428571	1.3652399	0.76343113	0
SMC1A	0.39878878	0.37611648	0.37681159420289856	0.40158167	0.45357142857142857	0.09448963	0.15492247	0
RIBC1	0.0022302764	-5.820766e-11	0.0	0.0025050784	0.0035714285714285713	4.7032557	0.7448217	0
HSD17B10	0.33441588	0.23312077	0.2898550724637681	0.3468966	0.4142857142857143	0.57322514	1.5720774	0
AC233728.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
HUWE1	0.5787932	0.4447138	0.463768115942029	0.59531385	0.5982142857142857	0.4206913	1.5455949	0
PHF8	0.071952134	0.08045199	0.10144927536231885	0.070904955	0.09107142857142857	-0.1820005	0.115705654	0
FAM120C	0.022287913	0.028565789	0.028985507246376812	0.02151436	0.033928571428571426	-0.40733984	0.13020651	0
WNK3	0.08947468	0.094966054	0.11594202898550725	0.08879813	0.12142857142857143	-0.096777245	0.06501813	0
TSR2	0.25991753	0.3021944	0.36231884057971014	0.2547076	0.31607142857142856	-0.24654584	0.4133976	0
FGD1	0.03380171	0.0378997	0.057971014492753624	0.03329686	0.044642857142857144	-0.18627547	0.08435549	0
GNL3L	0.17153075	0.091428675	0.10144927536231885	0.18140051	0.23035714285714284	0.9876779	1.6601326	0
ITIH6	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAGED2	1.6000645	1.5278425	0.8840579710144928	1.6089635	0.9553571428571429	0.07463099	0.4277459	0
TRO	0.07552518	0.07377879	0.08695652173913043	0.07574045	0.10535714285714286	0.03780716	0.022403043	0
PFKFB1	0.0011620589	-5.820766e-11	0.0	0.001305241	0.0017857142857142857	3.8127465	0.4979236	0
APEX2	0.067537904	0.024285745	0.028985507246376812	0.07286719	0.1	1.5812099	1.8416811	0
ALAS2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PAGE2B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PAGE2	0.0007676186	-5.820766e-11	0.0	0.00086219993	0.0017857142857142857	3.2663376	0.49792555	0
FAM104B	0.08249552	0.07147232	0.08695652173913043	0.08385383	0.1125	0.2301945	0.15907809	0
MTRNR2L10	0.0023243974	-5.820766e-11	0.0	0.0026107966	0.005357142857142857	4.760646	0.9779639	0
PAGE5	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
PAGE3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MAGEH1	0.21682705	0.29076928	0.3333333333333333	0.20771612	0.26607142857142857	-0.48506325	0.83236647	0
USP51	0.059965875	0.04021547	0.057971014492753624	0.062399466	0.08392857142857142	0.63251024	0.5015728	0
FOXR2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
RRAGB	0.08394865	0.036291923	0.057971014492753624	0.08982072	0.11964285714285715	1.3050352	1.6004269	0
AL050309.1	0.08559049	0.0723246	0.10144927536231885	0.08722506	0.12142857142857143	0.26991597	0.20857047	0
KLF8	0.012258204	0.014487675	0.014492753623188406	0.011983477	0.017857142857142856	-0.2717144	0.061552677	0
UBQLN2	0.11152008	0.09670069	0.13043478260869565	0.11334609	0.15178571428571427	0.2289176	0.19823821	0
AL354793.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
NBDY	0.95834804	0.8387355	0.7101449275362319	0.9730853	0.8267857142857142	0.21432653	1.0227895	0
SPIN3	0.025243176	0.020054689	0.028985507246376812	0.025882447	0.0375	0.36642188	0.1482948	0
AL139397.1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
SPIN2B	0.052052636	0.08101584	0.08695652173913043	0.048484214	0.06964285714285715	-0.73949605	0.4840964	0
AL022157.1	0.010593416	0.0069653043	0.014492753623188406	0.011040441	0.014285714285714285	0.6569828	0.2126218	0
SPIN2A	0.015560379	0.021573853	0.028985507246376812	0.014819433	0.025	-0.53876287	0.17518876	0
Z83745.1	0.0023629337	-5.820766e-11	0.0	0.0026540807	0.0035714285714285713	4.7834997	0.80119574	0
FAAH2	0.0011574604	-5.820766e-11	0.0	0.001300076	0.0017857142857142857	3.807434	0.497936	0
ZXDB	0.024014555	0.022082686	0.028985507246376812	0.024252558	0.033928571428571426	0.13463923	0.047169775	0
NLRP2B	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ZXDA	0.008886844	0.027458025	0.043478260869565216	0.006598527	0.008928571428571428	-2.0405567	0.5794423	0
LINC01278	0.13807978	0.1019257	0.11594202898550725	0.14253451	0.19285714285714287	0.48339042	0.5391687	0
SPIN4	0.04235622	-5.820766e-11	0.0	0.047575112	0.0625	8.897094	7.99066	1
SPIN4-AS1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ARHGEF9	0.13311554	0.20236923	0.2318840579710145	0.12458259	0.16607142857142856	-0.69944257	0.90374666	0
ARHGEF9-IT1	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AMER1	0.009338023	-5.820766e-11	0.0	0.010488572	0.01607142857142857	6.726365	2.4702513	0
AL356317.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
ASB12	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
MTMR8	0.003091993	0.008082681	0.014492753623188406	0.002477084	0.0035714285714285713	-1.666834	0.3009079	0
ZC4H2	0.039109197	0.050548185	0.07246376811594203	0.037699815	0.05357142857142857	-0.42213142	0.2106248	0
ZC3H12B	0.0017488372	-5.820766e-11	0.0	0.0019643186	0.0035714285714285713	4.3675947	0.76831156	0
LAS1L	0.08622244	0.081568	0.10144927536231885	0.08679604	0.12321428571428572	0.0895195	0.05812397	0
MSN	1.674452	1.579719	0.9565217391304348	1.6861244	0.9571428571428572	0.0940374	0.84591293	0
AL034397.2	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
AL034397.3	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
VSIG4	7.858034e-10	-5.820766e-11	0.0	6.693881e-10	0.0	1.0490903e-05	28.77808	0
HEPH	0.09274814	0.063379325	0.08695652173913043	0.09636683	0.125	0.60374624	0.52646214	0
EDA2R	0.07323488	0.059028782	0.07246376811594203	0.07498542	0.1	0.34467235	0.24383979	0
AR	0.06503839	-5.820766e-11	0.0	0.073052056	0.09285714285714286	9.514755	12.027727	1
