gene	mean	HO_mean	HO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
TMEM266	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC091100.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ETFA	0.35709432	0.37108374	0.5	0.341686	0.391304347826087	-0.11904012	0.16929589	0
AC027243.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ISL2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC027243.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC027243.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SCAPER	0.18713522	0.19170326	0.27631578947368424	0.18210442	0.2028985507246377	-0.07406921	0.057503406	0
RCN2	0.6372212	0.7038573	0.6710526315789473	0.56382513	0.5652173913043478	-0.31998426	0.87405074	0
PSTPIP1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TSPAN3	0.4394263	0.43504247	0.5	0.44425514	0.4782608695652174	0.030225279	0.040896703	0
AC090181.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC090181.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PEAK1	0.25821155	0.30683982	0.39473684210526316	0.20465061	0.2318840579710145	-0.5840881	0.8107341	0
HMG20A	0.1601912	0.14859784	0.19736842105263158	0.17296119	0.2028985507246377	0.21889856	0.1643495	0
AC046168.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC046168.2	0.0036684258	0.0069989557	0.013157894736842105	-5.820766e-11	0.0	-6.1495357	0.49413702	0
LINGO1	0.024942284	0.03510277	0.05263157894736842	0.013751128	0.028985507246376812	-1.3456856	0.5085058	0
LINGO1-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINGO1-AS2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC105133.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC104758.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC104758.5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TBC1D2B	0.18214098	0.110249795	0.15789473684210525	0.26132593	0.3188405797101449	1.2443182	1.8874844	0
AC104758.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SH2D7	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CIB2	0.085589506	0.1019493	0.15789473684210525	0.06756988	0.08695652173913043	-0.59268045	0.41834065	0
IDH3A	0.13083923	0.13447294	0.18421052631578946	0.12683724	0.15942028985507245	-0.08427295	0.052432206	0
AC090260.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ACSBG1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC090607.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
DNAJA4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
WDR61	0.22141537	0.1822014	0.27631578947368424	0.26460806	0.2898550724637681	0.53807646	0.69257665	0
AC090607.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC090607.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC090607.5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CRABP1	0.0065496643	0.0066011804	0.013157894736842105	0.0064929016	0.014492753623188406	-0.02350169	0.0040640007	0
IREB2	0.36828992	0.45314765	0.5263157894736842	0.274824	0.3333333333333333	-0.72126675	1.6677456	0
AC027228.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HYKK	0.006466224	0.0123368595	0.02631578947368421	-5.820766e-11	0.0	-6.9584794	0.7149985	0
PSMA4	0.8838957	0.8747466	0.7631578947368421	0.8939731	0.7246376811594203	0.031362653	0.06993284	0
CHRNA5	0.019991364	0.027794272	0.05263157894736842	0.011396978	0.014492753623188406	-1.2787142	0.436672	0
AC027228.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CHRNA3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CHRNB4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC067863.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ADAMTS7	0.13683183	0.14145184	0.19736842105263158	0.13174348	0.15942028985507245	-0.10250431	0.06854978	0
MORF4L1	1.6256386	1.6199012	0.9736842105263158	1.631958	0.9710144927536232	0.010697463	0.054955084	0
CTSH	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
RASGRF1	0.003314524	-7.2759576e-11	0.0	0.0069653043	0.014492753623188406	6.1426806	0.49368876	0
AC011944.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ANKRD34C-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ANKRD34C	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TMED3	0.6274953	0.6174195	0.6710526315789473	0.6385932	0.6086956521739131	0.048638362	0.088717364	0
AC027811.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MINAR1	0.004883643	0.009317461	0.013157894736842105	-5.820766e-11	0.0	-6.557267	0.49413717	0
AC021483.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MTHFS	0.055187207	0.057519935	0.09210526315789473	0.052617647	0.057971014492753624	-0.12828206	0.05343656	0
AC021483.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC015871.7	0.015748512	0.017840507	0.02631578947368421	0.013444353	0.014492753623188406	-0.40552914	0.090721555	0
AC015871.1	0.07058679	0.08301547	0.14473684210526316	0.056897078	0.057971014492753624	-0.54422903	0.30105	0
AC015871.4	0.013918008	0.012199656	0.02631578947368421	0.015810706	0.014492753623188406	0.37137985	0.07453384	0
ST20-AS1	0.031082546	0.03705688	0.06578947368421052	0.024502039	0.028985507246376812	-0.5948515	0.22075877	0
BCL2A1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ZFAND6	0.63282585	0.6058296	0.6447368421052632	0.6625612	0.6231884057971014	0.12912121	0.26794356	0
FAH	0.054666765	0.05736766	0.07894736842105263	0.051691715	0.07246376811594203	-0.15002897	0.06173821	0
AC087761.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CTXND1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC00927	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC016705.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ARNT2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC016705.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC016705.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC108451.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC108451.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ABHD17C	0.07819077	0.023449993	0.039473684210526314	0.13848495	0.15942028985507245	2.556972	2.0717762	0
AC023302.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC023302.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CEMIP	0.005484262	0.010463379	0.013157894736842105	-5.820766e-11	0.0	-6.7229285	0.49413717	0
AC027808.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MESD	0.7914076	0.72677034	0.6973684210526315	0.86260253	0.7391304347826086	0.24716508	0.80289185	0
AC068870.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC068870.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TLNRD1	0.397552	0.4245719	0.5	0.36779135	0.391304347826087	-0.20706885	0.31317374	0
CFAP161	0.010173269	0.008061662	0.013157894736842105	0.012499093	0.014492753623188406	0.6263849	0.11579193	0
IL16	0.020362698	0.017884862	0.039473684210526314	0.023091968	0.028985507246376812	0.36684218	0.10310635	0
AC103858.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
STARD5	0.021177968	0.02970045	0.05263157894736842	0.011790991	0.014492753623188406	-1.3254652	0.46670327	0
AC103858.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TMC3-AS1	0.011215289	-7.2759576e-11	0.0	0.02356836	0.028985507246376812	7.886817	0.7985005	0
TMC3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC103858.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC109809.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC060809.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC023034.1	0.017458675	-7.2759576e-11	0.0	0.03668852	0.043478260869565216	8.523113	1.070086	0
AC104041.1	0.03530217	0.028209038	0.05263157894736842	0.043114822	0.043478260869565216	0.6102635	0.21983244	0
MEX3B	0.122108616	0.12098498	0.18421052631578946	0.123346396	0.13043478260869565	0.027864836	0.016654005	0
LINC01583	0.052853994	0.040944126	0.06578947368421052	0.06597205	0.07246376811594203	0.6868644	0.31642574	0
AC026956.2	0.0030306485	0.00578217	0.013157894736842105	-5.820766e-11	0.0	-5.8782773	0.4941364	0
EFL1	0.071134165	0.042773716	0.06578947368421052	0.10237174	0.11594202898550725	1.2570606	0.8426321	0
AC026624.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SAXO2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
GOLGA6L10	0.022391006	0.007579614	0.013157894736842105	0.038705003	0.043478260869565216	2.337137	0.6861559	0
GOLGA6L9	0.019460035	0.018110307	0.039473684210526314	0.020946763	0.028985507246376812	0.2088431	0.057672527	0
RPS17	2.5269709	2.589328	0.9868421052631579	2.4582875	1.0	-0.07492118	0.78581333	0
AC245033.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CPEB1	0.001904315	0.0036332444	0.013157894736842105	-5.820766e-11	0.0	-5.222359	0.49413478	0
CPEB1-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AP3B2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC105339.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC105339.6	0.025549471	0.02358344	0.02631578947368421	0.027715022	0.028985507246376812	0.23198564	0.058813825	0
SNHG21	0.0120861465	0.011520534	0.02631578947368421	0.012709134	0.014492753623188406	0.1404967	0.027946642	0
FSD2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
WHAMM	0.18046702	0.20512813	0.2894736842105263	0.1533046	0.18840579710144928	-0.4198867	0.4363187	0
HOMER2	0.023378452	0.044603717	0.09210526315789473	-5.820766e-11	0.0	-8.804252	2.0293753	0
AC022558.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
RAMAC	0.08078933	0.062220663	0.10526315789473684	0.10124158	0.13043478260869565	0.70144373	0.46803525	0
C15orf40	0.22148803	0.27034888	0.3684210526315789	0.16767095	0.2028985507246377	-0.68886286	0.98011625	0
AC024270.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
BTBD1	0.158992	0.13713953	0.21052631578947367	0.18306185	0.21739130434782608	0.41642296	0.3753712	0
AC022558.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC022558.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC024270.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC024270.5	0.0043404712	-7.2759576e-11	0.0	0.009121281	0.014492753623188406	6.5268965	0.49369037	0
TM6SF1	0.045978457	0.051883608	0.05263157894736842	0.039474055	0.057971014492753624	-0.39350182	0.14320518	0
HDGFL3	0.47318688	0.4391924	0.5	0.5106303	0.5217391304347826	0.21738017	0.38564897	0
AC024270.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC103876.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
BNC1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SH3GL3	0.0035041086	0.006685456	0.013157894736842105	-5.820766e-11	0.0	-6.084375	0.4941372	0
ADAMTSL3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC027807.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC136698.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
UBE2Q2L	0.007931729	0.007966016	0.013157894736842105	0.007893946	0.014492753623188406	-0.01294855	0.0022286403	0
GOLGA6L4	0.018111605	0.0070473226	0.013157894736842105	0.030298345	0.028985507246376812	2.088518	0.51885694	0
AC243562.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC048382.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC048382.5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ZSCAN2	0.025366535	0.024456082	0.05263157894736842	0.026369445	0.028985507246376812	0.108247496	0.030155275	0
AC048382.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC048382.6	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
WDR73	0.12034267	0.1247303	0.2236842105263158	0.115509845	0.14492753623188406	-0.11070382	0.07525211	0
NMB	0.2570578	0.20978555	0.32894736842105265	0.30912617	0.36231884057971014	0.5590595	0.89394385	0
SEC11A	1.429381	1.4897964	0.9605263157894737	1.3628365	0.855072463768116	-0.12849364	0.6520662	0
AC115102.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC012291.3	0.0067307614	-7.2759576e-11	0.0	0.0141443545	0.014492753623188406	7.1542473	0.49369124	0
ZNF592	0.049424414	0.04249104	0.07894736842105263	0.05706104	0.07246376811594203	0.4244821	0.18884085	0
AC012291.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ALPK3	0.31250182	0.2859244	0.35526315789473684	0.34177595	0.34782608695652173	0.25733474	0.30855644	0
SLC28A1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC087468.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
PDE8A	0.37324962	0.3946203	0.4605263157894737	0.34971148	0.391304347826087	-0.17425306	0.23285314	0
AKAP13	0.8200094	0.7830212	0.7105263157894737	0.86075	0.6956521739130435	0.13652621	0.32421377	0
AC087286.3	0.005385068	-7.2759576e-11	0.0	0.011316447	0.014492753623188406	6.834971	0.4936901	0
AC087286.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC087286.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC087286.4	0.00978096	0.018661028	0.02631578947368421	-5.820766e-11	0.0	-7.5515957	0.79104245	0
AC021739.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC021739.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC021739.5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC021739.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KLHL25	0.019382073	0.014398963	0.02631578947368421	0.024870774	0.028985507246376812	0.7842908	0.21678762	0
LINC01584	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AGBL1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AGBL1-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC012229.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC016987.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC016987.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC078905.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC020687.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC00052	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC103871.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NTRK3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
NTRK3-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MRPL46	0.17031717	0.14764228	0.21052631578947367	0.19529249	0.21739130434782608	0.40329218	0.3682235	0
MRPS11	0.30969548	0.27191925	0.3684210526315789	0.3513045	0.391304347826087	0.3694239	0.560741	0
DET1	0.043810625	0.038702928	0.05263157894736842	0.04943642	0.057971014492753624	0.35232407	0.13604283	0
LINC01586	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AEN	0.10118875	0.09230767	0.14473684210526316	0.110970765	0.13043478260869565	0.26539457	0.168502	0
ISG20	0.16986917	0.14723928	0.17105263157894737	0.19479519	0.21739130434782608	0.4035564	0.3352912	0
AC103982.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ACAN	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HAPLN3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MFGE8	0.38407558	0.40000418	0.47368421052631576	0.3665313	0.4057971014492754	-0.12604567	0.17441677	0
AC013565.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC013565.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ABHD2	0.10295692	0.108151145	0.15789473684210525	0.09723572	0.11594202898550725	-0.15334111	0.09347632	0
RLBP1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FANCI	0.028334148	0.042037353	0.05263157894736842	0.013240789	0.014492753623188406	-1.6592557	0.5890458	0
POLG	0.10502886	0.10071487	0.14473684210526316	0.10978047	0.13043478260869565	0.12422656	0.07062516	0
AC124068.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC133637.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MIR9-3HG	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
RHCG	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC00928	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC013391.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC013391.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
TICRR	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC013391.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
KIF7	0.0037564295	-7.2759576e-11	0.0	0.007893946	0.014492753623188406	6.320837	0.49369013	0
PLIN1	0.005540939	0.010571513	0.013157894736842105	-5.820766e-11	0.0	-6.737622	0.49413708	0
PEX11A	0.0347402	0.014708652	0.02631578947368421	0.056803882	0.057971014492753624	1.9420868	0.7885029	0
WDR93	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC079075.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
MESP1	0.020178167	0.010339554	0.013157894736842105	0.031014955	0.043478260869565216	1.575548	0.48885435	0
MESP2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ANPEP	0.0034599367	0.0066011804	0.013157894736842105	-5.820766e-11	0.0	-6.0663443	0.49413794	0
AP3S2	0.10177495	0.111600794	0.17105263157894737	0.090952195	0.11594202898550725	-0.2948738	0.19554262	0
ARPIN	0.07286488	0.070167296	0.10526315789473684	0.075836	0.08695652173913043	0.11193065	0.050683215	0
ZNF710	0.12590107	0.14171134	0.18421052631578946	0.10848712	0.14492753623188406	-0.3851199	0.29114056	0
AC087284.1	0.03943571	0.05298638	0.05263157894736842	0.024510218	0.028985507246376812	-1.1090844	0.38698044	0
ZNF710-AS1	0.023119	0.034103755	0.05263157894736842	0.011019956	0.014492753623188406	-1.6210036	0.552533	0
IDH2	0.9753483	1.0336573	0.868421052631579	0.911124	0.7101449275362319	-0.18201992	0.6510559	0
IDH2-DT	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
SEMA4B	0.14210507	0.14927563	0.2236842105263158	0.1342077	0.15942028985507245	-0.1534028	0.112345845	0
CIB1	0.3624521	0.39284146	0.4868421052631579	0.32897988	0.36231884057971014	-0.25587663	0.38428617	0
GDPGP1	0.0024461776	0.004667062	0.013157894736842105	-5.820766e-11	0.0	-5.5750294	0.49413586	0
TTLL13P	0.004028371	-7.2759576e-11	0.0	0.008465418	0.014492753623188406	6.4204526	0.4936907	0
NGRN	0.53164536	0.53421164	0.6052631578947368	0.5288189	0.5217391304347826	-0.01463489	0.021813696	0
AC091167.5	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
ZNF774	0.0106774755	0.020371484	0.02631578947368421	-5.820766e-11	0.0	-7.6774726	0.7490634	0
IQGAP1	1.1162368	1.1259954	0.881578947368421	1.1054884	0.8115942028985508	-0.026514664	0.07250098	0
AC018946.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CRTC3	0.08870034	0.06179448	0.09210526315789473	0.11833572	0.14492753623188406	0.9362216	0.712551	0
AC103739.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC103739.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
CRTC3-AS1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC103739.3	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC021422.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
LINC01585	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
BLM	0.016305044	0.031108402	0.05263157894736842	-5.820766e-11	0.0	-8.285791	1.2899749	0
AC124248.2	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
AC124248.1	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
FURIN	0.32262525	0.3013071	0.42105263157894735	0.34610647	0.36231884057971014	0.19991927	0.26076755	0
FES	0.063986875	0.05252046	0.11842105263157894	0.076616466	0.10144927536231885	0.54391235	0.3227969	0
MAN2A2	0.021532837	0.012860324	0.02631578947368421	0.031085223	0.043478260869565216	1.2667608	0.41305268	0
AC068831.4	-1.1641532e-10	-7.2759576e-11	0.0	-5.820766e-11	0.0	1.7198263e-07	0.733306	0
HDDC3	0.06292087	0.08619962	0.13157894736842105	0.03728034	0.043478260869565216	-1.2070745	0.80598396	0
UNC45A	0.14323935	0.14845571	0.23684210526315788	0.13749397	0.17391304347826086	-0.11058683	0.079165444	0
