gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
LYVE1	0.0061910213	0.00032109514	0.0005470459518599562	0.010655962	0.008426089670238219	4.6748466	13.861707	1
SPON1	0.051458854	0.0842971	0.08916849015317287	0.026462032	0.027046707583480704	-1.6678278	44.55244	1
PLEKHA7	0.09472	0.124082066	0.15467724288840262	0.072369024	0.07645896182253199	-0.77702045	28.451094	1
NCR3LG1	0.030848125	0.03804075	0.05073851203501094	0.025386743	0.028919171954644753	-0.5815862	6.094616	1
SAA1	0.0038562852	0.0070947222	0.009846827133479213	0.0013939101	0.0016644127743680433	-2.2678456	8.346701	1
CSRP3	0.719861	0.9836848	0.6790207877461707	0.5192173	0.40008322063871843	-0.92172635	44.55244	1
E2F8	0.044725597	0.053753763	0.06933807439824945	0.037846576	0.041090190367211066	-0.5050774	6.2173643	1
NAV2-AS2	0.08270054	0.10007694	0.12554704595185995	0.06946594	0.07541870383855197	-0.52609736	12.550968	1
BBOX1-AS1	0.04074881	0.056052875	0.07029540481400437	0.029099567	0.03151981691459482	-0.9434129	17.713848	1
KCNA4	0.063714184	0.08360943	0.10134026258205689	0.048557773	0.05138874440861334	-0.78271985	18.826544	1
ABTB2	0.043031782	0.052344017	0.07166301969365427	0.035937276	0.03984188078643504	-0.54128826	7.359621	1
ARHGAP1	0.2188907	0.2676428	0.31291028446389496	0.18189588	0.18735046291480287	-0.55694187	38.929874	1
MYBPC3	0.5698338	0.7114392	0.6224015317286652	0.46215212	0.3938416727348382	-0.6222633	44.55244	1
SERPING1	0.050157193	0.039312348	0.05210612691466083	0.058396306	0.06605638198273171	0.5696978	8.716146	1
FAM111B	0.031704303	0.04177307	0.044447483588621446	0.024053251	0.025486320607510663	-0.79380536	8.462201	1
VPS37C	0.03438698	0.041413903	0.05525164113785558	0.029044164	0.03266410069697285	-0.51038754	5.3373876	1
TMEM216	0.0420624	0.026042266	0.03460065645514223	0.05424056	0.05804639550608551	1.0556452	21.414434	1
FADS2	0.15985094	0.20382711	0.24521334792122537	0.12645128	0.1301362737959014	-0.6883315	40.50888	1
FADS1	0.70600843	0.84978575	0.7029540481400438	0.59666604	0.49443461978570685	-0.5101034	44.55244	1
RAB3IL1	0.025609804	0.019126372	0.024206783369803062	0.030545052	0.03224799750338084	0.67256755	5.9581122	1
RASGRP2	0.2767083	0.34294528	0.37062363238512036	0.22641051	0.22147092478934777	-0.598821	44.55244	1
CDCA5	0.029437577	0.036473334	0.04649890590809628	0.024096407	0.027462810777072712	-0.5959994	5.5883813	1
EHBP1L1	0.08007161	0.096329466	0.12527352297592997	0.06768722	0.07406636845937793	-0.50846076	11.405625	1
SLC29A2	0.059804387	0.076521635	0.0962800875273523	0.04706562	0.050868615416623325	-0.7000162	15.083719	1
AP001107.5	0.06022346	0.075021766	0.09778446389496717	0.04894404	0.0538853635701654	-0.61515313	12.646595	1
DPP3	0.069769055	0.084238544	0.112417943107221	0.058741864	0.06345573702278165	-0.5193492	10.651303	1
SSH3	0.04136563	0.051545117	0.0687910284463895	0.033614337	0.036617081036096955	-0.6152697	8.786741	1
CDK2AP2	0.24402553	0.29400164	0.3414934354485777	0.2061031	0.20971600957037345	-0.51224875	37.59348	1
LRP5	0.047241036	0.03607393	0.047592997811816196	0.05572639	0.06075106626443358	0.6259968	9.469327	1
UCP2	0.09026861	0.108717635	0.14059080962800874	0.076219395	0.08270050972641214	-0.51179075	13.191467	1
ME3	0.07144284	0.08595256	0.11132385120350109	0.060385954	0.06709663996671174	-0.508618	10.397315	1
RAB38	0.056210708	0.043795593	0.056345733041575495	0.065642744	0.06886507853947779	0.58275557	9.740746	1
AP003120.1	0.012261452	0.0061848667	0.007521881838074398	0.016881762	0.018620617913242484	1.4340322	10.5781765	1
AMOTL1	0.042303674	0.032999	0.04116520787746171	0.04937437	0.05180484760220535	0.57989365	7.0214796	1
GRIA4	0.048695546	0.030080885	0.034053610503282275	0.06284833	0.06127119525642359	1.060533	21.683094	1
SLN	0.08870518	0.15432672	0.13539387308533918	0.03876965	0.034328513471340895	-1.9902062	44.55244	1
CRYAB	0.7829985	1.0559039	0.7327680525164114	0.5754391	0.44439821075626756	-0.87562937	44.55244	1
HSPB2	0.2165062	0.28726935	0.2847374179431072	0.16277748	0.15208571725787995	-0.819119	44.55244	1
LINC02762	0.10310485	0.12461945	0.15659190371991247	0.086726844	0.09383127015499844	-0.5224733	15.23235	1
APOC3	0.016011132	0.02570776	0.028036105032822757	0.008630763	0.008322063871840216	-1.5636253	12.278294	1
APOA1	0.22060667	0.27223802	0.299507658643326	0.18142542	0.17819619265577863	-0.58522666	39.22039	1
TAGLN	0.46532688	0.7407917	0.5016411378555798	0.25587448	0.20701133881202538	-1.5332627	44.55244	1
HMBS	0.0897528	0.11035097	0.14100109409190373	0.07406842	0.0808280453552481	-0.5745291	16.057093	1
THY1	0.0338566	0.011891252	0.010804157549234136	0.050560273	0.04004993238323104	2.0788727	31.530363	1
SPA17	0.03795669	0.0458006	0.05935448577680525	0.031986002	0.03734526162488297	-0.51656896	5.8784785	1
NRGN	0.014293477	0.009591735	0.013539387308533917	0.017866919	0.020701133881202538	0.89051616	5.420124	1
ESAM	0.013230007	0.0042982884	0.00437636761487965	0.020022677	0.019764901695620514	2.1938083	17.4095	1
ROBO4	0.0024711294	0.0005833684	0.0006838074398249453	0.003907168	0.005617393113492146	2.5518475	5.961556	1
CHEK1	0.06352888	0.07832571	0.09641684901531729	0.052250847	0.05804639550608551	-0.58311385	11.078705	1
ETS1	0.02851079	0.018665787	0.024206783369803062	0.036001757	0.03942577759284303	0.94396436	11.216194	1
FLI1	0.003263196	0.0007247627	0.0009573304157549234	0.0051940563	0.006865702694268178	2.6823225	7.9992356	1
IGSF9B	0.029915849	0.03801102	0.04814004376367615	0.023769306	0.025278269010714657	-0.67505157	6.9066963	1
B4GALNT3	0.064844646	0.0903647	0.11487964989059081	0.045410834	0.04889212524706127	-0.99114484	30.57118	1
FOXM1	0.046177387	0.06041018	0.07084245076586433	0.035336424	0.038385519608862995	-0.7719448	12.802886	1
TEAD4	0.0224294	0.032234624	0.04403719912472648	0.014977336	0.017476334130864454	-1.1006984	14.14859	1
AC005908.3	0.0045444323	0.0014675166	0.0016411378555798686	0.0068849516	0.006969728492666181	2.1557693	7.1783557	1
FGF23	0.02334543	0.013677502	0.01600109409190372	0.030701715	0.02798293976906273	1.1606964	11.570714	1
ZNF384	0.054178454	0.04173069	0.05415754923413567	0.063636675	0.06886507853947779	0.60756195	10.17875	1
AC092490.1	0.013989023	0.018691551	0.025300875273522976	0.010404718	0.011962966815770311	-0.8390467	5.6154494	1
CLEC2D	0.07617954	0.056210537	0.06701312910284464	0.091358855	0.09091854779985437	0.69971794	16.112085	1
EMP1	0.011451357	0.0049977135	0.00437636761487965	0.016358608	0.015811921356496412	1.6909202	9.506626	1
PLBD1	0.053451285	0.06624204	0.08657002188183807	0.043701846	0.04878809944866327	-0.59893167	10.589818	1
MGP	0.053041574	0.042040985	0.0387035010940919	0.061399035	0.05222095079579736	0.5453397	5.2437	1
AC126468.1	0.11443096	0.13903412	0.1725929978118162	0.09570425	0.10121710184125664	-0.53831476	18.267704	1
SSPN	0.2076106	0.24940659	0.28419037199124725	0.17590077	0.17809216685738063	-0.50349617	28.960672	1
ITPR2	0.028898528	0.037056368	0.048687089715536105	0.02270455	0.02496619161552065	-0.70428795	7.418819	1
PPFIBP1	0.25046572	0.3129056	0.34463894967177244	0.20306416	0.1999375845209612	-0.6235426	44.55244	1
CPNE8	0.041034453	0.026982063	0.032685995623632384	0.05171647	0.053261208779777386	0.9360731	14.932023	1
LRRK2	0.043953456	0.034488443	0.04225929978118162	0.05114553	0.05190887340060335	0.5671361	6.920098	1
CNTN1	0.015341155	0.021235304	0.027489059080962802	0.010850729	0.011962966815770311	-0.9622156	7.471267	1
COL2A1	0.114604756	0.13975722	0.1534463894967177	0.095459774	0.09351919275980443	-0.54947925	16.300688	1
ACVRL1	0.0033803626	0.00071230746	0.0012308533916849016	0.005409842	0.0073858316862581925	2.761913	8.364465	1
NR4A1	0.06974268	0.03924126	0.05306345733041575	0.092937835	0.09507957973577447	1.2417743	44.55244	1
TNS2	0.04413198	0.03207098	0.04116520787746171	0.05329835	0.05731821491729949	0.73103523	11.456412	1
IGFBP6	0.22605614	0.33092555	0.34067286652078776	0.14638445	0.14938104649953188	-1.176195	44.55244	1
TARBP2	0.059240494	0.07218447	0.09518599562363239	0.049371738	0.05430146676375741	-0.54708123	9.857295	1
HOXC9	0.0025254944	1.2296368e-09	0.0	0.004446523	0.006241547903880163	5.506674	12.374428	1
PDE1B	0.00915427	0.0051885317	0.00724835886214442	0.012169044	0.014043482783730365	1.2140838	6.7391467	1
ITGA7	0.16903657	0.21172671	0.25779540481400437	0.13662225	0.14303547279725373	-0.6316365	37.778877	1
SHMT2	0.25077727	0.18972674	0.21334792122538293	0.2972551	0.2611047539789868	0.64750355	44.55244	1
INHBE	0.010124314	0.003923175	0.004513129102844639	0.014839592	0.014771663372516385	1.8927345	12.088912	1
DDIT3	0.2635204	0.20388426	0.21444201312910285	0.30892447	0.2539269738895246	0.59926313	39.739876	1
AC083805.1	0.012851106	0.00765128	0.009983588621444201	0.016804188	0.01695620513887444	1.1248744	7.343925	1
XPOT	0.16063388	0.12444708	0.15426695842450766	0.18819137	0.18360553417247477	0.5962756	28.1921	1
PTPRR	0.020762103	0.033090197	0.04225929978118162	0.011390547	0.012066992614168314	-1.5303098	21.968489	1
PHLDA1	0.082050994	0.10006301	0.11474288840262582	0.0683327	0.06990533652345782	-0.549592	11.518348	1
NAV3	0.10042091	0.077786915	0.0925875273522976	0.11762824	0.11234786226984292	0.59600747	16.466372	1
KITLG	0.05483632	0.075766794	0.09532275711159738	0.038893856	0.04181837095599709	-0.96022165	24.36592	1
LUM	0.01573563	0.009826951	0.009846827133479213	0.020228095	0.018308540518048477	1.0340525	5.715843	1
AC025164.1	0.03446089	0.026513943	0.03350656455142232	0.040505227	0.040882138770415064	0.60948324	6.1533165	1
CRADD	0.045966305	0.03458811	0.047045951859956234	0.05461061	0.059918859877249556	0.6573794	10.397594	1
NT5DC3	0.047662433	0.058191758	0.07275711159737418	0.039637912	0.042962654738375114	-0.55277586	7.7433186	1
ALDH1L2	0.023147117	0.0140310135	0.017368708971553612	0.030084135	0.028607094559450742	1.0949256	11.483823	1
NUAK1	0.07882177	0.10806707	0.137582056892779	0.05655496	0.06043898886923957	-0.93298715	34.31949	1
MVK	0.18184762	0.21909635	0.24425601750547046	0.15358159	0.15666285238739208	-0.51227945	24.393633	1
MYL2	0.13470691	0.21939701	0.1976203501094092	0.070307076	0.06803287215229377	-1.6404089	44.55244	1
LINC00173	0.05373096	0.03692557	0.04458424507658643	0.06650598	0.0690731301362738	0.8471298	17.489147	1
SRRM4	0.006579145	0.0028323059	0.0035557986870897156	0.0094292695	0.008634141267034224	1.70033	6.715026	1
HSPB8	0.09386393	0.06357991	0.08219365426695842	0.116890155	0.12087797773847914	0.8774769	34.070858	1
BRI3BP	0.028430244	0.03747177	0.0525164113785558	0.021563487	0.02538229480911266	-0.79438376	10.188165	1
ATP8A2	0.021504397	0.027806371	0.035421225382932166	0.016715001	0.01841256631644648	-0.73084563	6.222109	1
FRY	0.11308585	0.13763176	0.1660284463894967	0.09440263	0.09632788931655051	-0.54343474	17.11212	1
BRCA2	0.045871425	0.05666394	0.0661925601750547	0.03764953	0.03942577759284303	-0.58851606	7.4281397	1
POSTN	0.13388264	0.1901542	0.17956783369803064	0.09109824	0.08561323208155623	-1.0608504	44.55244	1
SLC25A15	0.037529953	0.045100164	0.05976477024070022	0.03176878	0.036513055237698946	-0.5041841	5.4949164	1
RGCC	0.0068950085	0.0012392661	0.0015043763676148797	0.011197027	0.009570373452616248	3.0764287	12.505758	1
INTS6-AS1	0.0260676	0.01958295	0.024480306345733043	0.031004505	0.03276812649537085	0.6601771	5.7572975	1
PCDH17	0.025728622	0.014157375	0.015454048140043765	0.034531735	0.030895662124206802	1.2803863	13.270204	1
IRS2	0.098763436	0.060253263	0.07713347921225383	0.12804809	0.12670342244876728	1.0863082	44.55244	1
ADPRHL1	0.5245652	0.74612343	0.6461980306345733	0.35608596	0.32632892957453447	-1.0669771	44.55244	1
TMEM255B	0.00518712	0.00210193	0.002324945295404814	0.0075340807	0.009050244460626236	1.7936857	6.5267105	1
MMP14	0.017741226	0.00963181	0.012855579868708972	0.023910746	0.027774888172266723	1.3029002	12.986319	1
AJUBA	0.03450468	0.043212578	0.05702954048140044	0.027883895	0.03193592010818683	-0.6301893	7.650704	1
MYH7	0.7310936	1.2513597	0.6021608315098468	0.33541825	0.2220950795797358	-1.8991487	44.55244	1
PCK2	0.046714116	0.031293873	0.036925601750547044	0.05843459	0.05659003432851347	0.89880633	16.004509	1
REC8	0.029735861	0.038810786	0.052926695842450765	0.022843549	0.02611047539789868	-0.7620817	9.486196	1
ADCY4	0.0042420556	0.0009927549	0.0010940919037199124	0.006713744	0.008322063871840216	2.640478	8.128212	1
AKAP6	0.1857302	0.23645586	0.2736597374179431	0.14722055	0.14719650473317383	-0.6832222	44.55244	1
SLC25A21-AS1	0.057114147	0.045805782	0.05798687089715536	0.06570516	0.0695932591282638	0.5195248	8.022887	1
CLEC14A	0.0037555413	6.0229133e-05	0.00013676148796498905	0.0065663583	0.007073754291064184	5.3786902	11.445502	1
AL627171.2	0.066660486	0.08119226	0.10817833698030635	0.055584516	0.0614792468532196	-0.54584175	11.267538	1
SAMD4A	0.17020768	0.21194921	0.2536925601750547	0.13851407	0.14407573078123376	-0.6133255	34.440884	1
DLGAP5	0.09867733	0.12060831	0.08821115973741794	0.08198062	0.05867055029647353	-0.5564114	9.3548565	1
ARMH4	0.43965778	0.5348575	0.49849562363238514	0.36729193	0.3228960782274004	-0.54210454	44.55244	1
SPTB	0.023682171	0.03248578	0.04472100656455142	0.016992478	0.019036721106834496	-0.930881	10.931868	1
RAB15	0.030710988	0.03968251	0.054294310722100655	0.023896348	0.026422552793092687	-0.7293196	9.011527	1
AC005520.2	0.030619847	0.022831218	0.029677242888402625	0.03654609	0.03807344221366899	0.67634636	7.184258	1
FOS	0.4122509	0.25896114	0.26162472647702406	0.5288747	0.3768854675959638	1.0299063	44.55244	1
JDP2	0.062472798	0.050100014	0.06414113785557987	0.07187267	0.07323416207219391	0.5197613	8.602894	1
VASH1	0.1608299	0.1998869	0.23427242888402625	0.13117082	0.1384583376677416	-0.60735923	31.11351	1
PTPN21	0.18983531	0.2462988	0.28938730853391686	0.14696586	0.15218974305627797	-0.7445328	44.55244	1
RPS6KA5	0.045895845	0.036020424	0.04636214442013129	0.053395994	0.05804639550608551	0.56661594	7.4876866	1
ASB2	0.18750197	0.26151648	0.28870350109409193	0.13128848	0.13627379590138355	-0.9936145	44.55244	1
SERPINA1	0.058299683	0.07793185	0.08698030634573305	0.04334466	0.038697597004057005	-0.8448842	15.411791	1
TUNAR	0.020018822	0.029164203	0.036788840262582057	0.013065045	0.01425153438052637	-1.1524246	12.69365	1
DLK1	0.06359692	0.040884063	0.037472647702407005	0.08086515	0.05627795693331946	0.98223805	14.7448635	1
MEG3	0.012328836	1.2296368e-09	0.0	0.021706568	0.018204514719650473	7.7686014	30.99421	1
TEDC1	0.07228419	0.08811497	0.11392231947483589	0.0602226	0.06584833038593571	-0.5483249	11.772499	1
ARHGAP11A	0.060803384	0.075133964	0.07986870897155361	0.04987988	0.048580047851867265	-0.5900367	9.273339	1
AVEN	0.12294775	0.15467408	0.19474835886214442	0.09880976	0.10933111411630084	-0.6459792	28.396915	1
LPCAT4	0.14127266	0.07606283	0.0938183807439825	0.1908878	0.18963903047955893	1.3263214	44.55244	1
BUB1B	0.0635404	0.076591924	0.07932166301969365	0.053589214	0.0499323832310413	-0.5144424	7.289759	1
CHAC1	0.04588029	0.03281485	0.0325492341356674	0.055809915	0.050452512223031314	0.76436555	10.444162	1
CAPN3	0.20510341	0.28120297	0.30470459518599563	0.14731608	0.14896494330593987	-0.93223083	44.55244	1
SORD	0.14403364	0.17424342	0.21485229759299782	0.121081926	0.12743160303755333	-0.5247574	22.099783	1
ALDH1A2	0.005834558	0.001496373	0.0019146608315098468	0.00913445	0.010298554041402268	2.5322282	11.320919	1
ANXA2	0.70947444	0.8604431	0.7033643326039387	0.59466565	0.47779049204202645	-0.53292614	44.55244	1
AC103740.2	0.0057456866	0.009018679	0.014359956236323851	0.0032565289	0.0037449287423280972	-1.4418548	7.03828	1
FBXL22	0.10568742	0.1433411	0.17177242888402625	0.07703106	0.08498907729116821	-0.8950745	42.484257	1
IGDCC3	0.030486222	0.019615708	0.02612144420131291	0.03875718	0.041610319359201085	0.9788357	13.150711	1
KIF23	0.06437228	0.080150835	0.07891137855579869	0.05234725	0.04930822844065328	-0.61364925	9.8477335	1
LRRC49	0.15622176	0.18769065	0.2163566739606127	0.13232462	0.13252886715905546	-0.50395375	20.54734	1
ISLR	0.0053601824	0.0021740752	0.002598468271334792	0.00778382	0.009154270259024239	1.7936149	6.5897865	1
CSK	0.23938613	0.28835613	0.3293216630196937	0.2022295	0.2035784874648913	-0.51164514	35.721252	1
SH3GL3	0.21209224	0.2890752	0.3264496717724289	0.15363269	0.1577031103713721	-0.9115199	44.55244	1
MFGE8	0.36830568	0.45485958	0.45951859956236324	0.30252776	0.28399042962654736	-0.5881941	44.55244	1
SYNM	0.33243185	0.4195888	0.43339715536105033	0.2662052	0.25423905128471863	-0.65623945	44.55244	1
PCSK6	0.013905507	0.007461146	0.009436542669584245	0.018805156	0.020597108082804537	1.322103	9.72265	1
RHBDF1	0.036489096	0.04617512	0.06031181619256017	0.02911961	0.03266410069697285	-0.66329974	8.516621	1
ARHGDIG	0.017870381	0.024144327	0.03145514223194748	0.01309495	0.014875689170914386	-0.8776614	7.4931135	1
RPUSD1	0.055698197	0.06805154	0.08903172866520788	0.046279952	0.05232497659419536	-0.5552449	9.797582	1
MSRB1	0.12667023	0.15285023	0.19146608315098468	0.106755614	0.11297201706023094	-0.51739955	18.917519	1
SYNGR3	0.029853523	0.03976339	0.05032822757111598	0.022326257	0.02465411422032664	-0.82987565	10.631848	1
NPW	0.06239518	0.045458645	0.0512855579868709	0.0752702	0.0731301362737959	0.7262693	13.862366	1
CLDN6	0.12685208	0.15884443	0.1801148796498906	0.10251942	0.10298554041402268	-0.6312186	25.10137	1
TNFRSF12A	0.33593184	0.4497909	0.4134299781181619	0.2494043	0.2228232601685218	-0.8505104	44.55244	1
AC108134.2	0.019251917	0.013532742	0.018189277899343544	0.023603307	0.024342036825132633	0.7980126	6.027868	1
TFAP4	0.033277303	0.023669003	0.03036105032822757	0.040586915	0.043378757931967125	0.7754836	9.819012	1
SOCS1	0.011927651	0.006787286	0.00861597374179431	0.015835725	0.01695620513887444	1.210257	7.404507	1
MYH11	0.091356754	0.1331785	0.11323851203501094	0.059524998	0.05170082180380734	-1.1604549	37.413567	1
GDE1	0.3326655	0.41425166	0.4526805251641138	0.2706744	0.269010714657235	-0.61376435	44.55244	1
AC008915.2	0.050548505	0.06436692	0.08602297592997812	0.040018935	0.04275460314157911	-0.6842758	12.740376	1
PLK1	0.045551207	0.055348683	0.051832603938730855	0.03808552	0.03505669406012691	-0.53812754	5.344876	1
NUPR1	0.115668096	0.05266655	0.047592997811816196	0.16358438	0.12888796421512536	1.633221	44.55244	1
SULT1A2	0.04325889	0.053608153	0.07262035010940919	0.0353756	0.04150629356080308	-0.5983141	8.987776	1
ATXN2L	0.13907519	0.106724985	0.13320568927789933	0.16369392	0.16716945802559036	0.61663264	26.037182	1
PRRT2	0.05822703	0.045278735	0.05538840262582057	0.06806688	0.07073754291064184	0.58705455	9.697861	1
DOC2A	0.016488697	0.009530833	0.012171772428884026	0.021780929	0.023197753042754603	1.1839415	10.264492	1
CCDC189	0.032690536	0.044969663	0.0600382932166302	0.023355344	0.025902423801102675	-0.94224006	14.611536	1
SHCBP1	0.045486547	0.0587278	0.06906455142231947	0.035401355	0.039009674399251015	-0.72862405	11.583908	1
MYLK3	0.46637243	0.5862981	0.5346006564551422	0.3751955	0.3376677415999168	-0.64385355	44.55244	1
SLC6A2	0.30677772	0.39626905	0.35216083150984684	0.23878849	0.21075626755435348	-0.730507	44.55244	1
KIFC3	0.042163935	0.051188488	0.0675601750547046	0.035289314	0.03942577759284303	-0.53532124	6.8068833	1
CDH5	0.009383036	0.0017672979	0.0013676148796498905	0.01517545	0.014459585977322376	3.0321908	17.783026	1
RRAD	0.40444076	0.62018985	0.5244803063457331	0.24041283	0.2225111827733278	-1.3668287	44.55244	1
HSD11B2	0.003031282	0.00075513805	0.0010940919037199124	0.0047627	0.005825444710288151	2.5075283	7.4359818	1
TANGO6	0.021812852	0.027908215	0.038293216630196934	0.017181825	0.01997295329241652	-0.69659454	6.07357	1
VAT1L	0.02699418	0.039774068	0.04964442013129103	0.017282449	0.020181004889212525	-1.1978195	17.552895	1
CENPN	0.066017695	0.08247487	0.10038293216630197	0.053476408	0.057214189118901485	-0.6241049	12.680825	1
AC092718.4	0.008916308	0.012343233	0.018736323851203503	0.0063067996	0.008114012275044212	-0.9576857	5.113702	1
PLCG2	0.1779068	0.21780656	0.250136761487965	0.14762115	0.14397170498283574	-0.56083316	27.497025	1
CDH13	0.011734604	0.0074995756	0.0087527352297593	0.014953306	0.01778841152605846	0.9860896	5.1175895	1
GINS2	0.067911506	0.08723632	0.09395514223194748	0.053189244	0.054821595755747424	-0.71273744	15.044041	1
SLC7A5	0.027186804	0.019002898	0.023933260393873085	0.03341516	0.03308020389056486	0.8110224	7.9997063	1
MVD	0.11295728	0.14545763	0.17984135667396062	0.08822271	0.09528763133257048	-0.72073406	30.64159	1
DEF8	0.13561568	0.16810948	0.21061269146608316	0.110914215	0.12098200353687714	-0.5995145	27.091497	1
RPH3AL	0.019222457	0.012895316	0.016821663019693654	0.024036413	0.025590346405908664	0.8932196	7.3746877	1
MYO1C	0.16880037	0.20860061	0.2565645514223195	0.13858035	0.14730053053157183	-0.58967143	33.12006	1
MIR22HG	0.046881724	0.057841826	0.07398796498905907	0.038529888	0.04421096431915115	-0.5848876	8.421867	1
ENO3	1.3361572	1.603309	0.8971553610503282	1.1329536	0.7193383959221887	-0.50092643	44.55244	1
BCL6B	0.0029707141	0.00014125384	0.0002735229759299781	0.005122899	0.006657651097472173	4.436227	10.10047	1
CHRNB1	0.09172185	0.110200875	0.1400437636761488	0.077650614	0.0848850514927702	-0.5045183	13.077611	1
TMEM88	0.1011894	0.14711799	0.1739606126914661	0.066235505	0.07167377509622386	-1.1501007	44.55244	1
BORCS6	0.08246716	0.10119165	0.13088074398249452	0.068206884	0.07801934879850203	-0.56841236	15.244849	1
AURKB	0.043130834	0.051920645	0.05333698030634573	0.03643485	0.036721106834494956	-0.50981086	5.021159	1
MFAP4	0.0736201	0.030537294	0.034737417943107224	0.10638668	0.10038489545407261	1.7973121	44.55244	1
SPECC1	0.08575288	0.11093714	0.14209518599562362	0.06657766	0.07198585249141787	-0.73576707	24.50494	1
TMEM97	0.11141977	0.13703436	0.1638402625820569	0.0919233	0.09861645688130656	-0.57551897	19.215748	1
SPAG5	0.025152305	0.031439684	0.04048140043763676	0.020377947	0.024029959429938626	-0.62309724	5.172693	1
TLCD1	0.01939909	0.025596803	0.03487417943107221	0.01468617	0.01664412774368043	-0.79734045	6.9073133	1
ERAL1	0.10968776	0.13356829	0.1724562363238512	0.09151042	0.10194528243004265	-0.54507357	18.532135	1
CORO6	0.12216402	0.16528507	0.1974835886214442	0.08935279	0.09466347654218246	-0.8866306	44.55244	1
SLC6A4	0.035586156	0.043235812	0.05484135667396061	0.02976628	0.03151981691459482	-0.53704226	5.586387	1
MYO1D	0.032602977	0.02277937	0.030087527352297593	0.04007669	0.04265057734318111	0.8123115	10.469898	1
UNC45B	0.5534331	0.67071474	0.612691466083151	0.46425298	0.4104858004785187	-0.5306926	44.55244	1
RASL10B	0.10072319	0.12719396	0.16069474835886213	0.080572814	0.08727764485592426	-0.65800947	23.590979	1
PCGF2	0.110257275	0.080672264	0.1050328227571116	0.13275167	0.1383543118693436	0.71788454	28.038046	1
PLXDC1	0.009803814	0.0050881277	0.005880743982494529	0.013388722	0.01425153438052637	1.3784678	7.321961	1
CACNB1	0.059032664	0.07982646	0.10202407002188184	0.0431935	0.04691563507749922	-0.88452274	23.604185	1
TCAP	0.7884402	1.0242499	0.6935175054704595	0.6090971	0.46104233849994797	-0.7497276	44.55244	1
CDC6	0.031437874	0.043577112	0.0474562363238512	0.022212543	0.02465411422032664	-0.9690226	12.715543	1
ACLY	0.16145518	0.19402744	0.23782822757111596	0.13672592	0.14761260792676584	-0.5046625	23.423658	1
CAVIN1	0.528872	0.6862592	0.6150164113785558	0.40919763	0.3637782169978155	-0.7458136	44.55244	1
PTGES3L	0.3984364	0.4888012	0.5071115973741794	0.3297538	0.3106210340164361	-0.56771624	44.55244	1
ETV4	0.029619902	0.038454622	0.05224288840262582	0.022910446	0.027150733381878706	-0.74461496	8.852213	1
C1QL1	0.035756875	0.0250154	0.03309628008752735	0.043924883	0.04691563507749922	0.8097469	11.395898	1
AC138150.1	0.020937942	0.012355153	0.01586433260393873	0.027469285	0.029023197753042754	1.1463192	11.768595	1
HOXB2	0.2976257	0.2310683	0.2673687089715536	0.3482922	0.3197753042754603	0.59176874	44.55244	1
HOXB8	0.0046075373	0.002291912	0.0034190371991247265	0.0063691083	0.008218038073442213	1.4354025	5.085402	1
HOXB9	0.0033747226	0.0013683941	0.0019146608315098468	0.004901017	0.007177780089462187	1.7679822	5.322181	1
AC103702.2	0.0051969774	0.0025560716	0.003692560175054705	0.0072059887	0.009258296057422242	1.4597855	5.533048	1
NGFR	0.06411399	0.099167176	0.10763129102844639	0.037429575	0.039009674399251015	-1.4032887	44.55244	1
MMD	0.23495203	0.28255406	0.3189277899343545	0.19883564	0.20170602309372723	-0.50673556	34.019096	1
CUEDC1	0.08370087	0.10128018	0.13211159737417943	0.07031281	0.07749921980651202	-0.5258658	12.92208	1
PRR11	0.053468674	0.07002318	0.07056892778993436	0.040854625	0.040882138770415064	-0.7758649	13.250603	1
BRIP1	0.018707134	0.024577271	0.0325492341356674	0.014241159	0.01654010194528243	-0.7830212	5.7650495	1
AC080038.1	0.014086186	0.00815147	0.009710065645514224	0.018597133	0.019348798502028502	1.1800941	8.449657	1
ICAM2	0.0037226228	0.00024809453	0.00041028446389496716	0.0063655335	0.00728180588786019	4.2152185	11.584594	1
SNHG25	0.036792886	0.023375217	0.031044857768052516	0.046994388	0.04972433163424529	1.0044168	16.981314	1
PECAM1	0.014012607	0.0026936315	0.002735229759299781	0.022621734	0.01778841152605846	3.0238593	21.886257	1
FDXR	0.085196786	0.10428186	0.125136761487965	0.07066262	0.07708311661292	-0.5608117	13.758222	1
TEN1	0.0606437	0.076627985	0.10010940919037199	0.04846208	0.05461354415895142	-0.65992254	14.102864	1
TMC6	0.08281765	0.11055553	0.14018052516411378	0.06169957	0.06803287215229377	-0.84040684	29.889547	1
TK1	0.048884656	0.06120582	0.06701312910284464	0.039497923	0.041194216165609074	-0.63059926	8.788836	1
BIRC5	0.13561833	0.17120437	0.1323851203501094	0.108565	0.08197232913762613	-0.6566746	18.594896	1
AC087741.1	0.019561742	0.012780341	0.016411378555798686	0.02472165	0.02465411422032664	0.9464283	7.8440223	1
ACTG1	1.7479633	1.3893521	0.8465536105032823	2.0207388	0.885987724955789	0.5404381	44.55244	1
PCYT2	0.09112122	0.12887715	0.1652078774617068	0.062383186	0.07073754291064184	-1.0455755	44.55244	1
