gene	mean	ReAgg-CM_mean	ReAgg-CM_positive_frac	VasHO_mean	VasHO_positive_frac	log2FC	-log10 p-val	is_significant
GPR4	0.001980927	0.00023378385	0.0002735229759299781	0.0046881484	0.005933460478915025	3.8424819	5.3140287	1
SLC1A5	0.065917514	0.07805793	0.09778446389496717	0.04708777	0.055944055944055944	-0.72797924	12.662061	1
BBC3	0.09726289	0.11442104	0.1310175054704595	0.07065647	0.07565162110616656	-0.69467866	15.831272	1
DBP	0.12521751	0.14153497	0.16671225382932167	0.09991215	0.10743801652892562	-0.5020021	11.758031	1
ZNF814	0.081321	0.06937165	0.08780087527352298	0.09981459	0.1084975630430176	0.524271	8.12554	1
TRIB3	0.030380813	0.03947427	0.04403719912472648	0.016298398	0.017164653528289893	-1.2710079	13.6688595	1
TMEM74B	0.045812607	0.052908	0.06482494529540482	0.034820627	0.037296037296037296	-0.6021306	6.061681	1
PRNP	0.508694	0.59214854	0.5633205689277899	0.37945437	0.3644840008476372	-0.64189625	44.55244	1
FERMT1	0.15306652	0.122743264	0.1526258205689278	0.20004144	0.2032210214028396	0.70420116	26.652893	1
PLCB1	0.20219666	0.23283626	0.2640864332603939	0.15475999	0.15575333757151938	-0.5889707	24.383354	1
CD93	0.009745815	0.0014216331	0.0013676148796498905	0.022643998	0.015469379105742743	3.9017935	12.343109	1
GINS1	0.053892065	0.045760244	0.06222647702407002	0.06648945	0.07671116762025854	0.5380495	6.088326	1
GDAP1L1	0.016800314	0.021719437	0.029677242888402625	0.009170897	0.01080737444373808	-1.234833	9.416603	1
PKIG	0.8904336	0.716285	0.6083150984682714	1.1602857	0.7361729179910999	0.69579744	44.55244	1
SDC4	0.07090517	0.0813533	0.10352844638949672	0.054698285	0.062301335028607754	-0.57184243	8.861369	1
MMP9	0.0074974713	0.00078790076	0.0010940919037199124	0.017893849	0.017376562831108285	4.3409615	12.728952	1
RNF114	0.22066711	0.250757	0.2929431072210066	0.17410502	0.18330154693791056	-0.526079	23.583029	1
LINC01275	0.014230747	0.01767085	0.023112691466083152	0.008893044	0.00974782792964611	-0.9826312	5.243751	1
CEBPB	0.13688968	0.15755732	0.1838074398249453	0.10484327	0.11019283746556474	-0.5871826	16.472834	1
BMP7	0.09769748	0.11257033	0.13840262582056892	0.07463168	0.08052553507098961	-0.59231573	12.504101	1
PMEPA1	0.18195465	0.13150351	0.15686542669584244	0.2601319	0.25047679593134137	0.9835997	44.55244	1
SOX18	0.002977198	0.00026599257	0.00041028446389496716	0.007178188	0.008052553507098962	4.313693	6.800163	1
GATD3B	0.11278599	0.12799114	0.16151531728665208	0.089204736	0.09917355371900827	-0.5203621	11.877052	1
ADAMTS1	0.3107855	0.384601	0.3602297592997812	0.1964982	0.18669209578300489	-0.96848744	44.55244	1
LINC00649	0.015839234	0.019562013	0.02584792122538293	0.010063567	0.011231193049374867	-0.9520043	5.4286304	1
SLC5A3	0.30076024	0.34725308	0.3546225382932166	0.22880726	0.22102140283958466	-0.6016396	37.084965	1
B3GALT5-AS1	0.03220598	0.025821062	0.035421225382932166	0.04210396	0.046620046620046623	0.7032537	5.9393563	1
DGCR6	0.09419619	0.11027822	0.13471006564551422	0.06925767	0.07480398389489298	-0.6703282	14.704374	1
CLDN5	0.004388992	0.00024383131	0.0002735229759299781	0.010811875	0.008900190718372537	4.9880543	8.086573	1
INPP5J	0.07262854	0.08549255	0.11255470459518599	0.0526778	0.05785123966942149	-0.6975541	13.163035	1
PLA2G3	0.0071901	0.009869656	0.013676148796498906	0.0030391163	0.003178639542275906	-1.6671852	6.4841638	1
SLC5A1	0.006323991	0.0034221099	0.0053336980306345734	0.010820594	0.014409832591650773	1.6325394	6.336068	1
PDGFB	0.012440289	0.01609076	0.01900984682713348	0.0067775315	0.007840644204280567	-1.235208	5.941455	1
LINC00207	0.0070746345	0.009614097	0.012171772428884026	0.0031407236	0.003814367450731087	-1.5837638	6.251148	1
SYCE3	0.007647109	0.010085323	0.013265864332603938	0.003869898	0.004450095359186269	-1.3593178	5.305518	1
TSPAN7	0.063434646	0.076176345	0.09067286652078775	0.04367267	0.046831955922865015	-0.80120534	13.738172	1
CHST7	0.034498084	0.04050985	0.05306345733041575	0.025190512	0.029243483788938335	-0.6832336	6.3126116	1
PRICKLE3	0.03222461	0.03831302	0.05032822757111598	0.022798365	0.026064844246662427	-0.7463508	6.874546	1
FAM133A	0.03191377	0.023191515	0.029677242888402625	0.0454323	0.04895104895104895	0.96708584	9.655007	1
BEX1	0.91563827	0.7663171	0.5980579868708972	1.1470196	0.7196439923712651	0.5818141	44.55244	1
NRK	0.003866928	0.00040951808	0.0005470459518599562	0.009224195	0.009324009324009324	4.1937737	7.6973734	1
WDR44	0.24114531	0.27407604	0.30538840262582057	0.19019967	0.19495655859292224	-0.52682936	25.098831	1
DOCK11	0.12989815	0.1594009	0.1861323851203501	0.08416249	0.09175672812036448	-0.92060214	36.945	1
APLN	0.012686358	0.007703068	0.009710065645514224	0.020406278	0.016952744225471498	1.3939523	5.241452	1
BGN	0.014154977	0.007095918	0.006564551422319475	0.025090044	0.022462386098749735	1.807603	8.94539	1
PNCK	0.1103033	0.12536263	0.12923960612691465	0.08694765	0.08010171646535283	-0.5273805	8.8584	1
ARHGAP4	0.038701866	0.046226826	0.05552516411378556	0.027049761	0.029243483788938335	-0.77090836	7.9981213	1
G6PD	0.04062033	0.048730522	0.06414113785557987	0.028061815	0.03263403263403263	-0.79404306	9.045143	1
F8	0.053717334	0.064439856	0.0774070021881838	0.037089337	0.03814367450731087	-0.79530126	11.082618	1
AC007325.4	0.22278304	0.2600424	0.28022428884026257	0.16511811	0.1657130748039839	-0.6549295	32.592613	1
