gene	mean	HO_mean	HO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
CTNNBIP1	0.20950188	0.23022604	0.30841939436373184	0.19724086	0.20243420368251328	-0.22298785	6.291997	0
AL357140.1	0.0005524595	0.0002622475	0.00035007876772273763	0.0007249359	0.0006241547903880162	1.1873063	0.6967199	0
AL357140.4	8.400446e-05	0.00022549822	0.00035007876772273763	4.9112714e-09	0.0	-1.7025789	0.80284405	0
LZIC	0.52786404	0.57288724	0.6124628041309295	0.50113475	0.44127743680432746	-0.1930166	13.617025	0
AL357140.2	0.0003747695	0.0005230121	0.000875196919306844	0.0002865974	0.00041610319359201083	-0.6884281	0.3914471	0
NMNAT1	0.15509538	0.17415711	0.23980395589007528	0.14378421	0.1470924789347758	-0.27630928	6.688303	0
AL603962.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
RBP7	0.0022037597	0.002187206	0.0031507089095046386	0.0022141002	0.002600644959950068	0.016865063	0.013017373	0
UBE4B	0.14851841	0.15793818	0.22019954489760196	0.14292745	0.1458441693539998	-0.14398108	2.0655837	0
KIF1B	0.49352476	0.5280196	0.570453352004201	0.47305456	0.42088838031831893	-0.15855323	8.332782	0
AL139424.3	0.0023025132	0.0018858676	0.003500787677227376	0.0025504709	0.002392593363154062	0.4164794	0.4460267	0
AL139424.2	0.002209336	0.003255261	0.004025905828811483	0.0015886222	0.0016644127743680433	-0.9905785	1.1799481	0
PGD	0.23432393	0.25116453	0.33082443549798707	0.22437334	0.2278164984916259	-0.16266283	4.048672	0
AL139424.1	0.00042605633	0.0005053907	0.000875196919306844	0.00037880105	0.0005201289919900135	-0.3384402	0.17989379	0
CENPS	0.07641665	0.07984351	0.11885174164186942	0.07436515	0.08342869031519817	-0.10241568	0.73859996	0
CORT	0.007917967	0.007775776	0.012952914405741292	0.008002643	0.009466347654218246	0.04097042	0.06468599	0
DFFA	0.30260873	0.33346787	0.4116926308419394	0.28432715	0.2763965463434932	-0.22992122	9.547953	0
AL354956.1	0.0011499047	0.001234939	0.0019254332224750569	0.0010995003	0.0012483095807760325	-0.15434027	0.10332083	0
PEX14	0.050840907	0.060240258	0.0892700857692981	0.045242764	0.04941225423905128	-0.41224846	4.890107	0
AL139423.2	0.0005266293	0.00091335963	0.000875196919306844	0.0002965969	0.0003120773951940081	-1.353401	0.6544806	0
CASZ1	0.19926988	0.22190908	0.29441624365482233	0.18586646	0.1881826693019869	-0.25557622	7.4376345	0
AL139423.1	0.0027626124	0.004314304	0.005426220899702433	0.0018411375	0.0018724643711640486	-1.1852835	1.8455703	0
C1orf127	0.0021016004	0.002498833	0.003500787677227376	0.0018661228	0.0019764901695620515	-0.4025106	0.39010933	0
TARDBP	0.34186217	0.3545395	0.42517066339926485	0.33437845	0.31405388536357015	-0.08444006	1.8266158	0
MASP2	0.00025766535	0.00031368723	0.00017503938386136881	0.0002243096	0.0003120773951940081	-0.3511687	0.10071448	0
AL109811.2	0.03720804	0.04250739	0.05758795729039034	0.03406097	0.03516071985852491	-0.3187547	2.033009	0
SRM	0.2475159	0.274024	0.3534045160161036	0.2318228	0.2344741495890981	-0.24118392	8.604464	0
EXOSC10	0.10851837	0.11694433	0.16366182391037984	0.103498995	0.10912306251950483	-0.17604497	2.10176	0
AL109811.1	0.002645562	0.0030274428	0.003675827061088745	0.002419149	0.002392593363154062	-0.31204706	0.2905412	0
EXOSC10-AS1	0.0022837978	0.003198679	0.005426220899702433	0.0017409675	0.002080515967960054	-0.84142435	1.3592691	0
MTOR	0.17031589	0.18609197	0.2508314370733415	0.16096997	0.16800166441277437	-0.20910329	4.4063272	0
MTOR-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ANGPTL7	0.0006418481	0.0008876543	0.0014003150708909505	0.00049557077	0.0005201289919900135	-0.7297332	0.490391	0
UBIAD1	0.060204636	0.067908645	0.10082268510414844	0.055610396	0.060543014667637576	-0.28777152	3.0535476	0
AL031291.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
DISP3	0.0035956434	0.0045889956	0.006826535970593383	0.0030057519	0.0032247997503380837	-0.5943363	1.0202578	0
AL590989.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC01647	0.0008831934	0.0014717416	0.002100472606336426	0.0005332753	0.0007281805887860189	-1.3114593	1.1268978	0
AL031731.1	0.0015152011	0.001977297	0.0024505513740591634	0.001241153	0.0011442837823780298	-0.63123375	0.5009375	0
FBXO2	0.24015951	0.2565881	0.30561876422194995	0.2304563	0.21793404764381566	-0.15489726	3.3839188	0
FBXO44	0.09538486	0.10695825	0.15018379135305443	0.0884931	0.09320711536461042	-0.2731296	4.0387506	0
FBXO6	0.021504812	0.023513313	0.034482758620689655	0.02031241	0.022989701445958598	-0.21015397	0.80683064	0
MAD2L2	0.15957074	0.16211897	0.222124978120077	0.15807559	0.1611359617185062	-0.0364156	0.31228673	0
DRAXIN	0.001670375	0.0016879332	0.0024505513740591634	0.0016603448	0.001768438572766046	-0.022434799	0.015599867	0
AGTRAP	0.13414003	0.13912368	0.19621914930859444	0.13117038	0.13949859565172162	-0.08486318	0.8608361	0
C1orf167	0.015547149	0.018794956	0.031157010327323646	0.013610769	0.015915947154894413	-0.46269163	2.3300517	0
AL953897.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
MTHFR	0.19786784	0.21790753	0.282863644319972	0.18600716	0.18953500468116094	-0.22824447	5.826442	0
CLCN6	0.061075106	0.06620868	0.09294591283038683	0.058010027	0.06189535004681161	-0.19041064	1.4486153	0
NPPA	0.29660276	0.31385037	0.23262734115175915	0.28641596	0.192135649641111	-0.13192096	1.7385855	0
NPPB	0.02456019	0.026010437	0.02625590757920532	0.023702776	0.01882866951003849	-0.1334968	0.325172	0
AL021155.5	0.008539118	0.009086871	0.010677402415543498	0.00821356	0.008009986476646209	-0.14410709	0.20761049	0
KIAA2013	0.2098736	0.23111565	0.30894451251531596	0.1973041	0.20181004889212525	-0.22808716	6.588874	0
PLOD1	0.5863473	0.6129785	0.6194643794853842	0.5705401	0.4778945178404244	-0.103490755	4.5627375	0
AL096840.2	0.001049261	0.0008961091	0.0015753544547523193	0.001140238	0.0009362321855820243	0.31624132	0.1973856	0
MFN2	0.19914284	0.21211009	0.28706458953264485	0.19148704	0.19525642359305106	-0.14749326	2.912326	0
MIIP	0.037038673	0.040146105	0.061263784351479084	0.035194088	0.03921772599604702	-0.18942258	1.0306805	0
TNFRSF8	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL357835.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TNFRSF1B	0.0021812145	0.00114465	0.0014003150708909505	0.002797566	0.004265057734318111	1.2191014	1.6226221	0
VPS13D	0.10365567	0.11698485	0.16348678452651846	0.09572255	0.09851243108290857	-0.2891174	4.6750803	0
LINC02766	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
DHRS3	0.012964033	0.012389814	0.01767897776999825	0.013300899	0.013835431186934359	0.101577885	0.21931742	0
AC254633.1	0.00023016878	0.0002475623	0.00035007876772273763	0.00021972795	0.00020805159679600541	-0.120426744	0.042779118	0
AADACL4	3.625513e-05	9.725046e-05	0.00017503938386136881	4.9112714e-09	0.0	-0.9799579	0.4984154	0
AADACL3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
C1orf158	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF12	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC01784	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF11	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
HNRNPCL1	9.400011e-05	-3.0704541e-09	0.0	0.00014986616	0.00020805159679600541	1.3211999	0.76221913	0
PRAMEF2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF10	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF7	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF6	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF27	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
HNRNPCL3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF25	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
HNRNPCL2	4.6758803e-05	0.00012546178	0.00017503938386136881	4.9112714e-09	0.0	-1.1728121	0.49852368	0
AC245056.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF26	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
HNRNPCL4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF9	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF13	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF18	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF5	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF8	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF33	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF15	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC243961.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF14	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF19	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF17	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRAMEF20	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LRRC38	0.0021836476	0.0028036407	0.00437598459653422	0.001816009	0.0019764901695620515	-0.59975857	0.763147	0
AL354712.1	0.00043769856	0.00047895132	0.0007001575354454753	0.00041313568	0.00041610319359201083	-0.17410171	0.07596261	0
PDPN	0.20173538	0.21798421	0.2585331699632417	0.19212793	0.18318943097888277	-0.18206741	3.6096053	0
AL359771.1	5.6630342e-05	-3.0704541e-09	0.0	9.033716e-05	0.00010402579839800271	0.92860156	0.49865893	0
PRDM2	0.25411484	0.26966673	0.33975144407491686	0.24492855	0.2426921876625403	-0.13876246	3.1436188	0
KAZN	0.069455996	0.076994486	0.1088744967617714	0.06496106	0.06886507853947779	-0.24483338	2.432167	0
AL357873.1	0.00015130857	-3.0704541e-09	0.0	0.0002412213	0.00010402579839800271	1.7707521	0.4984453	0
KAZN-AS1	0.00013814552	0.00016988331	0.00017503938386136881	0.00011934371	0.00010402579839800271	-0.2991424	0.09276605	0
AL031293.1	0.005305721	0.004619906	0.006301417819009277	0.005713643	0.005721418911890149	0.30068436	0.4231014	0
TMEM51-AS1	0.031513896	0.029127304	0.040784176439698935	0.032937087	0.03256007489857485	0.17676985	0.7342771	0
TMEM51	0.054297615	0.056909185	0.08279362856642744	0.05273212	0.05815042130448351	-0.109779045	0.6170842	0
C1orf195	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
FHAD1	0.004045349	0.004954964	0.0077017328899002275	0.003505115	0.004265057734318111	-0.48765546	0.8159207	0
AL031283.2	0.0011341631	0.0019155679	0.0024505513740591634	0.0006702717	0.0006241547903880162	-1.387747	1.3083873	0
AL031283.3	5.9021106e-05	0.00015839655	0.00017503938386136881	4.9112714e-09	0.0	-1.369516	0.49847743	0
AL031283.1	0.0007504177	0.0006264724	0.001050236303168213	0.0008240366	0.0007281805887860189	0.34704196	0.19360635	0
EFHD2	0.2005653	0.19754532	0.2475056887799755	0.20240971	0.19140746905232497	0.035077285	0.32562155	0
CTRC	0.00029346166	0.0003320894	0.0005251181515841065	0.00027048506	0.0003120773951940081	-0.22191446	0.09437532	0
CELA2A	7.6233504e-05	6.0559854e-05	0.00017503938386136881	8.5572574e-05	0.00010402579839800271	0.20887226	0.0907658	0
CELA2B	0.00015904967	-3.0704541e-09	0.0	0.0002535632	0.00020805159679600541	1.8220124	0.7277593	0
CASP9	0.08883353	0.101295084	0.1407316646245405	0.081412494	0.08540518048476022	-0.3148946	4.837625	0
DNAJC16	0.13694125	0.1487206	0.2098722212497812	0.1299366	0.13533756371580152	-0.1946565	3.1983886	0
AL121992.3	0.00012364396	7.2445146e-05	0.00017503938386136881	0.00015410894	0.00020805159679600541	0.5593096	0.2595945	0
AGMAT	0.0049321866	0.004979482	0.007001575354454752	0.0049044457	0.005721418911890149	-0.021471074	0.023314768	0
AL121992.1	0.00078189495	0.0008850124	0.0012252756870295817	0.00072047353	0.0009362321855820243	-0.26368508	0.15282977	0
DDI2	0.146899	0.1595696	0.2198494661298792	0.13937719	0.14376365338603975	-0.19506046	3.3948743	0
RSC1A1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL121992.2	0.00016968153	0.00019692146	0.00035007876772273763	0.00015350981	0.00020805159679600541	-0.22803982	0.09234723	0
PLEKHM2	0.29726616	0.32380557	0.4027656222650096	0.28155258	0.2732757723915531	-0.20165655	7.4195766	0
AL450998.3	0.00011671318	0.00031327366	0.00017503938386136881	4.9112714e-09	0.0	-2.0470266	0.4983493	0
SLC25A34	0.0064627244	0.0067861155	0.009977244880098022	0.0062707877	0.006761676895870176	-0.11221862	0.15983823	0
SLC25A34-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TMEM82	1.5673642e-05	-3.0704541e-09	0.0	2.4985282e-05	0.00010402579839800271	0.32180247	0.49889693	0
FBLIM1	0.23743656	0.26096594	0.3327498687204621	0.22351363	0.21678976386143764	-0.22340603	6.6843357	0
UQCRHL	0.056044817	0.053070407	0.07736740766672501	0.05780336	0.06407989181316967	0.12302351	0.7329208	0
AL450998.2	0.12575519	0.13923158	0.187467180115526	0.11773571	0.12087797773847914	-0.24174537	4.0268955	0
SPEN	0.31218165	0.33569497	0.406266409942237	0.29826152	0.28326224903776137	-0.1705191	5.494978	0
ZBTB17	0.04307753	0.0454588	0.070715911079993	0.041657936	0.0460834286903152	-0.12567936	0.6500801	0
SRARP	0.0001434909	0.00038510902	0.0007001575354454753	4.9112714e-09	0.0	-2.278238	1.3252927	0
AL355994.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
HSPB7	1.9094406	1.9287114	0.9215823560301067	1.8979908	0.9060647040466036	-0.023163041	1.719856	0
CLCNKA	0.015899006	0.017397204	0.025380710659898477	0.015003308	0.015811921356496412	-0.21225992	0.618153	0
CLCNKB	0.022108696	0.02507607	0.036933309994748816	0.020347567	0.022781649849162592	-0.30012396	1.3881333	0
FAM131C	0.021910146	0.022401003	0.0330824435497987	0.021621099	0.023197753042754603	-0.050892245	0.13795377	0
EPHA2	0.02081808	0.02473882	0.03885874321722387	0.018487364	0.022053469260376574	-0.41827452	2.2706172	0
AL451042.2	0.00027788273	0.00021746027	0.00035007876772273763	0.00031370507	0.0003120773951940081	0.38202658	0.16062568	0
AL451042.1	0.00012471952	0.00019140169	0.00035007876772273763	8.51976e-05	0.00010402579839800271	-0.6539439	0.29128984	0
ARHGEF19-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ARHGEF19	0.0040787263	0.004663549	0.007176614738316121	0.00373168	0.004161031935920108	-0.31405964	0.46390703	0
AL109627.1	0.011651748	0.011690235	0.01767897776999825	0.011625081	0.012379070009362322	-0.007994537	0.013549892	0
CPLANE2	0.015387555	0.018098336	0.027306143882373533	0.013770616	0.01425153438052637	-0.39177474	1.629712	0
FBXO42	0.12446227	0.13272803	0.18204095921582356	0.11954014	0.12483095807760325	-0.15085809	1.8501812	0
SZRD1	0.246586	0.27531895	0.35725538246105376	0.22957452	0.22916883387079995	-0.26203695	9.892494	0
SPATA21	0.002162272	0.0019558282	0.0031507089095046386	0.002285523	0.002184541766358057	0.21458593	0.19348374	0
NECAP2	0.101537086	0.11014752	0.1549098547173114	0.09640804	0.10246541142203267	-0.19202518	2.3395429	0
LINC01772	0.006903746	0.007849717	0.009102047960791178	0.006341784	0.00655362529907417	-0.3034432	0.4944003	0
AL137802.2	0.011620857	0.013590363	0.019254332224750568	0.010446727	0.011858941017372308	-0.37636527	1.188821	0
AL137802.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC01783	0.0007771902	0.000835968	0.0015753544547523193	0.0007421982	0.0006241547903880162	-0.15229946	0.07942772	0
NBPF1	0.053931434	0.05600027	0.0813933134955365	0.05268776	0.05804639550608551	-0.08780422	0.45638442	0
AL137798.1	0.0001751428	0.00046992977	0.0007001575354454753	4.9112714e-09	0.0	-2.5107133	1.3375196	0
AL137798.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL021920.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL021920.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
CROCC	0.022082623	0.023234187	0.032907404165937335	0.021401672	0.02340580463955061	-0.11799633	0.35785356	0
BX284668.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
BX284668.2	0.0003305901	0.000108744855	0.00017503938386136881	0.00046243583	0.0005201289919900135	1.4299479	0.8226437	0
BX284668.5	0.08973932	0.09981456	0.1437073341501838	0.08373694	0.08800582544471029	-0.2531088	3.374066	0
BX284668.6	0.001853722	0.0029693625	0.0031507089095046386	0.001191581	0.0011442837823780298	-1.2488011	1.2499025	0
MFAP2	0.21531607	0.21131998	0.2543322247505689	0.21774188	0.2037865390616873	0.0431695	0.43925753	0
AL049569.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL049569.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ATP13A2	0.051229782	0.055340204	0.08104323472781376	0.0487771	0.05336523457817539	-0.18177389	1.2343243	0
SDHB	0.38702616	0.4312454	0.5062138981270786	0.36079383	0.3383959221887028	-0.257269	16.181555	0
PADI2	0.0010726097	0.0014796252	0.0022755119901977944	0.00083102303	0.0007281805887860189	-0.76269346	0.6527142	0
LINC02783	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL590644.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PADI1	4.6028603e-05	0.00012350059	0.00017503938386136881	4.9112714e-09	0.0	-1.1602077	0.49840888	0
PADI3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PADI4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PADI6	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
RCC2-AS1	5.8081037e-05	0.00015587168	0.00017503938386136881	4.9112714e-09	0.0	-1.3553497	0.49853164	0
RCC2	0.13202626	0.14111975	0.19429371608611937	0.12661305	0.13377717673983147	-0.15637667	2.1223218	0
ARHGEF10L	0.055432826	0.061076466	0.09207071591107999	0.05206503	0.05627795693331946	-0.22989379	1.9393548	0
LINC02810	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ACTL8	0.0039719134	0.0065100985	0.009802205496236654	0.002463986	0.002808696556746073	-1.3662833	3.9791865	0
AL357509.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC01654	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
IGSF21	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
IGSF21-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL591896.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
KLHDC7A	0.0001175772	0.00012117823	0.00017503938386136881	0.000115472554	0.00010402579839800271	-0.037705243	0.011974063	0
PAX7	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TAS1R2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ALDH4A1	0.045258094	0.04767952	0.07194118676702257	0.043813553	0.04951628003744929	-0.12172611	0.65142846	0
IFFO2	0.018293444	0.019610474	0.02905653772098722	0.017507683	0.020181004889212525	-0.16275735	0.48601252	0
AL137127.1	0.0006698848	0.000574566	0.000875196919306844	0.0007264705	0.0008322063871840217	0.2930037	0.16227756	0
UBR4	0.20072767	0.2213839	0.28986521967442674	0.1885014	0.1881826693019869	-0.23186141	6.105137	0
EMC1-AS1	0.037515756	0.03877672	0.05583756345177665	0.03676847	0.03984188078643504	-0.07651899	0.30317113	0
EMC1	0.10889489	0.11649763	0.16593733590057763	0.10436578	0.11276396546343494	-0.15850802	1.8437006	0
MRTO4	0.2013959	0.219479	0.2923157710484859	0.19070016	0.19390408821387703	-0.20267768	4.988457	0
AKR7A3	0.0005046297	0.00058859936	0.000875196919306844	0.00045461522	0.0005201289919900135	-0.31217763	0.15912922	0
AKR7A2	0.42714754	0.45515037	0.5237178365132155	0.41054234	0.37927806095911787	-0.14877777	6.4880247	0
SLC66A1	0.03305514	0.039234396	0.057062839138806234	0.029391155	0.03266410069697285	-0.41550913	3.2083604	0
